#: table_doi: 10.17182/hepdata.90835.v1/t73
#: name: T1tttt significance
#: description: The observed significance of the SMS models for T1tttt as function of the gluino and LSP masses. 
#: data_file: t1tttt_significance.yaml
#: keyword observables: SIGNIF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> GLUINO GLUINO | GLUINO --> TQ TQBAR NEUTRALINO1
#: Significance,
M(GLUINO) [GeV],M(NEUTRALINO1) [GeV],Significance [s.d.]
2113.5,285.82,-0.6226
2113.5,295.82,-0.68675
2113.5,305.81,-0.71234
2113.5,315.8,-0.71017
2113.5,325.8,-0.70799
2113.5,335.79,-0.70582
2113.5,345.78,-0.70364
2113.5,355.78,-0.70147
2113.5,365.77,-0.69929
2113.5,375.77,-0.69602
2113.5,385.76,-0.6898
2113.5,395.75,-0.68358
2113.5,405.75,-0.68234
2113.5,415.74,-0.68478
2113.5,425.73,-0.68722
2113.5,435.73,-0.68634
2113.5,445.72,-0.68501
2113.5,455.72,-0.68367
2113.5,465.71,-0.68233
2113.5,475.7,-0.68099
2113.5,485.7,-0.67965
2113.5,495.69,-0.67832
2113.5,505.68,-0.67769
2113.5,515.68,-0.67761
2113.5,525.67,-0.67753
2113.5,535.67,-0.67744
2113.5,545.66,-0.67736
2113.5,555.65,-0.67728
2113.5,565.65,-0.67719
2113.5,575.64,-0.67756
2113.5,585.63,-0.67923
2113.5,595.63,-0.68089
2113.5,605.62,-0.68176
2113.5,615.62,-0.68201
2113.5,625.61,-0.68226
2113.5,635.6,-0.68252
2113.5,645.6,-0.68277
2113.5,655.59,-0.68302
2113.5,665.58,-0.68327
2113.5,675.58,-0.68297
2113.5,685.57,-0.68103
2113.5,695.57,-0.67909
2113.5,705.56,-0.67968
2113.5,715.55,-0.6823
2113.5,725.55,-0.68492
2113.5,735.54,-0.68101
2113.5,745.53,-0.67603
2113.5,755.53,-0.67106
2113.5,765.52,-0.66608
2113.5,775.52,-0.6611
2113.5,785.51,-0.65612
2113.5,795.5,-0.65115
2113.5,805.5,-0.64561
2113.5,815.49,-0.63962
2113.5,825.48,-0.63363
2113.5,835.48,-0.62714
2113.5,845.47,-0.62057
2113.5,855.47,-0.61399
2113.5,865.46,-0.60742
2113.5,875.45,-0.60085
2113.5,885.45,-0.59428
2113.5,895.44,-0.5877
2113.5,905.43,-0.5796
2113.5,915.43,-0.57022
2113.5,925.42,-0.56083
2113.5,935.42,-0.49573
2113.5,945.41,-0.42054
2113.5,955.4,-0.34535
2113.5,965.4,-0.27017
2113.5,975.39,-0.19498
2113.5,985.38,-0.11979
2113.5,995.38,-0.044608
2113.5,1005.4,-0.040198
2113.5,1015.4,-0.096681
2113.5,1025.4,-0.15317
2113.5,1035.4,-0.20965
2113.5,1045.3,-0.26613
2113.5,1055.3,-0.32262
2113.5,1065.3,-0.3791
2113.5,1075.3,-0.41793
2113.5,1085.3,-0.39705
2113.5,1095.3,-0.37618
2113.5,1105.3,-0.34473
2113.5,1115.3,-0.30396
2113.5,1125.3,-0.2632
2113.5,1135.3,-0.22243
2113.5,1145.3,-0.21354
2113.5,1155.3,-0.22295
2113.5,1165.3,-0.2447
2113.5,1175.3,-0.26645
2113.5,1185.3,-0.28821
2113.5,1195.3,-0.27472
2113.5,1205.2,-0.2643
2113.5,1215.2,-0.24694
2113.5,1225.2,-0.16271
2113.5,1235.2,-0.078491
2113.5,1245.2,0.005733
2113.5,1255.2,0.06146
2113.5,1265.2,0.087272
2113.5,1275.2,0.094932
2113.5,1285.2,0.10259
2113.5,1295.2,0.11025
2113.5,1305.2,0.10568
2113.5,1315.2,0.089746
2113.5,1325.2,0.073818
2113.5,1335.2,0.057889
2113.5,1345.2,0.076727
2113.5,1355.2,0.072349
2113.5,1365.1,0.04103
2113.5,1375.1,0.0097103
2113.5,1385.1,-0.021609
2113.5,1395.1,-0.004384
2113.5,1405.1,0.025448
2113.5,1415.1,0.059817
2113.5,1425.1,0.094186
2113.5,1435.1,0.12855
2113.5,1445.1,0.12675
2113.5,1455.1,0.087122
2113.5,1465.1,0.016837
2113.5,1475.1,-0.053447
2113.5,1485.1,-0.12373
2113.5,1495.1,-0.16248
2113.5,1505.1,-0.18279
2113.5,1515.1,-0.19033
2113.5,1525.0,-0.19788
2113.5,1535.0,-0.20542
2113.5,1545.0,-0.23235
2113.5,1555.0,-0.23444
2113.5,1565.0,-0.20865
2113.5,1575.0,-0.18286
2113.5,1585.0,-0.15707
2113.5,1595.0,-0.16691
2129.5,5.9969,-0.70575
2129.5,15.991,-0.70288
2129.5,25.984,-0.7
2129.5,35.978,-0.69712
2129.5,45.972,-0.69424
2129.5,55.966,-0.69136
2129.5,65.959,-0.68857
2129.5,75.953,-0.68583
2129.5,85.947,-0.68308
2129.5,95.941,-0.68034
2129.5,105.93,-0.64393
2129.5,115.93,-0.5845
2129.5,125.92,-0.52507
2129.5,135.92,-0.46564
2129.5,145.91,-0.40621
2129.5,155.9,-0.34678
2129.5,165.9,-0.32729
2129.5,175.89,-0.32561
2129.5,185.88,-0.32393
2129.5,195.88,-0.32226
2129.5,205.87,-0.32429
2129.5,215.87,-0.32893
2129.5,225.86,-0.33356
2129.5,235.85,-0.3382
2129.5,245.85,-0.37161
2129.5,255.84,-0.43576
2129.5,265.83,-0.49991
2129.5,275.83,-0.56406
2129.5,285.82,-0.62821
2129.5,295.82,-0.69236
2129.5,305.81,-0.71796
2129.5,315.8,-0.71578
2129.5,325.8,-0.71361
2129.5,335.79,-0.71143
2129.5,345.78,-0.70733
2129.5,355.78,-0.7011
2129.5,365.77,-0.69488
2129.5,375.77,-0.68866
2129.5,385.76,-0.68244
2129.5,395.75,-0.67622
2129.5,405.75,-0.67498
2129.5,415.74,-0.67742
2129.5,425.73,-0.67987
2129.5,435.73,-0.68231
2129.5,445.72,-0.68475
2129.5,455.72,-0.68719
2129.5,465.71,-0.68709
2129.5,475.7,-0.68575
2129.5,485.7,-0.68442
2129.5,495.69,-0.68308
2129.5,505.68,-0.68245
2129.5,515.68,-0.68237
2129.5,525.67,-0.68229
2129.5,535.67,-0.6822
2129.5,545.66,-0.68293
2129.5,555.65,-0.6846
2129.5,565.65,-0.68626
2129.5,575.64,-0.68792
2129.5,585.63,-0.68959
2129.5,595.63,-0.69125
2129.5,605.62,-0.69212
2129.5,615.62,-0.69237
2129.5,625.61,-0.69262
2129.5,635.6,-0.69288
2129.5,645.6,-0.69212
2129.5,655.59,-0.69018
2129.5,665.58,-0.68824
2129.5,675.58,-0.6863
2129.5,685.57,-0.68436
2129.5,695.57,-0.68242
2129.5,705.56,-0.68301
2129.5,715.55,-0.68563
2129.5,725.55,-0.68825
2129.5,735.54,-0.69087
2129.5,745.53,-0.69348
2129.5,755.53,-0.6961
2129.5,765.52,-0.69375
2129.5,775.52,-0.68878
2129.5,785.51,-0.6838
2129.5,795.5,-0.67882
2129.5,805.5,-0.67328
2129.5,815.49,-0.66729
2129.5,825.48,-0.6613
2129.5,835.48,-0.65531
2129.5,845.47,-0.64932
2129.5,855.47,-0.64333
2129.5,865.46,-0.63696
2129.5,875.45,-0.63039
2129.5,885.45,-0.62381
2129.5,895.44,-0.61724
2129.5,905.43,-0.60914
2129.5,915.43,-0.59975
2129.5,925.42,-0.59037
2129.5,935.42,-0.58098
2129.5,945.41,-0.5716
2129.5,955.4,-0.56221
2129.5,965.4,-0.51061
2129.5,975.39,-0.43542
2129.5,985.38,-0.36024
2129.5,995.38,-0.28505
2129.5,1005.4,-0.28064
2129.5,1015.4,-0.33712
2129.5,1025.4,-0.39361
2129.5,1035.4,-0.45009
2129.5,1045.3,-0.47305
2129.5,1055.3,-0.45217
2129.5,1065.3,-0.4313
2129.5,1075.3,-0.41043
2129.5,1085.3,-0.38955
2129.5,1095.3,-0.36868
2129.5,1105.3,-0.33724
2129.5,1115.3,-0.29647
2129.5,1125.3,-0.27313
2129.5,1135.3,-0.26873
2129.5,1145.3,-0.26433
2129.5,1155.3,-0.27374
2129.5,1165.3,-0.29549
2129.5,1175.3,-0.29804
2129.5,1185.3,-0.27945
2129.5,1195.3,-0.26086
2129.5,1205.2,-0.25044
2129.5,1215.2,-0.24741
2129.5,1225.2,-0.24438
2129.5,1235.2,-0.19475
2129.5,1245.2,-0.11053
2129.5,1255.2,-0.0548
2129.5,1265.2,-0.02518
2129.5,1275.2,0.0044401
2129.5,1285.2,0.021525
2129.5,1295.2,0.029185
2129.5,1305.2,0.024608
2129.5,1315.2,0.0086791
2129.5,1325.2,0.011527
2129.5,1335.2,0.035831
2129.5,1345.2,0.060135
2129.5,1355.2,0.055757
2129.5,1365.1,0.024438
2129.5,1375.1,0.019255
2129.5,1385.1,0.044317
2129.5,1395.1,0.069378
2129.5,1405.1,0.09921
2129.5,1415.1,0.13358
2129.5,1425.1,0.14853
2129.5,1435.1,0.14073
2129.5,1445.1,0.13294
2129.5,1455.1,0.09331
2129.5,1465.1,0.023025
2129.5,1475.1,-0.030389
2129.5,1485.1,-0.063782
2129.5,1495.1,-0.097175
2129.5,1505.1,-0.11748
2129.5,1515.1,-0.12502
2129.5,1525.0,-0.14291
2129.5,1535.0,-0.17322
2129.5,1545.0,-0.20354
2129.5,1555.0,-0.20563
2129.5,1565.0,-0.17984
2129.5,1575.0,-0.17298
2129.5,1585.0,-0.18918
2129.5,1595.0,-0.20538
2145.5,5.9969,-0.70614
2145.5,15.991,-0.70326
2145.5,25.984,-0.70038
2145.5,35.978,-0.69751
2145.5,45.972,-0.69463
2145.5,55.966,-0.69175
2145.5,65.959,-0.68887
2145.5,75.953,-0.68599
2145.5,85.947,-0.68312
2145.5,95.941,-0.6803
2145.5,105.93,-0.6439
2145.5,115.93,-0.58447
2145.5,125.92,-0.52504
2145.5,135.92,-0.46561
2145.5,145.91,-0.40618
2145.5,155.9,-0.34675
2145.5,165.9,-0.28732
2145.5,175.89,-0.22789
2145.5,185.88,-0.16846
2145.5,195.88,-0.13712
2145.5,205.87,-0.13916
2145.5,215.87,-0.18477
2145.5,225.86,-0.24892
2145.5,235.85,-0.31307
2145.5,245.85,-0.37722
2145.5,255.84,-0.44137
2145.5,265.83,-0.50552
2145.5,275.83,-0.56967
2145.5,285.82,-0.63382
2145.5,295.82,-0.69797
2145.5,305.81,-0.72357
2145.5,315.8,-0.71863
2145.5,325.8,-0.71241
2145.5,335.79,-0.70619
2145.5,345.78,-0.69997
2145.5,355.78,-0.69375
2145.5,365.77,-0.68753
2145.5,375.77,-0.68131
2145.5,385.76,-0.67509
2145.5,395.75,-0.66886
2145.5,405.75,-0.66763
2145.5,415.74,-0.67007
2145.5,425.73,-0.67251
2145.5,435.73,-0.67495
2145.5,445.72,-0.67739
2145.5,455.72,-0.67984
2145.5,465.71,-0.68228
2145.5,475.7,-0.68472
2145.5,485.7,-0.68716
2145.5,495.69,-0.68784
2145.5,505.68,-0.68721
2145.5,515.68,-0.6883
2145.5,525.67,-0.68996
2145.5,535.67,-0.69163
2145.5,545.66,-0.69329
2145.5,555.65,-0.69495
2145.5,565.65,-0.69662
2145.5,575.64,-0.69828
2145.5,585.63,-0.69994
2145.5,595.63,-0.70161
2145.5,605.62,-0.70248
2145.5,615.62,-0.70127
2145.5,625.61,-0.69933
2145.5,635.6,-0.69739
2145.5,645.6,-0.69545
2145.5,655.59,-0.69351
2145.5,665.58,-0.69157
2145.5,675.58,-0.68962
2145.5,685.57,-0.68768
2145.5,695.57,-0.68574
2145.5,705.56,-0.68634
2145.5,715.55,-0.68896
2145.5,725.55,-0.69157
2145.5,735.54,-0.69419
2145.5,745.53,-0.69681
2145.5,755.53,-0.69943
2145.5,765.52,-0.70205
2145.5,775.52,-0.70467
2145.5,785.51,-0.70729
2145.5,795.5,-0.70649
2145.5,805.5,-0.70096
2145.5,815.49,-0.69497
2145.5,825.48,-0.68898
2145.5,835.48,-0.68298
2145.5,845.47,-0.67699
2145.5,855.47,-0.671
2145.5,865.46,-0.66501
2145.5,875.45,-0.65902
2145.5,885.45,-0.65303
2145.5,895.44,-0.64678
2145.5,905.43,-0.63868
2145.5,915.43,-0.62929
2145.5,925.42,-0.61991
2145.5,935.42,-0.61052
2145.5,945.41,-0.60114
2145.5,955.4,-0.59175
2145.5,965.4,-0.58237
2145.5,975.39,-0.57298
2145.5,985.38,-0.5636
2145.5,995.38,-0.52549
2145.5,1005.4,-0.52108
2145.5,1015.4,-0.52817
2145.5,1025.4,-0.50729
2145.5,1035.4,-0.48642
2145.5,1045.3,-0.46555
2145.5,1055.3,-0.44467
2145.5,1065.3,-0.4238
2145.5,1075.3,-0.40293
2145.5,1085.3,-0.38205
2145.5,1095.3,-0.36118
2145.5,1105.3,-0.33271
2145.5,1115.3,-0.32831
2145.5,1125.3,-0.32391
2145.5,1135.3,-0.31951
2145.5,1145.3,-0.31511
2145.5,1155.3,-0.32135
2145.5,1165.3,-0.30276
2145.5,1175.3,-0.28418
2145.5,1185.3,-0.26559
2145.5,1195.3,-0.247
2145.5,1205.2,-0.23658
2145.5,1215.2,-0.23355
2145.5,1225.2,-0.23052
2145.5,1235.2,-0.22749
2145.5,1245.2,-0.22446
2145.5,1255.2,-0.17106
2145.5,1265.2,-0.14144
2145.5,1275.2,-0.11182
2145.5,1285.2,-0.0822
2145.5,1295.2,-0.05258
2145.5,1305.2,-0.053673
2145.5,1315.2,-0.029369
2145.5,1325.2,-0.0050653
2145.5,1335.2,0.019239
2145.5,1345.2,0.043543
2145.5,1355.2,0.042894
2145.5,1365.1,0.067956
2145.5,1375.1,0.093017
2145.5,1385.1,0.11808
2145.5,1395.1,0.14314
2145.5,1405.1,0.17032
2145.5,1415.1,0.16252
2145.5,1425.1,0.15472
2145.5,1435.1,0.14692
2145.5,1445.1,0.13912
2145.5,1455.1,0.10171
2145.5,1465.1,0.068313
2145.5,1475.1,0.03492
2145.5,1485.1,0.0015274
2145.5,1495.1,-0.031866
2145.5,1505.1,-0.053464
2145.5,1515.1,-0.083779
2145.5,1525.0,-0.11409
2145.5,1535.0,-0.14441
2145.5,1545.0,-0.17472
2145.5,1555.0,-0.17906
2145.5,1565.0,-0.19526
2145.5,1575.0,-0.21145
2145.5,1585.0,-0.22765
2145.5,1595.0,-0.24385
2161.5,5.9969,-0.69355
2161.5,15.991,-0.69334
2161.5,25.984,-0.69255
2161.5,35.978,-0.68968
2161.5,45.972,-0.6868
2161.5,55.966,-0.68392
2161.5,65.959,-0.68104
2161.5,75.953,-0.67816
2161.5,85.947,-0.67529
2161.5,95.941,-0.67241
2161.5,105.93,-0.67311
2161.5,115.93,-0.67627
2161.5,125.92,-0.66142
2161.5,135.92,-0.60199
2161.5,145.91,-0.54256
2161.5,155.9,-0.48313
2161.5,165.9,-0.4237
2161.5,175.89,-0.36427
2161.5,185.88,-0.30484
2161.5,195.88,-0.24541
2161.5,205.87,-0.25859
2161.5,215.87,-0.32274
2161.5,225.86,-0.38689
2161.5,235.85,-0.45104
2161.5,245.85,-0.51519
2161.5,255.84,-0.57934
2161.5,265.83,-0.64349
2161.5,275.83,-0.70764
2161.5,285.82,-0.71171
2161.5,295.82,-0.70814
2161.5,305.81,-0.70304
2161.5,315.8,-0.69681
2161.5,325.8,-0.69059
2161.5,335.79,-0.68437
2161.5,345.78,-0.67815
2161.5,355.78,-0.67193
2161.5,365.77,-0.66571
2161.5,375.77,-0.65949
2161.5,385.76,-0.66095
2161.5,395.75,-0.66345
2161.5,405.75,-0.66592
2161.5,415.74,-0.66836
2161.5,425.73,-0.6708
2161.5,435.73,-0.67325
2161.5,445.72,-0.67569
2161.5,455.72,-0.67813
2161.5,465.71,-0.68057
2161.5,475.7,-0.68302
2161.5,485.7,-0.68003
2161.5,495.69,-0.67626
2161.5,505.68,-0.67559
2161.5,515.68,-0.67725
2161.5,525.67,-0.67891
2161.5,535.67,-0.68058
2161.5,545.66,-0.68224
2161.5,555.65,-0.6839
2161.5,565.65,-0.68557
2161.5,575.64,-0.68723
2161.5,585.63,-0.69178
2161.5,595.63,-0.69677
2161.5,605.62,-0.69786
2161.5,615.62,-0.69591
2161.5,625.61,-0.69397
2161.5,635.6,-0.69203
2161.5,645.6,-0.69009
2161.5,655.59,-0.68815
2161.5,665.58,-0.68621
2161.5,675.58,-0.68427
2161.5,685.57,-0.68306
2161.5,695.57,-0.68197
2161.5,705.56,-0.68294
2161.5,715.55,-0.68556
2161.5,725.55,-0.68818
2161.5,735.54,-0.69079
2161.5,745.53,-0.69341
2161.5,755.53,-0.69603
2161.5,765.52,-0.69865
2161.5,775.52,-0.70127
2161.5,785.51,-0.70746
2161.5,795.5,-0.71425
2161.5,805.5,-0.71401
2161.5,815.49,-0.70802
2161.5,825.48,-0.70203
2161.5,835.48,-0.69604
2161.5,845.47,-0.69005
2161.5,855.47,-0.68405
2161.5,865.46,-0.67806
2161.5,875.45,-0.67207
2161.5,885.45,-0.66494
2161.5,895.44,-0.6576
2161.5,905.43,-0.65067
2161.5,915.43,-0.64407
2161.5,925.42,-0.63681
2161.5,935.42,-0.62743
2161.5,945.41,-0.61804
2161.5,955.4,-0.60866
2161.5,965.4,-0.59927
2161.5,975.39,-0.58989
2161.5,985.38,-0.5805
2161.5,995.38,-0.57112
2161.5,1005.4,-0.55556
2161.5,1015.4,-0.53468
2161.5,1025.4,-0.51381
2161.5,1035.4,-0.49294
2161.5,1045.3,-0.47206
2161.5,1055.3,-0.45119
2161.5,1065.3,-0.43032
2161.5,1075.3,-0.40944
2161.5,1085.3,-0.38871
2161.5,1095.3,-0.368
2161.5,1105.3,-0.35595
2161.5,1115.3,-0.35155
2161.5,1125.3,-0.34715
2161.5,1135.3,-0.34275
2161.5,1145.3,-0.34191
2161.5,1155.3,-0.34273
2161.5,1165.3,-0.33628
2161.5,1175.3,-0.31769
2161.5,1185.3,-0.2991
2161.5,1195.3,-0.28051
2161.5,1205.2,-0.27009
2161.5,1215.2,-0.26706
2161.5,1225.2,-0.26403
2161.5,1235.2,-0.261
2161.5,1245.2,-0.24519
2161.5,1255.2,-0.21922
2161.5,1265.2,-0.1896
2161.5,1275.2,-0.15998
2161.5,1285.2,-0.13036
2161.5,1295.2,-0.10957
2161.5,1305.2,-0.089041
2161.5,1315.2,-0.064737
2161.5,1325.2,-0.040433
2161.5,1335.2,-0.016129
2161.5,1345.2,0.02041
2161.5,1355.2,0.053966
2161.5,1365.1,0.079028
2161.5,1375.1,0.10409
2161.5,1385.1,0.12915
2161.5,1395.1,0.16062
2161.5,1405.1,0.17354
2161.5,1415.1,0.16574
2161.5,1425.1,0.15795
2161.5,1435.1,0.15015
2161.5,1445.1,0.13906
2161.5,1455.1,0.11579
2161.5,1465.1,0.082397
2161.5,1475.1,0.049004
2161.5,1485.1,0.015612
2161.5,1495.1,-0.017959
2161.5,1505.1,-0.049787
2161.5,1515.1,-0.079924
2161.5,1525.0,-0.11024
2161.5,1535.0,-0.14055
2161.5,1545.0,-0.17087
2161.5,1555.0,-0.20006
2161.5,1565.0,-0.22398
2161.5,1575.0,-0.24017
2161.5,1585.0,-0.25637
2161.5,1595.0,-0.27257
2177.5,5.9969,-0.67406
2177.5,15.991,-0.67385
2177.5,25.984,-0.67364
2177.5,35.978,-0.67343
2177.5,45.972,-0.67322
2177.5,55.966,-0.67289
2177.5,65.959,-0.67001
2177.5,75.953,-0.66713
2177.5,85.947,-0.66425
2177.5,95.941,-0.66138
2177.5,105.93,-0.66208
2177.5,115.93,-0.66524
2177.5,125.92,-0.6684
2177.5,135.92,-0.67155
2177.5,145.91,-0.67471
2177.5,155.9,-0.6727
2177.5,165.9,-0.61327
2177.5,175.89,-0.55384
2177.5,185.88,-0.49441
2177.5,195.88,-0.43498
2177.5,205.87,-0.44816
2177.5,215.87,-0.51231
2177.5,225.86,-0.57646
2177.5,235.85,-0.64061
2177.5,245.85,-0.69849
2177.5,255.84,-0.69493
2177.5,265.83,-0.69137
2177.5,275.83,-0.68781
2177.5,285.82,-0.68425
2177.5,295.82,-0.68069
2177.5,305.81,-0.67558
2177.5,315.8,-0.66936
2177.5,325.8,-0.66314
2177.5,335.79,-0.65692
2177.5,345.78,-0.65145
2177.5,355.78,-0.65395
2177.5,365.77,-0.65645
2177.5,375.77,-0.65895
2177.5,385.76,-0.66145
2177.5,395.75,-0.66395
2177.5,405.75,-0.66642
2177.5,415.74,-0.66886
2177.5,425.73,-0.6713
2177.5,435.73,-0.67374
2177.5,445.72,-0.67569
2177.5,455.72,-0.67193
2177.5,465.71,-0.66816
2177.5,475.7,-0.6644
2177.5,485.7,-0.66063
2177.5,495.69,-0.65687
2177.5,505.68,-0.65619
2177.5,515.68,-0.65785
2177.5,525.67,-0.65952
2177.5,535.67,-0.66118
2177.5,545.66,-0.66309
2177.5,555.65,-0.66808
2177.5,565.65,-0.67306
2177.5,575.64,-0.67805
2177.5,585.63,-0.68304
2177.5,595.63,-0.68802
2177.5,605.62,-0.68911
2177.5,615.62,-0.68717
2177.5,625.61,-0.68523
2177.5,635.6,-0.68329
2177.5,645.6,-0.6814
2177.5,655.59,-0.68031
2177.5,665.58,-0.67922
2177.5,675.58,-0.67813
2177.5,685.57,-0.67704
2177.5,695.57,-0.67594
2177.5,705.56,-0.67692
2177.5,715.55,-0.67953
2177.5,725.55,-0.68215
2177.5,735.54,-0.68477
2177.5,745.53,-0.68765
2177.5,755.53,-0.69444
2177.5,765.52,-0.70123
2177.5,775.52,-0.70802
2177.5,785.51,-0.71481
2177.5,795.5,-0.72161
2177.5,805.5,-0.72137
2177.5,815.49,-0.71537
2177.5,825.48,-0.70938
2177.5,835.48,-0.70339
2177.5,845.47,-0.69733
2177.5,855.47,-0.68999
2177.5,865.46,-0.68266
2177.5,875.45,-0.67532
2177.5,885.45,-0.66799
2177.5,895.44,-0.66065
2177.5,905.43,-0.65372
2177.5,915.43,-0.64712
2177.5,925.42,-0.64052
2177.5,935.42,-0.63392
2177.5,945.41,-0.62733
2177.5,955.4,-0.62064
2177.5,965.4,-0.61125
2177.5,975.39,-0.60187
2177.5,985.38,-0.59248
2177.5,995.38,-0.5831
2177.5,1005.4,-0.56754
2177.5,1015.4,-0.54666
2177.5,1025.4,-0.52579
2177.5,1035.4,-0.50492
2177.5,1045.3,-0.48405
2177.5,1055.3,-0.46334
2177.5,1065.3,-0.44263
2177.5,1075.3,-0.42192
2177.5,1085.3,-0.40121
2177.5,1095.3,-0.3805
2177.5,1105.3,-0.36846
2177.5,1115.3,-0.36406
2177.5,1125.3,-0.36114
2177.5,1135.3,-0.36196
2177.5,1145.3,-0.36278
2177.5,1155.3,-0.3636
2177.5,1165.3,-0.36443
2177.5,1175.3,-0.36525
2177.5,1185.3,-0.35108
2177.5,1195.3,-0.33249
2177.5,1205.2,-0.32207
2177.5,1215.2,-0.31904
2177.5,1225.2,-0.31075
2177.5,1235.2,-0.28878
2177.5,1245.2,-0.2668
2177.5,1255.2,-0.24084
2177.5,1265.2,-0.21122
2177.5,1275.2,-0.1852
2177.5,1285.2,-0.16873
2177.5,1295.2,-0.15226
2177.5,1305.2,-0.13173
2177.5,1315.2,-0.10742
2177.5,1325.2,-0.078156
2177.5,1335.2,-0.035557
2177.5,1345.2,0.0070434
2177.5,1355.2,0.0406
2177.5,1365.1,0.065662
2177.5,1375.1,0.093306
2177.5,1385.1,0.128
2177.5,1395.1,0.16269
2177.5,1405.1,0.17561
2177.5,1415.1,0.16781
2177.5,1425.1,0.1587
2177.5,1435.1,0.14594
2177.5,1445.1,0.13318
2177.5,1455.1,0.10991
2177.5,1465.1,0.076512
2177.5,1475.1,0.043049
2177.5,1485.1,0.0093876
2177.5,1495.1,-0.024274
2177.5,1505.1,-0.056102
2177.5,1515.1,-0.086142
2177.5,1525.0,-0.11618
2177.5,1535.0,-0.14643
2177.5,1545.0,-0.17674
2177.5,1555.0,-0.20593
2177.5,1565.0,-0.23401
2177.5,1575.0,-0.2621
2177.5,1585.0,-0.28129
2177.5,1595.0,-0.29749
2193.6,5.9969,-0.65456
2193.6,15.991,-0.65435
2193.6,25.984,-0.65414
2193.6,35.978,-0.65393
2193.6,45.972,-0.65372
2193.6,55.966,-0.65351
2193.6,65.959,-0.6533
2193.6,75.953,-0.65309
2193.6,85.947,-0.65288
2193.6,95.941,-0.65034
2193.6,105.93,-0.65105
2193.6,115.93,-0.65421
2193.6,125.92,-0.65736
2193.6,135.92,-0.66052
2193.6,145.91,-0.66368
2193.6,155.9,-0.66684
2193.6,165.9,-0.66999
2193.6,175.89,-0.67315
2193.6,185.88,-0.67631
2193.6,195.88,-0.62455
2193.6,205.87,-0.63773
2193.6,215.87,-0.68172
2193.6,225.86,-0.67816
2193.6,235.85,-0.6746
2193.6,245.85,-0.67104
2193.6,255.84,-0.66748
2193.6,265.83,-0.66391
2193.6,275.83,-0.66035
2193.6,285.82,-0.65679
2193.6,295.82,-0.65323
2193.6,305.81,-0.64812
2193.6,315.8,-0.64444
2193.6,325.8,-0.64694
2193.6,335.79,-0.64944
2193.6,345.78,-0.65194
2193.6,355.78,-0.65444
2193.6,365.77,-0.65695
2193.6,375.77,-0.65945
2193.6,385.76,-0.66195
2193.6,395.75,-0.66445
2193.6,405.75,-0.66691
2193.6,415.74,-0.66759
2193.6,425.73,-0.66382
2193.6,435.73,-0.66006
2193.6,445.72,-0.65629
2193.6,455.72,-0.65253
2193.6,465.71,-0.64876
2193.6,475.7,-0.645
2193.6,485.7,-0.64123
2193.6,495.69,-0.63747
2193.6,505.68,-0.63679
2193.6,515.68,-0.63938
2193.6,525.67,-0.64437
2193.6,535.67,-0.64936
2193.6,545.66,-0.65434
2193.6,555.65,-0.65933
2193.6,565.65,-0.66432
2193.6,575.64,-0.66931
2193.6,585.63,-0.67429
2193.6,595.63,-0.67928
2193.6,605.62,-0.68037
2193.6,615.62,-0.67866
2193.6,625.61,-0.67757
2193.6,635.6,-0.67647
2193.6,645.6,-0.67538
2193.6,655.59,-0.67429
2193.6,665.58,-0.6732
2193.6,675.58,-0.67211
2193.6,685.57,-0.67101
2193.6,695.57,-0.66992
2193.6,705.56,-0.67089
2193.6,715.55,-0.67462
2193.6,725.55,-0.68142
2193.6,735.54,-0.68821
2193.6,745.53,-0.695
2193.6,755.53,-0.70179
2193.6,765.52,-0.70858
2193.6,775.52,-0.71538
2193.6,785.51,-0.72217
2193.6,795.5,-0.72896
2193.6,805.5,-0.72872
2193.6,815.49,-0.72238
2193.6,825.48,-0.71504
2193.6,835.48,-0.70771
2193.6,845.47,-0.70037
2193.6,855.47,-0.69304
2193.6,865.46,-0.6857
2193.6,875.45,-0.67837
2193.6,885.45,-0.67103
2193.6,895.44,-0.6637
2193.6,905.43,-0.65676
2193.6,915.43,-0.65017
2193.6,925.42,-0.64357
2193.6,935.42,-0.63697
2193.6,945.41,-0.63037
2193.6,955.4,-0.62378
2193.6,965.4,-0.61718
2193.6,975.39,-0.61058
2193.6,985.38,-0.60398
2193.6,995.38,-0.59508
2193.6,1005.4,-0.57952
2193.6,1015.4,-0.55869
2193.6,1025.4,-0.53798
2193.6,1035.4,-0.51726
2193.6,1045.3,-0.49655
2193.6,1055.3,-0.47584
2193.6,1065.3,-0.45513
2193.6,1075.3,-0.43442
2193.6,1085.3,-0.41371
2193.6,1095.3,-0.393
2193.6,1105.3,-0.38096
2193.6,1115.3,-0.38119
2193.6,1125.3,-0.38201
2193.6,1135.3,-0.38283
2193.6,1145.3,-0.38365
2193.6,1155.3,-0.38448
2193.6,1165.3,-0.3853
2193.6,1175.3,-0.38612
2193.6,1185.3,-0.38694
2193.6,1195.3,-0.38446
2193.6,1205.2,-0.37404
2193.6,1215.2,-0.35434
2193.6,1225.2,-0.33237
2193.6,1235.2,-0.31039
2193.6,1245.2,-0.28842
2193.6,1255.2,-0.26245
2193.6,1265.2,-0.24436
2193.6,1275.2,-0.22789
