#: table_doi: 10.17182/hepdata.90835.v1/t46
#: name: T2tt cross section upper limits
#: description: The 95% CL observed and expected upper limits on the production cross sections of the T2tt signal model as a function of the top squark and LSP masses.
#: data_file: t2tt_cross_section_upper_limits.yaml
#: keyword observables: SIG | CLS
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> STOP STOP | STOP --> TQ NEUTRALINO1
#: Upper Limit,Expected
#: LUMINOSITY [fb$^{-1}$],137
M(STOP) [GeV],M(NEUTRALINO1) [GeV],Cross section upper limit at 95% CL [pb]
1660.4,105.13,0.00096506
1660.4,112.31,0.00096744
1660.4,119.49,0.00096982
1660.4,126.67,0.0009722
1660.4,133.85,0.00097458
1660.4,141.03,0.0009765
1660.4,148.22,0.0009765
1660.4,155.4,0.00097614
1660.4,162.58,0.00097567
1660.4,169.76,0.00097519
1660.4,176.94,0.00097471
1660.4,184.12,0.00097424
1660.4,191.3,0.00097445
1660.4,198.48,0.00097695
1660.4,205.67,0.00097823
1660.4,212.85,0.00097918
1660.4,220.03,0.00098013
1660.4,227.21,0.00098108
1660.4,234.39,0.00098203
1660.4,241.57,0.0009835
1660.4,248.75,0.00098635
1660.4,255.93,0.00099235
1660.4,263.12,0.00099902
1660.4,270.3,0.0010057
1660.4,277.48,0.0010123
1660.4,284.66,0.001019
1660.4,291.84,0.0010236
1660.4,299.02,0.0010236
1660.4,306.2,0.0010295
1660.4,313.38,0.0010344
1660.4,320.57,0.0010368
1660.4,327.75,0.0010392
1660.4,334.93,0.0010416
1660.4,342.11,0.0010439
1660.4,349.29,0.0010463
1660.4,356.47,0.0010487
1660.4,363.65,0.0010511
1660.4,370.83,0.0010534
1660.4,378.02,0.0010558
1660.4,385.2,0.0010582
1660.4,392.38,0.001061
1660.4,399.56,0.0010646
1660.4,406.74,0.0010702
1660.4,413.92,0.0010759
1660.4,421.1,0.0010816
1660.4,428.28,0.0010873
1660.4,435.47,0.001093
1660.4,442.65,0.0010987
1660.4,449.83,0.0011045
1660.4,457.01,0.0011074
1660.4,464.19,0.0011133
1660.4,471.37,0.0011218
1660.4,478.55,0.0011304
1660.4,485.73,0.001139
1660.4,492.92,0.0011475
1660.4,500.1,0.0011561
1660.4,507.28,0.0011618
1660.4,514.46,0.0011675
1660.4,521.64,0.0011732
1660.4,528.82,0.0011789
1660.4,536.0,0.0011846
1660.4,543.18,0.001191
1660.4,550.37,0.0011984
1660.4,557.55,0.0012091
1660.4,564.73,0.0012193
1660.4,571.91,0.0012293
1660.4,579.09,0.0012393
1660.4,586.27,0.0012493
1660.4,593.45,0.0012593
1660.4,600.63,0.0012692
1660.4,607.82,0.0012781
1660.4,615.0,0.0012893
1660.4,622.18,0.0013017
1660.4,629.36,0.001314
1660.4,636.54,0.0013264
1660.4,643.72,0.0013388
1660.4,650.9,0.001351
1660.4,658.08,0.0013624
1660.4,665.27,0.0013739
1660.4,672.45,0.0013853
1660.4,679.63,0.0013967
1660.4,686.81,0.0014081
1660.4,693.99,0.0014167
1660.4,701.17,0.001424
1660.4,708.35,0.001434
1660.4,715.53,0.0014464
1660.4,722.72,0.0014598
1660.4,729.9,0.0014731
1660.4,737.08,0.0014864
1660.4,744.26,0.0014997
1660.4,751.44,0.001514
1660.4,758.62,0.0015318
1660.4,765.8,0.0015484
1660.4,772.98,0.0015646
1660.4,780.17,0.0015808
1660.4,787.35,0.0015969
1660.4,794.53,0.0016131
1660.4,801.71,0.0016297
1660.4,808.89,0.0016478
1660.4,816.07,0.0016659
1660.4,823.25,0.001684
1660.4,830.43,0.0017021
1660.4,837.62,0.0017201
1660.4,844.8,0.0017345
1660.4,851.98,0.0017514
1660.4,859.16,0.001779
1660.4,866.34,0.0018066
1660.4,873.52,0.0018342
1660.4,880.7,0.0018618
1660.4,887.88,0.0018894
1660.4,895.07,0.0019123
1660.4,902.25,0.0019367
1660.4,909.43,0.0019674
1660.4,916.61,0.0020053
1660.4,923.79,0.0020443
1660.4,930.97,0.0020834
1660.4,938.15,0.0021224
1660.4,945.33,0.0021614
1660.4,952.52,0.0022017
1660.4,959.7,0.0022446
1660.4,966.88,0.0023004
1660.4,974.06,0.0023575
1660.4,981.24,0.0024146
1660.4,988.42,0.0024717
1660.4,995.6,0.0025288
1660.4,1002.8,0.0025815
1660.4,1010.0,0.0026272
1660.4,1017.1,0.0027062
1660.4,1024.3,0.0027871
1660.4,1031.5,0.0028679
1660.4,1038.7,0.0029488
1660.4,1045.9,0.0030297
1660.4,1053.1,0.0031187
1660.4,1060.2,0.0032186
1660.4,1067.4,0.0033185
1660.4,1074.6,0.0034184
1660.4,1081.8,0.0035183
1660.4,1089.0,0.0036182
1660.4,1096.1,0.0036976
1660.4,1103.3,0.0038029
1660.4,1110.5,0.0039408
1660.4,1117.7,0.0040788
1660.4,1124.9,0.0042168
1660.4,1132.0,0.0043547
1660.4,1139.2,0.0044927
1660.4,1146.4,0.0046017
1674.8,4.5906,0.00093132
1674.8,11.772,0.00093326
1674.8,18.953,0.0009352
1674.8,26.134,0.000937
1674.8,33.316,0.00093664
1674.8,40.497,0.00093627
1674.8,47.678,0.00093591
1674.8,54.859,0.00093644
1674.8,62.041,0.00093739
1674.8,69.222,0.00093834
1674.8,76.403,0.00093937
1674.8,83.584,0.0009408
1674.8,90.766,0.00094223
1674.8,97.947,0.00094366
1674.8,105.13,0.00094577
1674.8,112.31,0.00094814
1674.8,119.49,0.00095052
1674.8,126.67,0.00095241
1674.8,133.85,0.00095241
1674.8,141.03,0.00095241
1674.8,148.22,0.00095241
1674.8,155.4,0.00095206
1674.8,162.58,0.00095158
1674.8,169.76,0.0009511
1674.8,176.94,0.00095135
1674.8,184.12,0.00095385
1674.8,191.3,0.00095635
1674.8,198.48,0.00095885
1674.8,205.67,0.00096013
1674.8,212.85,0.00096108
1674.8,220.03,0.00096204
1674.8,227.21,0.00096352
1674.8,234.39,0.00096638
1674.8,241.57,0.00096924
1674.8,248.75,0.0009721
1674.8,255.93,0.0009781
1674.8,263.12,0.00098476
1674.8,270.3,0.00099142
1674.8,277.48,0.00099596
1674.8,284.66,0.00099596
1674.8,291.84,0.00099596
1674.8,299.02,0.00099596
1674.8,306.2,0.0010018
1674.8,313.38,0.0010086
1674.8,320.57,0.0010154
1674.8,327.75,0.0010204
1674.8,334.93,0.0010228
1674.8,342.11,0.0010251
1674.8,349.29,0.0010275
1674.8,356.47,0.0010299
1674.8,363.65,0.0010323
1674.8,370.83,0.0010347
1674.8,378.02,0.0010375
1674.8,385.2,0.0010411
1674.8,392.38,0.0010446
1674.8,399.56,0.0010482
1674.8,406.74,0.0010538
1674.8,413.92,0.0010595
1674.8,421.1,0.0010652
1674.8,428.28,0.001071
1674.8,435.47,0.0010767
1674.8,442.65,0.0010824
1674.8,449.83,0.0010881
1674.8,457.01,0.001091
1674.8,464.19,0.0010939
1674.8,471.37,0.0010967
1674.8,478.55,0.0011026
1674.8,485.73,0.0011111
1674.8,492.92,0.0011197
1674.8,500.1,0.0011282
1674.8,507.28,0.0011339
1674.8,514.46,0.0011396
1674.8,521.64,0.0011453
1674.8,528.82,0.0011518
1674.8,536.0,0.0011589
1674.8,543.18,0.0011661
1674.8,550.37,0.0011734
1674.8,557.55,0.0011841
1674.8,564.73,0.0011948
1674.8,571.91,0.0012055
1674.8,579.09,0.0012158
1674.8,586.27,0.0012258
1674.8,593.45,0.0012358
1674.8,600.63,0.0012457
1674.8,607.82,0.0012546
1674.8,615.0,0.0012636
1674.8,622.18,0.0012725
1674.8,629.36,0.0012836
1674.8,636.54,0.001296
1674.8,643.72,0.0013084
1674.8,650.9,0.0013206
1674.8,658.08,0.001332
1674.8,665.27,0.0013434
1674.8,672.45,0.0013549
1674.8,679.63,0.0013634
1674.8,686.81,0.0013702
1674.8,693.99,0.001377
1674.8,701.17,0.0013843
1674.8,708.35,0.0013943
1674.8,715.53,0.0014043
1674.8,722.72,0.0014143
1674.8,729.9,0.0014267
1674.8,737.08,0.00144
1674.8,744.26,0.0014533
1674.8,751.44,0.0014675
1674.8,758.62,0.0014854
1674.8,765.8,0.0015033
1674.8,772.98,0.0015211
1674.8,780.17,0.0015377
1674.8,787.35,0.0015539
1674.8,794.53,0.0015701
1674.8,801.71,0.0015867
1674.8,808.89,0.0016048
1674.8,816.07,0.0016229
1674.8,823.25,0.001641
1674.8,830.43,0.0016552
1674.8,837.62,0.0016681
1674.8,844.8,0.001681
1674.8,851.98,0.0016979
1674.8,859.16,0.0017255
1674.8,866.34,0.0017531
1674.8,873.52,0.0017807
1674.8,880.7,0.0018035
1674.8,887.88,0.001825
1674.8,895.07,0.0018464
1674.8,902.25,0.0018707
1674.8,909.43,0.0019015
1674.8,916.61,0.0019322
1674.8,923.79,0.0019629
1674.8,930.97,0.0020008
1674.8,938.15,0.0020398
1674.8,945.33,0.0020788
1674.8,952.52,0.0021191
1674.8,959.7,0.002162
1674.8,966.88,0.0022049
1674.8,974.06,0.0022478
1674.8,981.24,0.0023034
1674.8,988.42,0.0023605
1674.8,995.6,0.0024176
1674.8,1002.8,0.0024702
1674.8,1010.0,0.002516
1674.8,1017.1,0.0025617
1674.8,1024.3,0.0026074
1674.8,1031.5,0.002686
1674.8,1038.7,0.0027669
1674.8,1045.9,0.0028477
1674.8,1053.1,0.0029367
1674.8,1060.2,0.0030366
1674.8,1067.4,0.0031365
1674.8,1074.6,0.0032364
1674.8,1081.8,0.0033155
1674.8,1089.0,0.0033927
1674.8,1096.1,0.0034698
1674.8,1103.3,0.0035751
1674.8,1110.5,0.0037131
1674.8,1117.7,0.0038511
1674.8,1124.9,0.003989
1674.8,1132.0,0.0040976
1674.8,1139.2,0.0042048
1674.8,1146.4,0.004312
1689.3,4.5906,0.00091561
1689.3,11.772,0.00091747
1689.3,18.953,0.00091711
1689.3,26.134,0.00091674
1689.3,33.316,0.00091638
1689.3,40.497,0.00091602
1689.3,47.678,0.00091565
1689.3,54.859,0.00091618
1689.3,62.041,0.00091721
1689.3,69.222,0.00091864
1689.3,76.403,0.00092007
1689.3,83.584,0.0009215
1689.3,90.766,0.00092293
1689.3,97.947,0.00092436
1689.3,105.13,0.00092647
1689.3,112.31,0.00092833
1689.3,119.49,0.00092833
1689.3,126.67,0.00092833
1689.3,133.85,0.00092833
1689.3,141.03,0.00092833
1689.3,148.22,0.00092833
1689.3,155.4,0.00092797
1689.3,162.58,0.00092825
1689.3,169.76,0.00093076
1689.3,176.94,0.00093326
1689.3,184.12,0.00093576
1689.3,191.3,0.00093826
1689.3,198.48,0.00094076
1689.3,205.67,0.00094204
1689.3,212.85,0.00094355
1689.3,220.03,0.00094641
1689.3,227.21,0.00094926
1689.3,234.39,0.00095212
1689.3,241.57,0.00095498
1689.3,248.75,0.00095784
1689.3,255.93,0.00096384
1689.3,263.12,0.0009683
1689.3,270.3,0.0009683
1689.3,277.48,0.0009683
1689.3,284.66,0.0009683
1689.3,291.84,0.0009683
1689.3,299.02,0.0009683
1689.3,306.2,0.00097416
1689.3,313.38,0.00098095
1689.3,320.57,0.00098774
1689.3,327.75,0.00099453
1689.3,334.93,0.0010013
1689.3,342.11,0.0010064
1689.3,349.29,0.0010087
1689.3,356.47,0.0010111
1689.3,363.65,0.001014
1689.3,370.83,0.0010175
1689.3,378.02,0.0010211
1689.3,385.2,0.0010247
1689.3,392.38,0.0010283
1689.3,399.56,0.0010318
1689.3,406.74,0.0010374
1689.3,413.92,0.0010431
1689.3,421.1,0.0010489
1689.3,428.28,0.0010546
1689.3,435.47,0.0010603
1689.3,442.65,0.001066
1689.3,449.83,0.0010717
1689.3,457.01,0.0010746
1689.3,464.19,0.0010775
1689.3,471.37,0.0010803
1689.3,478.55,0.0010832
1689.3,485.73,0.0010861
1689.3,492.92,0.0010918
1689.3,500.1,0.0011004
1689.3,507.28,0.0011061
1689.3,514.46,0.0011125
1689.3,521.64,0.0011197
1689.3,528.82,0.0011268
1689.3,536.0,0.001134
1689.3,543.18,0.0011411
1689.3,550.37,0.0011484
1689.3,557.55,0.0011591
1689.3,564.73,0.0011699
1689.3,571.91,0.0011806
1689.3,579.09,0.0011913
1689.3,586.27,0.001202
1689.3,593.45,0.0012123
1689.3,600.63,0.0012222
1689.3,607.82,0.0012311
1689.3,615.0,0.0012401
1689.3,622.18,0.001249
1689.3,629.36,0.0012579
1689.3,636.54,0.0012669
1689.3,643.72,0.0012779
1689.3,650.9,0.0012902
1689.3,658.08,0.0013016
1689.3,665.27,0.0013101
1689.3,672.45,0.0013169
1689.3,679.63,0.0013237
1689.3,686.81,0.0013305
1689.3,693.99,0.0013373
1689.3,701.17,0.0013446
1689.3,708.35,0.0013546
1689.3,715.53,0.0013646
1689.3,722.72,0.0013746
1689.3,729.9,0.0013846
1689.3,737.08,0.0013946
1689.3,744.26,0.0014069
1689.3,751.44,0.0014211
1689.3,758.62,0.001439
1689.3,765.8,0.0014569
1689.3,772.98,0.0014747
1689.3,780.17,0.0014926
1689.3,787.35,0.0015104
1689.3,794.53,0.0015271
1689.3,801.71,0.0015437
1689.3,808.89,0.0015618
1689.3,816.07,0.001576
1689.3,823.25,0.0015888
1689.3,830.43,0.0016017
1689.3,837.62,0.0016146
1689.3,844.8,0.0016274
1689.3,851.98,0.0016444
1689.3,859.16,0.0016719
1689.3,866.34,0.0016947
1689.3,873.52,0.0017162
1689.3,880.7,0.0017376
1689.3,887.88,0.001759
1689.3,895.07,0.0017805
1689.3,902.25,0.0018048
1689.3,909.43,0.0018356
1689.3,916.61,0.0018663
1689.3,923.79,0.001897
1689.3,930.97,0.0019277
1689.3,938.15,0.0019585
1689.3,945.33,0.0019962
1689.3,952.52,0.0020366
1689.3,959.7,0.0020794
1689.3,966.88,0.0021223
1689.3,974.06,0.0021652
1689.3,981.24,0.002208
1689.3,988.42,0.0022509
1689.3,995.6,0.0023064
1689.3,1002.8,0.002359
1689.3,1010.0,0.0024048
1689.3,1017.1,0.0024505
1689.3,1024.3,0.0024962
1689.3,1031.5,0.002542
1689.3,1038.7,0.0025877
1689.3,1045.9,0.0026658
1689.3,1053.1,0.0027548
1689.3,1060.2,0.0028547
1689.3,1067.4,0.0029334
1689.3,1074.6,0.0030106
1689.3,1081.8,0.0030878
1689.3,1089.0,0.003165
1689.3,1096.1,0.0032421
1689.3,1103.3,0.0033474
1689.3,1110.5,0.0034854
1689.3,1117.7,0.0035936
1689.3,1124.9,0.0037008
1689.3,1132.0,0.003808
1689.3,1139.2,0.0039151
1689.3,1146.4,0.0040223
1703.7,4.5906,0.00089818
1703.7,11.772,0.00089781
1703.7,18.953,0.00089745
1703.7,26.134,0.00089708
1703.7,33.316,0.00089672
1703.7,40.497,0.00089635
1703.7,47.678,0.00089616
1703.7,54.859,0.0008973
1703.7,62.041,0.00089873
1703.7,69.222,0.00090016
1703.7,76.403,0.00090159
1703.7,83.584,0.00090302
1703.7,90.766,0.00090445
1703.7,97.947,0.00090567
1703.7,105.13,0.00090693
1703.7,112.31,0.00090693
1703.7,119.49,0.00090693
1703.7,126.67,0.00090693
1703.7,133.85,0.00090693
1703.7,141.03,0.00090693
1703.7,148.22,0.00090693
1703.7,155.4,0.00090881
1703.7,162.58,0.00091131
1703.7,169.76,0.00091381
1703.7,176.94,0.00091631
1703.7,184.12,0.00091882
1703.7,191.3,0.00092132
1703.7,198.48,0.00092305
1703.7,205.67,0.00092549
1703.7,212.85,0.00092835
1703.7,220.03,0.00093121
1703.7,227.21,0.00093407
1703.7,234.39,0.00093693
1703.7,241.57,0.00093979
1703.7,248.75,0.00094264
1703.7,255.93,0.00094314
1703.7,263.12,0.00094314
1703.7,270.3,0.00094314
1703.7,277.48,0.00094314
1703.7,284.66,0.00094314
1703.7,291.84,0.00094314
1703.7,299.02,0.00094416
1703.7,306.2,0.00094827
1703.7,313.38,0.00095506
1703.7,320.57,0.00096185
1703.7,327.75,0.00096863
1703.7,334.93,0.00097542
1703.7,342.11,0.00098221
1703.7,349.29,0.000989
1703.7,356.47,0.00099289
1703.7,363.65,0.00099646
1703.7,370.83,0.001
1703.7,378.02,0.0010036
1703.7,385.2,0.0010072
1703.7,392.38,0.0010108
1703.7,399.56,0.0010137
1703.7,406.74,0.0010192
1703.7,413.92,0.0010249
1703.7,421.1,0.0010306
1703.7,428.28,0.0010363
1703.7,435.47,0.001042
1703.7,442.65,0.0010478
1703.7,449.83,0.0010533
1703.7,457.01,0.0010581
1703.7,464.19,0.0010609
1703.7,471.37,0.0010638
1703.7,478.55,0.0010666
1703.7,485.73,0.0010695
1703.7,492.92,0.0010724
1703.7,500.1,0.0010753
1703.7,507.28,0.0010824
1703.7,514.46,0.0010896
1703.7,521.64,0.0010967
1703.7,528.82,0.0011039
1703.7,536.0,0.001111
1703.7,543.18,0.0011181
1703.7,550.37,0.001124
1703.7,557.55,0.0011347
1703.7,564.73,0.0011454
1703.7,571.91,0.0011562
1703.7,579.09,0.0011669
1703.7,586.27,0.0011776
1703.7,593.45,0.0011883
1703.7,600.63,0.0011982
1703.7,607.82,0.0012051
1703.7,615.0,0.0012141
1703.7,622.18,0.001223
1703.7,629.36,0.0012319
1703.7,636.54,0.0012409
1703.7,643.72,0.0012498
1703.7,650.9,0.0012585
1703.7,658.08,0.0012652
1703.7,665.27,0.001272
1703.7,672.45,0.0012788
1703.7,679.63,0.0012856
1703.7,686.81,0.0012924
1703.7,693.99,0.0012992
1703.7,701.17,0.0013085
1703.7,708.35,0.0013185
1703.7,715.53,0.0013285
1703.7,722.72,0.0013385
1703.7,729.9,0.0013486
1703.7,737.08,0.0013586
1703.7,744.26,0.0013686
1703.7,751.44,0.0013811
1703.7,758.62,0.0013989
1703.7,765.8,0.0014168
1703.7,772.98,0.0014347
1703.7,780.17,0.0014525
1703.7,787.35,0.0014704
1703.7,794.53,0.0014883
1703.7,801.71,0.0015012
1703.7,808.89,0.0015141
1703.7,816.07,0.001527
1703.7,823.25,0.0015398
1703.7,830.43,0.0015527
1703.7,837.62,0.0015656
1703.7,844.8,0.0015784
1703.7,851.98,0.0015945
1703.7,859.16,0.0016159
1703.7,866.34,0.0016374
1703.7,873.52,0.0016588
1703.7,880.7,0.0016802
1703.7,887.88,0.0017017
1703.7,895.07,0.0017231
1703.7,902.25,0.0017416
1703.7,909.43,0.0017724
1703.7,916.61,0.0018031
1703.7,923.79,0.0018338
1703.7,930.97,0.0018645
1703.7,938.15,0.0018953
1703.7,945.33,0.001926
1703.7,952.52,0.0019497
1703.7,959.7,0.0019902
1703.7,966.88,0.0020331
1703.7,974.06,0.002076
1703.7,981.24,0.0021188
1703.7,988.42,0.0021617
1703.7,995.6,0.0022046
1703.7,1002.8,0.0022487
1703.7,1010.0,0.0022945
1703.7,1017.1,0.0023402
1703.7,1024.3,0.002386
1703.7,1031.5,0.0024317
1703.7,1038.7,0.0024774
1703.7,1045.9,0.0025232
1703.7,1053.1,0.00257
1703.7,1060.2,0.0026445
1703.7,1067.4,0.0027217
1703.7,1074.6,0.0027989
1703.7,1081.8,0.002876
1703.7,1089.0,0.0029532
1703.7,1096.1,0.0030304
1703.7,1103.3,0.0031214
1703.7,1110.5,0.0032286
1703.7,1117.7,0.0033358
1703.7,1124.9,0.003443
1703.7,1132.0,0.0035501
1703.7,1139.2,0.0036573
1703.7,1146.4,0.0037641
1718.2,4.5906,0.00088025
1718.2,11.772,0.00087988
1718.2,18.953,0.00087952
1718.2,26.134,0.00087915
1718.2,33.316,0.00087893
1718.2,40.497,0.00087948
1718.2,47.678,0.00088003
1718.2,54.859,0.00088117
1718.2,62.041,0.0008826
1718.2,69.222,0.00088403
1718.2,76.403,0.00088546
1718.2,83.584,0.00088667
1718.2,90.766,0.00088721
1718.2,97.947,0.00088774
1718.2,105.13,0.00088943
1718.2,112.31,0.00089158
1718.2,119.49,0.00089333
1718.2,126.67,0.00089333
1718.2,133.85,0.00089333
1718.2,141.03,0.00089333
1718.2,148.22,0.00089333
1718.2,155.4,0.00089521
1718.2,162.58,0.00089771
1718.2,169.76,0.00090021
1718.2,176.94,0.00090271
1718.2,184.12,0.00090441
1718.2,191.3,0.00090441
1718.2,198.48,0.00090441
1718.2,205.67,0.00090696
1718.2,212.85,0.00091018
1718.2,220.03,0.0009133
1718.2,227.21,0.00091616
1718.2,234.39,0.00091902
1718.2,241.57,0.00092188
1718.2,248.75,0.00092474
1718.2,255.93,0.00092523
1718.2,263.12,0.00092523
1718.2,270.3,0.00092523
1718.2,277.48,0.00092523
1718.2,284.66,0.00092629
1718.2,291.84,0.00092897
1718.2,299.02,0.00093166
1718.2,306.2,0.00093434
1718.2,313.38,0.00093702
1718.2,320.57,0.00094108
1718.2,327.75,0.00094787
1718.2,334.93,0.00095466
1718.2,342.11,0.00096144
1718.2,349.29,0.00096823
1718.2,356.47,0.00097212
1718.2,363.65,0.0009757
1718.2,370.83,0.00097927
1718.2,378.02,0.00098284
1718.2,385.2,0.00098575
1718.2,392.38,0.00098789
1718.2,399.56,0.00099004
1718.2,406.74,0.00099554
1718.2,413.92,0.0010013
1718.2,421.1,0.001007
1718.2,428.28,0.0010127
1718.2,435.47,0.0010182
1718.2,442.65,0.0010236
1718.2,449.83,0.001029
1718.2,457.01,0.0010354
1718.2,464.19,0.0010418
1718.2,471.37,0.0010467
1718.2,478.55,0.0010495
1718.2,485.73,0.0010524
1718.2,492.92,0.0010552
1718.2,500.1,0.0010582
1718.2,507.28,0.0010653
1718.2,514.46,0.0010724
1718.2,521.64,0.0010796
1718.2,528.82,0.0010867
1718.2,536.0,0.0010922
1718.2,543.18,0.0010965
1718.2,550.37,0.0011011
1718.2,557.55,0.0011119
1718.2,564.73,0.0011226
1718.2,571.91,0.0011333
1718.2,579.09,0.001144
1718.2,586.27,0.0011544
1718.2,593.45,0.0011646
1718.2,600.63,0.0011743
1718.2,607.82,0.0011786
1718.2,615.0,0.0011829
1718.2,622.18,0.0011898
1718.2,629.36,0.0011987
1718.2,636.54,0.0012076
1718.2,643.72,0.0012166
1718.2,650.9,0.0012252
1718.2,658.08,0.001232
1718.2,665.27,0.0012388
1718.2,672.45,0.0012456
1718.2,679.63,0.0012524
1718.2,686.81,0.0012619
1718.2,693.99,0.0012726
1718.2,701.17,0.0012832
1718.2,708.35,0.0012932
1718.2,715.53,0.0013033
1718.2,722.72,0.0013133
1718.2,729.9,0.0013233
1718.2,737.08,0.0013346
1718.2,744.26,0.0013464
1718.2,751.44,0.0013594
1718.2,758.62,0.0013773
1718.2,765.8,0.0013951
1718.2,772.98,0.001413
1718.2,780.17,0.0014309
1718.2,787.35,0.0014433
1718.2,794.53,0.001454
1718.2,801.71,0.0014652
1718.2,808.89,0.0014781
1718.2,816.07,0.001491
1718.2,823.25,0.0015038
1718.2,830.43,0.0015167
1718.2,837.62,0.0015309
1718.2,844.8,0.0015454
1718.2,851.98,0.0015618
1718.2,859.16,0.0015832
1718.2,866.34,0.0016046
1718.2,873.52,0.0016261
1718.2,880.7,0.0016475
1718.2,887.88,0.0016595
1718.2,895.07,0.0016697
1718.2,902.25,0.0016863
1718.2,909.43,0.001717
1718.2,916.61,0.0017477
1718.2,923.79,0.0017785
1718.2,930.97,0.0018092
1718.2,938.15,0.0018289
1718.2,945.33,0.0018472
1718.2,952.52,0.0018692
1718.2,959.7,0.0018982
1718.2,966.88,0.0019272
1718.2,974.06,0.0019676
1718.2,981.24,0.0020104
1718.2,988.42,0.0020533
1718.2,995.6,0.0020962
1718.2,1002.8,0.0021403
1718.2,1010.0,0.0021865
1718.2,1017.1,0.0022327
1718.2,1024.3,0.0022785
1718.2,1031.5,0.0023242
1718.2,1038.7,0.0023699
1718.2,1045.9,0.0024156
1718.2,1053.1,0.0024625
1718.2,1060.2,0.0025108
1718.2,1067.4,0.0025591
1718.2,1074.6,0.0026333
1718.2,1081.8,0.0027104
1718.2,1089.0,0.0027876
1718.2,1096.1,0.0028648
1718.2,1103.3,0.0029558
1718.2,1110.5,0.003063
1718.2,1117.7,0.0031702
1718.2,1124.9,0.0032774
1718.2,1132.0,0.0033839
1718.2,1139.2,0.0034676
1718.2,1146.4,0.0035513
1732.6,4.5906,0.00086232
1732.6,11.772,0.00086195
1732.6,18.953,0.00086171
1732.6,26.134,0.00086225
1732.6,33.316,0.0008628
1732.6,40.497,0.00086335
1732.6,47.678,0.0008639
1732.6,54.859,0.00086504
1732.6,62.041,0.00086647
1732.6,69.222,0.00086767
1732.6,76.403,0.00086821
1732.6,83.584,0.00086874
1732.6,90.766,0.00086928
1732.6,97.947,0.00086982
1732.6,105.13,0.0008715
1732.6,112.31,0.00087365
1732.6,119.49,0.0008758
1732.6,126.67,0.00087795
1732.6,133.85,0.00087972
1732.6,141.03,0.00087972
1732.6,148.22,0.00087972
1732.6,155.4,0.0008816
1732.6,162.58,0.0008841
1732.6,169.76,0.00088578
1732.6,176.94,0.00088578
1732.6,184.12,0.00088578
1732.6,191.3,0.00088578
1732.6,198.48,0.00088578
1732.6,205.67,0.00088832
1732.6,212.85,0.00089154
1732.6,220.03,0.00089476
1732.6,227.21,0.00089798
1732.6,234.39,0.00090111
1732.6,241.57,0.00090397
1732.6,248.75,0.00090683
1732.6,255.93,0.00090732
1732.6,263.12,0.00090732
1732.6,270.3,0.00090841
1732.6,277.48,0.0009111
1732.6,284.66,0.00091378
1732.6,291.84,0.00091647
1732.6,299.02,0.00091915
1732.6,306.2,0.00092183
1732.6,313.38,0.00092452
1732.6,320.57,0.0009272
1732.6,327.75,0.00092989
1732.6,334.93,0.00093389
1732.6,342.11,0.00094068
1732.6,349.29,0.00094747
1732.6,356.47,0.00095136
1732.6,363.65,0.00095493
1732.6,370.83,0.00095782
1732.6,378.02,0.00095996
1732.6,385.2,0.00096211
1732.6,392.38,0.00096426
1732.6,399.56,0.00096641
1732.6,406.74,0.0009719
1732.6,413.92,0.00097762
1732.6,421.1,0.00098316
1732.6,428.28,0.00098852
1732.6,435.47,0.00099389
1732.6,442.65,0.00099926
1732.6,449.83,0.0010046
1732.6,457.01,0.001011
1732.6,464.19,0.0010175
1732.6,471.37,0.0010239
1732.6,478.55,0.0010304
1732.6,485.73,0.0010353
1732.6,492.92,0.0010381
1732.6,500.1,0.001041
1732.6,507.28,0.0010482
1732.6,514.46,0.0010553
1732.6,521.64,0.0010608
1732.6,528.82,0.0010651
1732.6,536.0,0.0010694
1732.6,543.18,0.0010737
1732.6,550.37,0.0010783
1732.6,557.55,0.001089
1732.6,564.73,0.0010997
1732.6,571.91,0.0011101
1732.6,579.09,0.0011203
1732.6,586.27,0.0011305
1732.6,593.45,0.0011407
1732.6,600.63,0.0011504
1732.6,607.82,0.0011547
1732.6,615.0,0.001159
1732.6,622.18,0.0011633
1732.6,629.36,0.0011676
1732.6,636.54,0.0011744
1732.6,643.72,0.0011833
1732.6,650.9,0.001192
1732.6,658.08,0.0011988
1732.6,665.27,0.0012056
1732.6,672.45,0.0012151
1732.6,679.63,0.0012259
1732.6,686.81,0.0012366
1732.6,693.99,0.0012473
1732.6,701.17,0.001258
1732.6,708.35,0.001268
1732.6,715.53,0.001278
1732.6,722.72,0.0012893
1732.6,729.9,0.0013011
1732.6,737.08,0.0013129
1732.6,744.26,0.0013247
1732.6,751.44,0.0013378
1732.6,758.62,0.0013556
1732.6,765.8,0.0013735
1732.6,772.98,0.0013858
1732.6,780.17,0.0013965
1732.6,787.35,0.0014073
1732.6,794.53,0.001418
1732.6,801.71,0.0014292
1732.6,808.89,0.0014421
1732.6,816.07,0.001455
1732.6,823.25,0.0014692
1732.6,830.43,0.0014836
1732.6,837.62,0.0014981
1732.6,844.8,0.0015126
1732.6,851.98,0.001529
1732.6,859.16,0.0015505
1732.6,866.34,0.0015719
1732.6,873.52,0.0015837
1732.6,880.7,0.0015939
1732.6,887.88,0.0016041
1732.6,895.07,0.0016143
