#: table_doi: 10.17182/hepdata.90835.v1/t75
#: name: T1qqqq significance
#: description: The observed significance of the SMS models for T1qqqq as function of the gluino and LSP masses. 
#: data_file: t1qqqq_significance.yaml
#: keyword observables: SIGNIF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> GLUINO GLUINO | GLUINO --> Q QBAR NEUTRALINO1
#: Significance,
M(GLUINO) [GeV],M(NEUTRALINO1) [GeV],Significance [s.d.]
2151.2,1027.6,0.89398
2151.2,1039.5,0.88595
2151.2,1051.4,0.87793
2151.2,1063.3,0.86991
2151.2,1075.1,0.86188
2151.2,1087.0,0.85386
2151.2,1098.9,0.84589
2151.2,1110.7,0.83577
2151.2,1122.6,0.82535
2151.2,1134.5,0.81493
2151.2,1146.3,0.80451
2151.2,1158.2,0.78858
2151.2,1170.1,0.76614
2151.2,1181.9,0.7437
2151.2,1193.8,0.72126
2151.2,1205.7,0.70486
2151.2,1217.5,0.70236
2151.2,1229.4,0.69986
2151.2,1241.3,0.69736
2151.2,1253.2,0.69395
2151.2,1265.0,0.688
2151.2,1276.9,0.68205
2151.2,1288.8,0.6761
2151.2,1300.6,0.67143
2151.2,1312.5,0.6463
2151.2,1324.4,0.62005
2151.2,1336.2,0.5938
2151.2,1348.1,0.56755
2151.2,1360.0,0.58849
2151.2,1371.8,0.6184
2151.2,1383.7,0.64832
2151.2,1395.6,0.67823
2151.2,1407.4,0.65778
2151.2,1419.3,0.60932
2151.2,1431.2,0.56087
2151.2,1443.1,0.51241
2151.2,1454.9,0.51565
2151.2,1466.8,0.59186
2151.2,1478.7,0.66807
2151.2,1490.5,0.74428
2151.2,1502.4,0.789
2151.2,1514.3,0.73518
2151.2,1526.1,0.68136
2151.2,1538.0,0.62754
2151.2,1549.9,0.57656
2151.2,1561.7,0.58177
2151.2,1573.6,0.58727
2151.2,1585.5,0.59276
2151.2,1597.3,0.59826
2151.2,1609.2,0.57768
2151.2,1621.1,0.55718
2151.2,1633.0,0.53668
2151.2,1644.8,0.51618
2151.2,1656.7,0.49965
2151.2,1668.6,0.48619
2151.2,1680.4,0.47273
2151.2,1692.3,0.45927
2151.2,1704.2,0.46023
2151.2,1716.0,0.46091
2151.2,1727.9,0.4616
2151.2,1739.8,0.46228
2151.2,1751.6,0.45025
2151.2,1763.5,0.41663
2151.2,1775.4,0.38301
2151.2,1787.2,0.34939
2151.2,1799.1,0.31577
2151.2,1811.0,0.25946
2151.2,1822.9,0.20132
2151.2,1834.7,0.14319
2151.2,1846.6,0.085048
2151.2,1858.5,0.11823
2151.2,1870.3,0.16675
2151.2,1882.2,0.21526
2151.2,1894.1,0.26378
2166.0,6.9344,0.82353
2166.0,18.803,0.82023
2166.0,30.672,0.81693
2166.0,42.541,0.81363
2166.0,54.409,0.81033
2166.0,66.278,0.80703
2166.0,78.147,0.80997
2166.0,90.016,0.81419
2166.0,101.88,0.81881
2166.0,113.75,0.82552
2166.0,125.62,0.83223
2166.0,137.49,0.83893
2166.0,149.36,0.84564
2166.0,161.23,0.85235
2166.0,173.1,0.85707
2166.0,184.97,0.85916
2166.0,196.83,0.86125
2166.0,208.7,0.85681
2166.0,220.57,0.85
2166.0,232.44,0.84319
2166.0,244.31,0.83638
2166.0,256.18,0.82957
2166.0,268.05,0.82277
2166.0,279.92,0.81747
2166.0,291.78,0.81218
2166.0,303.65,0.81009
2166.0,315.52,0.81521
2166.0,327.39,0.82032
2166.0,339.26,0.82544
2166.0,351.13,0.83056
2166.0,363.0,0.83568
2166.0,374.87,0.83776
2166.0,386.73,0.83765
2166.0,398.6,0.83755
2166.0,410.47,0.84645
2166.0,422.34,0.85656
2166.0,434.21,0.86512
2166.0,446.08,0.86686
2166.0,457.95,0.86859
2166.0,469.82,0.87032
2166.0,481.68,0.87205
2166.0,493.55,0.87378
2166.0,505.42,0.87694
2166.0,517.29,0.88179
2166.0,529.16,0.88665
2166.0,541.03,0.8915
2166.0,552.9,0.89636
2166.0,564.77,0.90121
2166.0,576.63,0.90514
2166.0,588.5,0.90872
2166.0,600.37,0.91204
2166.0,612.24,0.90722
2166.0,624.11,0.9024
2166.0,635.98,0.90005
2166.0,647.85,0.90264
2166.0,659.72,0.90522
2166.0,671.58,0.90781
2166.0,683.45,0.9104
2166.0,695.32,0.91298
2166.0,707.19,0.91417
2166.0,719.06,0.91444
2166.0,730.93,0.91471
2166.0,742.8,0.91499
2166.0,754.67,0.91526
2166.0,766.53,0.91553
2166.0,778.4,0.9198
2166.0,790.27,0.92462
2166.0,802.14,0.92673
2166.0,814.01,0.91652
2166.0,825.88,0.90632
2166.0,837.75,0.89611
2166.0,849.62,0.8859
2166.0,861.48,0.87569
2166.0,873.35,0.87136
2166.0,885.22,0.87412
2166.0,897.09,0.87687
2166.0,908.96,0.87695
2166.0,920.83,0.87617
2166.0,932.7,0.87583
2166.0,944.57,0.88321
2166.0,956.43,0.89058
2166.0,968.3,0.89795
2166.0,980.17,0.90532
2166.0,992.04,0.91269
2166.0,1003.9,0.91499
2166.0,1015.8,0.90696
2166.0,1027.6,0.89894
2166.0,1039.5,0.89091
2166.0,1051.4,0.88289
2166.0,1063.3,0.87486
2166.0,1075.1,0.86721
2166.0,1087.0,0.85981
2166.0,1098.9,0.85241
2166.0,1110.7,0.84228
2166.0,1122.6,0.83186
2166.0,1134.5,0.82177
2166.0,1146.3,0.81953
2166.0,1158.2,0.81729
2166.0,1170.1,0.80814
2166.0,1181.9,0.7857
2166.0,1193.8,0.76326
2166.0,1205.7,0.73336
2166.0,1217.5,0.69992
2166.0,1229.4,0.69742
2166.0,1241.3,0.69493
2166.0,1253.2,0.69151
2166.0,1265.0,0.68556
2166.0,1276.9,0.67961
2166.0,1288.8,0.67796
2166.0,1300.6,0.68237
2166.0,1312.5,0.6807
2166.0,1324.4,0.66174
2166.0,1336.2,0.63549
2166.0,1348.1,0.60924
2166.0,1360.0,0.63018
2166.0,1371.8,0.66009
2166.0,1383.7,0.69001
2166.0,1395.6,0.67219
2166.0,1407.4,0.65781
2166.0,1419.3,0.63591
2166.0,1431.2,0.58745
2166.0,1443.1,0.53899
2166.0,1454.9,0.54223
2166.0,1466.8,0.61844
2166.0,1478.7,0.69466
2166.0,1490.5,0.74168
2166.0,1502.4,0.74939
2166.0,1514.3,0.69557
2166.0,1526.1,0.64175
2166.0,1538.0,0.59885
2166.0,1549.9,0.5773
2166.0,1561.7,0.58251
2166.0,1573.6,0.58801
2166.0,1585.5,0.59246
2166.0,1597.3,0.58964
2166.0,1609.2,0.53315
2166.0,1621.1,0.48318
2166.0,1633.0,0.46269
2166.0,1644.8,0.44219
2166.0,1656.7,0.42566
2166.0,1668.6,0.4122
2166.0,1680.4,0.39874
2166.0,1692.3,0.45236
2166.0,1704.2,0.50603
2166.0,1716.0,0.50672
2166.0,1727.9,0.5074
2166.0,1739.8,0.47599
2166.0,1751.6,0.41317
2166.0,1763.5,0.3647
2166.0,1775.4,0.32795
2166.0,1787.2,0.29433
2166.0,1799.1,0.26071
2166.0,1811.0,0.2044
2166.0,1822.9,0.14626
2166.0,1834.7,0.097755
2166.0,1846.6,0.19465
2166.0,1858.5,0.25706
2166.0,1870.3,0.30557
2166.0,1882.2,0.35409
2166.0,1894.1,0.30331
2180.9,6.9344,0.80805
2180.9,18.803,0.80475
2180.9,30.672,0.80145
2180.9,42.541,0.80046
2180.9,54.409,0.80468
2180.9,66.278,0.8089
2180.9,78.147,0.81312
2180.9,90.016,0.81734
2180.9,101.88,0.82195
2180.9,113.75,0.82866
2180.9,125.62,0.83537
2180.9,137.49,0.84208
2180.9,149.36,0.84448
2180.9,161.23,0.84657
2180.9,173.1,0.84866
2180.9,184.97,0.85076
2180.9,196.83,0.85285
2180.9,208.7,0.84841
2180.9,220.57,0.8416
2180.9,232.44,0.83479
2180.9,244.31,0.82875
2180.9,256.18,0.82345
2180.9,268.05,0.81816
2180.9,279.92,0.81287
2180.9,291.78,0.80757
2180.9,303.65,0.80548
2180.9,315.52,0.8106
2180.9,327.39,0.81572
2180.9,339.26,0.82041
2180.9,351.13,0.8203
2180.9,363.0,0.82019
2180.9,374.87,0.82009
2180.9,386.73,0.81998
2180.9,398.6,0.81987
2180.9,410.47,0.82878
2180.9,422.34,0.83888
2180.9,434.21,0.84899
2180.9,446.08,0.85909
2180.9,457.95,0.8692
2180.9,469.82,0.87359
2180.9,481.68,0.87532
2180.9,493.55,0.87705
2180.9,505.42,0.88021
2180.9,517.29,0.88507
2180.9,529.16,0.88992
2180.9,541.03,0.89448
2180.9,552.9,0.89806
2180.9,564.77,0.90165
2180.9,576.63,0.90523
2180.9,588.5,0.90881
2180.9,600.37,0.91213
2180.9,612.24,0.90731
2180.9,624.11,0.9025
2180.9,635.98,0.89768
2180.9,647.85,0.89286
2180.9,659.72,0.88804
2180.9,671.58,0.88938
2180.9,683.45,0.89197
2180.9,695.32,0.89455
2180.9,707.19,0.89574
2180.9,719.06,0.89601
2180.9,730.93,0.89628
2180.9,742.8,0.89829
2180.9,754.67,0.90311
2180.9,766.53,0.90793
2180.9,778.4,0.91275
2180.9,790.27,0.91757
2180.9,802.14,0.91968
2180.9,814.01,0.90947
2180.9,825.88,0.89926
2180.9,837.75,0.88905
2180.9,849.62,0.89122
2180.9,861.48,0.89398
2180.9,873.35,0.89673
2180.9,885.22,0.89949
2180.9,897.09,0.90224
2180.9,908.96,0.90232
2180.9,920.83,0.90154
2180.9,932.7,0.90075
2180.9,944.57,0.89996
2180.9,956.43,0.89917
2180.9,968.3,0.90291
2180.9,980.17,0.91028
2180.9,992.04,0.91765
2180.9,1003.9,0.91995
2180.9,1015.8,0.91192
2180.9,1027.6,0.9039
2180.9,1039.5,0.89594
2180.9,1051.4,0.88853
2180.9,1063.3,0.88113
2180.9,1075.1,0.87373
2180.9,1087.0,0.86632
2180.9,1098.9,0.85892
2180.9,1110.7,0.84879
2180.9,1122.6,0.84075
2180.9,1134.5,0.83851
2180.9,1146.3,0.83627
2180.9,1158.2,0.83402
2180.9,1170.1,0.83178
2180.9,1181.9,0.8277
2180.9,1193.8,0.80526
2180.9,1205.7,0.77536
2180.9,1217.5,0.73733
2180.9,1229.4,0.69931
2180.9,1241.3,0.69249
2180.9,1253.2,0.68907
2180.9,1265.0,0.68312
2180.9,1276.9,0.68416
2180.9,1288.8,0.6889
2180.9,1300.6,0.6933
2180.9,1312.5,0.69164
2180.9,1324.4,0.68998
2180.9,1336.2,0.67718
2180.9,1348.1,0.65093
2180.9,1360.0,0.67187
2180.9,1371.8,0.69067
2180.9,1383.7,0.67171
2180.9,1395.6,0.65275
2180.9,1407.4,0.63837
2180.9,1419.3,0.62671
2180.9,1431.2,0.61404
2180.9,1443.1,0.56558
2180.9,1454.9,0.56882
2180.9,1466.8,0.64503
2180.9,1478.7,0.67879
2180.9,1490.5,0.70207
2180.9,1502.4,0.70978
2180.9,1514.3,0.65596
2180.9,1526.1,0.62115
2180.9,1538.0,0.5996
2180.9,1549.9,0.57805
2180.9,1561.7,0.58325
2180.9,1573.6,0.58562
2180.9,1585.5,0.5828
2180.9,1597.3,0.57998
2180.9,1609.2,0.52349
2180.9,1621.1,0.45156
2180.9,1633.0,0.38869
2180.9,1644.8,0.3682
2180.9,1656.7,0.35166
2180.9,1668.6,0.3382
2180.9,1680.4,0.41584
2180.9,1692.3,0.49817
2180.9,1704.2,0.55184
2180.9,1716.0,0.55252
2180.9,1727.9,0.50461
2180.9,1739.8,0.43949
2180.9,1751.6,0.37667
2180.9,1763.5,0.3282
2180.9,1775.4,0.27974
2180.9,1787.2,0.23927
2180.9,1799.1,0.20564
2180.9,1811.0,0.14933
2180.9,1822.9,0.13969
2180.9,1834.7,0.23658
2180.9,1846.6,0.33347
2180.9,1858.5,0.39588
2180.9,1870.3,0.4327
2180.9,1882.2,0.36432
2180.9,1894.1,0.29593
2195.7,6.9344,0.79258
2195.7,18.803,0.79516
2195.7,30.672,0.79938
2195.7,42.541,0.8036
2195.7,54.409,0.80782
2195.7,66.278,0.81204
2195.7,78.147,0.81626
2195.7,90.016,0.82048
2195.7,101.88,0.8251
2195.7,113.75,0.8298
2195.7,125.62,0.83189
2195.7,137.49,0.83398
2195.7,149.36,0.83608
2195.7,161.23,0.83817
2195.7,173.1,0.84026
2195.7,184.97,0.84235
2195.7,196.83,0.84445
2195.7,208.7,0.84002
2195.7,220.57,0.83473
2195.7,232.44,0.82944
2195.7,244.31,0.82414
2195.7,256.18,0.81885
2195.7,268.05,0.81355
2195.7,279.92,0.80826
2195.7,291.78,0.80297
2195.7,303.65,0.80088
2195.7,315.52,0.80295
2195.7,327.39,0.80284
2195.7,339.26,0.80273
2195.7,351.13,0.80263
2195.7,363.0,0.80252
2195.7,374.87,0.80241
2195.7,386.73,0.80231
2195.7,398.6,0.8022
2195.7,410.47,0.81111
2195.7,422.34,0.82121
2195.7,434.21,0.83132
2195.7,446.08,0.84142
2195.7,457.95,0.85153
2195.7,469.82,0.86163
2195.7,481.68,0.87174
2195.7,493.55,0.88033
2195.7,505.42,0.88349
2195.7,517.29,0.88741
2195.7,529.16,0.89099
2195.7,541.03,0.89457
2195.7,552.9,0.89816
2195.7,564.77,0.90174
2195.7,576.63,0.90532
2195.7,588.5,0.9089
2195.7,600.37,0.91222
2195.7,612.24,0.9074
2195.7,624.11,0.90259
2195.7,635.98,0.89777
2195.7,647.85,0.89295
2195.7,659.72,0.88813
2195.7,671.58,0.88332
2195.7,683.45,0.8785
2195.7,695.32,0.87612
2195.7,707.19,0.87731
2195.7,719.06,0.88159
2195.7,730.93,0.88641
2195.7,742.8,0.89123
2195.7,754.67,0.89605
2195.7,766.53,0.90087
2195.7,778.4,0.90569
2195.7,790.27,0.91051
2195.7,802.14,0.91262
2195.7,814.01,0.90833
2195.7,825.88,0.91108
2195.7,837.75,0.91384
2195.7,849.62,0.91659
2195.7,861.48,0.91935
2195.7,873.35,0.9221
2195.7,885.22,0.92486
2195.7,897.09,0.92761
2195.7,908.96,0.92769
2195.7,920.83,0.9269
2195.7,932.7,0.92612
2195.7,944.57,0.92533
2195.7,956.43,0.92454
2195.7,968.3,0.92375
2195.7,980.17,0.92296
2195.7,992.04,0.92261
2195.7,1003.9,0.92491
2195.7,1015.8,0.91726
2195.7,1027.6,0.90985
2195.7,1039.5,0.90245
2195.7,1051.4,0.89505
2195.7,1063.3,0.88764
2195.7,1075.1,0.88024
2195.7,1087.0,0.87283
2195.7,1098.9,0.86543
2195.7,1110.7,0.85973
2195.7,1122.6,0.85749
2195.7,1134.5,0.85525
2195.7,1146.3,0.853
2195.7,1158.2,0.85076
2195.7,1170.1,0.84852
2195.7,1181.9,0.84627
2195.7,1193.8,0.84403
2195.7,1205.7,0.81736
2195.7,1217.5,0.77933
2195.7,1229.4,0.74131
2195.7,1241.3,0.70328
2195.7,1253.2,0.68664
2195.7,1265.0,0.69035
2195.7,1276.9,0.69509
2195.7,1288.8,0.69984
2195.7,1300.6,0.70424
2195.7,1312.5,0.70258
2195.7,1324.4,0.70091
2195.7,1336.2,0.69925
2195.7,1348.1,0.69262
2195.7,1360.0,0.69019
2195.7,1371.8,0.67123
2195.7,1383.7,0.65228
2195.7,1395.6,0.63332
2195.7,1407.4,0.61894
2195.7,1419.3,0.60728
2195.7,1431.2,0.59561
2195.7,1443.1,0.58395
2195.7,1454.9,0.59262
2195.7,1466.8,0.6159
2195.7,1478.7,0.63918
2195.7,1490.5,0.66245
2195.7,1502.4,0.67016
2195.7,1514.3,0.64344
2195.7,1526.1,0.62189
2195.7,1538.0,0.60034
2195.7,1549.9,0.57879
2195.7,1561.7,0.57878
2195.7,1573.6,0.57596
2195.7,1585.5,0.57314
2195.7,1597.3,0.57032
2195.7,1609.2,0.51383
2195.7,1621.1,0.4419
2195.7,1633.0,0.36996
2195.7,1644.8,0.29802
2195.7,1656.7,0.29699
2195.7,1668.6,0.37932
2195.7,1680.4,0.46164
2195.7,1692.3,0.54397
2195.7,1704.2,0.59764
2195.7,1716.0,0.53324
2195.7,1727.9,0.46811
2195.7,1739.8,0.40299
2195.7,1751.6,0.34017
2195.7,1763.5,0.2917
2195.7,1775.4,0.24324
2195.7,1787.2,0.19478
2195.7,1799.1,0.15058
2195.7,1811.0,0.18162
2195.7,1822.9,0.27851
2195.7,1834.7,0.3754
2195.7,1846.6,0.47229
2195.7,1858.5,0.49371
2195.7,1870.3,0.42532
2195.7,1882.2,0.35694
2195.7,1894.1,0.28856
2210.5,6.9344,0.79826
2210.5,18.803,0.80248
2210.5,30.672,0.8067
2210.5,42.541,0.81092
2210.5,54.409,0.81514
2210.5,66.278,0.81936
2210.5,78.147,0.82358
2210.5,90.016,0.82418
2210.5,101.88,0.82475
2210.5,113.75,0.82684
2210.5,125.62,0.82893
2210.5,137.49,0.83103
2210.5,149.36,0.83312
2210.5,161.23,0.83521
2210.5,173.1,0.8373
2210.5,184.97,0.83414
2210.5,196.83,0.82595
2210.5,208.7,0.82833
2210.5,220.57,0.83456
2210.5,232.44,0.82978
2210.5,244.31,0.82448
2210.5,256.18,0.81919
2210.5,268.05,0.81389
2210.5,279.92,0.8086
2210.5,291.78,0.80331
2210.5,303.65,0.79961
2210.5,315.52,0.7995
2210.5,327.39,0.7994
2210.5,339.26,0.79929
2210.5,351.13,0.79918
2210.5,363.0,0.79908
2210.5,374.87,0.79897
2210.5,386.73,0.80061
2210.5,398.6,0.80316
2210.5,410.47,0.81238
2210.5,422.34,0.82248
2210.5,434.21,0.83259
2210.5,446.08,0.84269
2210.5,457.95,0.8528
2210.5,469.82,0.8629
2210.5,481.68,0.87185
2210.5,493.55,0.87701
2210.5,505.42,0.88145
2210.5,517.29,0.88503
2210.5,529.16,0.88862
2210.5,541.03,0.8922
2210.5,552.9,0.89578
2210.5,564.77,0.89936
2210.5,576.63,0.90294
2210.5,588.5,0.90527
2210.5,600.37,0.9071
2210.5,612.24,0.90253
2210.5,624.11,0.8979
2210.5,635.98,0.89308
2210.5,647.85,0.88826
2210.5,659.72,0.88344
2210.5,671.58,0.87863
2210.5,683.45,0.87381
2210.5,695.32,0.86899
2210.5,707.19,0.87001
2210.5,719.06,0.87483
2210.5,730.93,0.87965
2210.5,742.8,0.88447
2210.5,754.67,0.88929
2210.5,766.53,0.89411
2210.5,778.4,0.89893
2210.5,790.27,0.9003
2210.5,802.14,0.90179
2210.5,814.01,0.90454
2210.5,825.88,0.9073
2210.5,837.75,0.91005
2210.5,849.62,0.91281
2210.5,861.48,0.91556
2210.5,873.35,0.91832
2210.5,885.22,0.92329
2210.5,897.09,0.93022
2210.5,908.96,0.93281
2210.5,920.83,0.93398
2210.5,932.7,0.93323
2210.5,944.57,0.93244
2210.5,956.43,0.93165
2210.5,968.3,0.93086
2210.5,980.17,0.93008
2210.5,992.04,0.92929
2210.5,1003.9,0.92632
2210.5,1015.8,0.91891
2210.5,1027.6,0.91151
2210.5,1039.5,0.90411
2210.5,1051.4,0.8967
2210.5,1063.3,0.8893
2210.5,1075.1,0.88189
2210.5,1087.0,0.87319
2210.5,1098.9,0.86387
2210.5,1110.7,0.86095
2210.5,1122.6,0.8587
2210.5,1134.5,0.85646
2210.5,1146.3,0.85422
2210.5,1158.2,0.85197
2210.5,1170.1,0.84973
2210.5,1181.9,0.84586
2210.5,1193.8,0.83725
2210.5,1205.7,0.83519
2210.5,1217.5,0.81485
2210.5,1229.4,0.77682
2210.5,1241.3,0.73879
2210.5,1253.2,0.71213
2210.5,1265.0,0.71687
2210.5,1276.9,0.72162
2210.5,1288.8,0.72636
2210.5,1300.6,0.70978
2210.5,1312.5,0.70812
2210.5,1324.4,0.70646
2210.5,1336.2,0.7048
2210.5,1348.1,0.68756
2210.5,1360.0,0.66795
2210.5,1371.8,0.649
2210.5,1383.7,0.63004
2210.5,1395.6,0.63545
2210.5,1407.4,0.62761
2210.5,1419.3,0.61135
2210.5,1431.2,0.59969
2210.5,1443.1,0.58802
2210.5,1454.9,0.59085
2210.5,1466.8,0.61413
2210.5,1478.7,0.63741
2210.5,1490.5,0.65729
2210.5,1502.4,0.64156
2210.5,1514.3,0.62001
2210.5,1526.1,0.59846
2210.5,1538.0,0.57691
2210.5,1549.9,0.56546
2210.5,1561.7,0.56256
2210.5,1573.6,0.55974
2210.5,1585.5,0.55692
2210.5,1597.3,0.55724
2210.5,1609.2,0.5671
2210.5,1621.1,0.5046
2210.5,1633.0,0.43266
2210.5,1644.8,0.36072
2210.5,1656.7,0.37574
2210.5,1668.6,0.45807
2210.5,1680.4,0.5404
2210.5,1692.3,0.59833
2210.5,1704.2,0.56285
2210.5,1716.0,0.49772
2210.5,1727.9,0.43259
2210.5,1739.8,0.36914
2210.5,1751.6,0.36318
2210.5,1763.5,0.33297
2210.5,1775.4,0.2845
2210.5,1787.2,0.23604
2210.5,1799.1,0.18758
2210.5,1811.0,0.27364
2210.5,1822.9,0.37053
2210.5,1834.7,0.46742
2210.5,1846.6,0.45501
2210.5,1858.5,0.38189
2210.5,1870.3,0.31351
2210.5,1882.2,0.24513
2210.5,1894.1,0.23031
2225.4,6.9344,0.80728
2225.4,18.803,0.8115
2225.4,30.672,0.81572
2225.4,42.541,0.81994
2225.4,54.409,0.82261
2225.4,66.278,0.82289
2225.4,78.147,0.82316
2225.4,90.016,0.82344
2225.4,101.88,0.82401
2225.4,113.75,0.8261
2225.4,125.62,0.82819
2225.4,137.49,0.83029
2225.4,149.36,0.83226
2225.4,161.23,0.82406
2225.4,173.1,0.81587
2225.4,184.97,0.80768
2225.4,196.83,0.79949
2225.4,208.7,0.80187
2225.4,220.57,0.8081
2225.4,232.44,0.81432
2225.4,244.31,0.82055
2225.4,256.18,0.82154
2225.4,268.05,0.81625
2225.4,279.92,0.81095
2225.4,291.78,0.80566
2225.4,303.65,0.80196
2225.4,315.52,0.80186
2225.4,327.39,0.80175
2225.4,339.26,0.80164
2225.4,351.13,0.80197
2225.4,363.0,0.80451
2225.4,374.87,0.80706
2225.4,386.73,0.8096
2225.4,398.6,0.81215
2225.4,410.47,0.82137
2225.4,422.34,0.83147
2225.4,434.21,0.84158
2225.4,446.08,0.85168
2225.4,457.95,0.85815
2225.4,469.82,0.86331
2225.4,481.68,0.86847
2225.4,493.55,0.87363
2225.4,505.42,0.87807
2225.4,517.29,0.88165
2225.4,529.16,0.88524
2225.4,541.03,0.88882
2225.4,552.9,0.89192
2225.4,564.77,0.89395
2225.4,576.63,0.89598
2225.4,588.5,0.89802
2225.4,600.37,0.89984
2225.4,612.24,0.89527
2225.4,624.11,0.8907
2225.4,635.98,0.88613
2225.4,647.85,0.88156
2225.4,659.72,0.87681
2225.4,671.58,0.87199
2225.4,683.45,0.86717
2225.4,695.32,0.86236
2225.4,707.19,0.86338
2225.4,719.06,0.8682
2225.4,730.93,0.87302
2225.4,742.8,0.87784
2225.4,754.67,0.881
2225.4,766.53,0.88221
2225.4,778.4,0.88342
2225.4,790.27,0.88463
2225.4,802.14,0.88612
2225.4,814.01,0.88888
2225.4,825.88,0.89163
2225.4,837.75,0.89439
2225.4,849.62,0.89728
2225.4,861.48,0.90421
2225.4,873.35,0.91114
2225.4,885.22,0.91807
2225.4,897.09,0.925
2225.4,908.96,0.92758
2225.4,920.83,0.92875
2225.4,932.7,0.92992
2225.4,944.57,0.93109
2225.4,956.43,0.93133
2225.4,968.3,0.93054
2225.4,980.17,0.92975
2225.4,992.04,0.92897
2225.4,1003.9,0.926
2225.4,1015.8,0.91859
2225.4,1027.6,0.91119
2225.4,1039.5,0.90378
2225.4,1051.4,0.89603
2225.4,1063.3,0.88671
2225.4,1075.1,0.8774
2225.4,1087.0,0.86808
2225.4,1098.9,0.85876
2225.4,1110.7,0.85584
2225.4,1122.6,0.85359
2225.4,1134.5,0.85135
2225.4,1146.3,0.84911
2225.4,1158.2,0.84204
2225.4,1170.1,0.83343
2225.4,1181.9,0.82482
2225.4,1193.8,0.81621
2225.4,1205.7,0.81415
2225.4,1217.5,0.81923
2225.4,1229.4,0.80969
2225.4,1241.3,0.77167
2225.4,1253.2,0.745
2225.4,1265.0,0.74975
2225.4,1276.9,0.74995
2225.4,1288.8,0.73109
2225.4,1300.6,0.71313
2225.4,1312.5,0.71147
2225.4,1324.4,0.70981
2225.4,1336.2,0.68721
2225.4,1348.1,0.66418
2225.4,1360.0,0.64458
2225.4,1371.8,0.62562
2225.4,1383.7,0.64286
2225.4,1395.6,0.67112
2225.4,1407.4,0.66328
2225.4,1419.3,0.63401
2225.4,1431.2,0.61334
2225.4,1443.1,0.60167
2225.4,1454.9,0.6045
2225.4,1466.8,0.62778
2225.4,1478.7,0.63825
2225.4,1490.5,0.624
2225.4,1502.4,0.60828
2225.4,1514.3,0.58673
2225.4,1526.1,0.56666
2225.4,1538.0,0.55662
2225.4,1549.9,0.54658
2225.4,1561.7,0.54368
2225.4,1573.6,0.54086
2225.4,1585.5,0.54236
2225.4,1597.3,0.54426
2225.4,1609.2,0.55412
2225.4,1621.1,0.56627
2225.4,1633.0,0.52484
2225.4,1644.8,0.4529
2225.4,1656.7,0.46792
2225.4,1668.6,0.55025
2225.4,1680.4,0.58267
2225.4,1692.3,0.56321
2225.4,1704.2,0.52773
2225.4,1716.0,0.4626
2225.4,1727.9,0.4147
2225.4,1739.8,0.41166
2225.4,1751.6,0.40571
2225.4,1763.5,0.38157
2225.4,1775.4,0.35742
2225.4,1787.2,0.30899
2225.4,1799.1,0.26052
2225.4,1811.0,0.34658
2225.4,1822.9,0.44347
2225.4,1834.7,0.38551
2225.4,1846.6,0.30065
2225.4,1858.5,0.22754
2225.4,1870.3,0.15915
2225.4,1882.2,0.17888
2225.4,1894.1,0.24834
2240.2,6.9344,0.8163
2240.2,18.803,0.82052
2240.2,30.672,0.82131
2240.2,42.541,0.82159
2240.2,54.409,0.82187
2240.2,66.278,0.82215
2240.2,78.147,0.82242
2240.2,90.016,0.8227
2240.2,101.88,0.82327
2240.2,113.75,0.82536
2240.2,125.62,0.82218
2240.2,137.49,0.81398
2240.2,149.36,0.80579
2240.2,161.23,0.7976
2240.2,173.1,0.78941
2240.2,184.97,0.78121
2240.2,196.83,0.77302
2240.2,208.7,0.7754
2240.2,220.57,0.78163
2240.2,232.44,0.78786
2240.2,244.31,0.79409
2240.2,256.18,0.80032
2240.2,268.05,0.80654
2240.2,279.92,0.81277
2240.2,291.78,0.80802
2240.2,303.65,0.80432
2240.2,315.52,0.80421
2240.2,327.39,0.80586
2240.2,339.26,0.80841
2240.2,351.13,0.81095
2240.2,363.0,0.8135
2240.2,374.87,0.81605
2240.2,386.73,0.81859
2240.2,398.6,0.82114
2240.2,410.47,0.83036
2240.2,422.34,0.83929
2240.2,434.21,0.84445
2240.2,446.08,0.84961
2240.2,457.95,0.85477
2240.2,469.82,0.85993
2240.2,481.68,0.86509
2240.2,493.55,0.87025
2240.2,505.42,0.87469
2240.2,517.29,0.87828
2240.2,529.16,0.8806
2240.2,541.03,0.88263
2240.2,552.9,0.88466
2240.2,564.77,0.8867
2240.2,576.63,0.88873
2240.2,588.5,0.89076
2240.2,600.37,0.89258
2240.2,612.24,0.88802
2240.2,624.11,0.88345
2240.2,635.98,0.87888
2240.2,647.85,0.87431
2240.2,659.72,0.86974
2240.2,671.58,0.86517
2240.2,683.45,0.86054
2240.2,695.32,0.85572
2240.2,707.19,0.85674
2240.2,719.06,0.86156
2240.2,730.93,0.86291
2240.2,742.8,0.86413
2240.2,754.67,0.86534
2240.2,766.53,0.86655
2240.2,778.4,0.86776
2240.2,790.27,0.86897
2240.2,802.14,0.87046
2240.2,814.01,0.87321
2240.2,825.88,0.8782
2240.2,837.75,0.88513
2240.2,849.62,0.89206
2240.2,861.48,0.89899
2240.2,873.35,0.90592
2240.2,885.22,0.91285
2240.2,897.09,0.91978
