#: table_doi: 10.17182/hepdata.90835.v1/t85
#: name: T2bb efficiency
#: description: The efficiency times acceptance of the SMS models for T2bb as function of the bottom squark and LSP masses. The efficiency times acceptance is given for the total signal across the set of 174 search regions.
#: data_file: t2bb_efficiency.yaml
#: keyword observables: EFF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> SBOTTOM SBOTTOM | SBOTTOM --> BQ NEUTRALINO1
#: Efficiency,
M(SBOTTOM) [GeV],M(NEUTRALINO1) [GeV],Efficiency $\times$ Acceptance
1366.8,1319.4,0.091435
1366.8,1332.6,0.089066
1366.8,1345.7,0.0
1366.8,1358.8,0.0
1366.8,1371.9,0.0
1366.8,1385.0,0.0
1366.8,1398.1,0.0
1366.8,1411.3,0.0
1366.8,1424.4,0.0
1366.8,1437.5,0.0
1366.8,1450.6,0.0
1366.8,1463.7,0.0
1366.8,1476.9,0.0
1366.8,1490.0,0.0
1366.8,1503.1,0.0
1366.8,1516.2,0.0
1366.8,1529.3,0.0
1366.8,1542.5,0.0
1366.8,1555.6,0.0
1366.8,1568.7,0.0
1366.8,1581.8,0.0
1366.8,1594.9,0.0
1366.8,1608.0,0.0
1366.8,1621.2,0.0
1366.8,1634.3,0.0
1366.8,1647.4,0.0
1366.8,1660.5,0.0
1366.8,1673.6,0.0
1366.8,1686.8,0.0
1366.8,1699.9,0.0
1366.8,1713.0,0.0
1366.8,1726.1,0.0
1366.8,1739.2,0.0
1366.8,1752.4,0.0
1366.8,1765.5,0.0
1366.8,1778.6,0.0
1366.8,1791.7,0.0
1366.8,1804.8,0.0
1366.8,1817.9,0.0
1366.8,1831.1,0.0
1366.8,1844.2,0.0
1366.8,1857.3,0.0
1366.8,1870.4,0.0
1366.8,1883.5,0.0
1366.8,1896.7,0.0
1366.8,1909.8,0.0
1366.8,1922.9,0.0
1366.8,1936.0,0.0
1366.8,1949.1,0.0
1366.8,1962.3,0.0
1366.8,1975.4,0.0
1366.8,1988.5,0.0
1366.8,2001.6,0.0
1366.8,2014.7,0.0
1366.8,2027.8,0.0
1366.8,2041.0,0.0
1366.8,2054.1,0.0
1366.8,2067.2,0.0
1366.8,2080.3,0.0
1366.8,2093.4,0.0
1381.9,7.5594,0.65418
1381.9,20.678,0.65451
1381.9,33.797,0.65484
1381.9,46.916,0.65458
1381.9,60.034,0.65414
1381.9,73.153,0.65371
1381.9,86.272,0.65327
1381.9,99.391,0.65284
1381.9,112.51,0.65231
1381.9,125.63,0.65178
1381.9,138.75,0.65126
1381.9,151.87,0.65073
1381.9,164.98,0.65017
1381.9,178.1,0.64926
1381.9,191.22,0.64835
1381.9,204.34,0.64775
1381.9,217.46,0.6478
1381.9,230.58,0.64784
1381.9,243.7,0.64795
1381.9,256.82,0.6481
1381.9,269.93,0.64825
1381.9,283.05,0.6484
1381.9,296.17,0.64856
1381.9,309.29,0.64861
1381.9,322.41,0.64862
1381.9,335.53,0.64862
1381.9,348.65,0.64863
1381.9,361.77,0.64864
1381.9,374.88,0.64791
1381.9,388.0,0.64705
1381.9,401.12,0.64626
1381.9,414.24,0.64631
1381.9,427.36,0.64636
1381.9,440.48,0.64571
1381.9,453.6,0.64364
1381.9,466.72,0.64156
1381.9,479.83,0.63949
1381.9,492.95,0.63741
1381.9,506.07,0.63564
1381.9,519.19,0.63422
1381.9,532.31,0.63281
1381.9,545.43,0.63139
1381.9,558.55,0.62997
1381.9,571.67,0.62769
1381.9,584.78,0.62484
1381.9,597.9,0.62198
1381.9,611.02,0.61913
1381.9,624.14,0.61661
1381.9,637.26,0.61449
1381.9,650.38,0.61237
1381.9,663.5,0.61026
1381.9,676.62,0.60814
1381.9,689.73,0.60614
1381.9,702.85,0.60411
1381.9,715.97,0.60168
1381.9,729.09,0.5993
1381.9,742.21,0.59693
1381.9,755.33,0.5934
1381.9,768.45,0.58823
1381.9,781.57,0.58531
1381.9,794.68,0.5824
1381.9,807.8,0.57815
1381.9,820.92,0.57323
1381.9,834.04,0.56914
1381.9,847.16,0.56504
1381.9,860.28,0.5588
1381.9,873.4,0.55268
1381.9,886.52,0.54762
1381.9,899.63,0.54256
1381.9,912.75,0.53599
1381.9,925.87,0.52925
1381.9,938.99,0.52242
1381.9,952.11,0.5152
1381.9,965.23,0.5059
1381.9,978.35,0.49661
1381.9,991.47,0.48502
1381.9,1004.6,0.47137
1381.9,1017.7,0.45545
1381.9,1030.8,0.44474
1381.9,1043.9,0.4342
1381.9,1057.1,0.41866
1381.9,1070.2,0.39949
1381.9,1083.3,0.38378
1381.9,1096.4,0.36807
1381.9,1109.5,0.3463
1381.9,1122.7,0.3238
1381.9,1135.8,0.30424
1381.9,1148.9,0.28467
1381.9,1162.0,0.26306
1381.9,1175.1,0.23926
1381.9,1188.2,0.21372
1381.9,1201.4,0.18875
1381.9,1214.5,0.16863
1381.9,1227.6,0.14811
1381.9,1240.7,0.13381
1381.9,1253.8,0.12289
1381.9,1267.0,0.11461
1381.9,1280.1,0.10701
1381.9,1293.2,0.10238
1381.9,1306.3,0.098605
1381.9,1319.4,0.096035
1381.9,1332.6,0.093666
1381.9,1345.7,0.09109
1381.9,1358.8,0.0
1381.9,1371.9,0.0
1381.9,1385.0,0.0
1381.9,1398.1,0.0
1381.9,1411.3,0.0
1381.9,1424.4,0.0
1381.9,1437.5,0.0
1381.9,1450.6,0.0
1381.9,1463.7,0.0
1381.9,1476.9,0.0
1381.9,1490.0,0.0
1381.9,1503.1,0.0
1381.9,1516.2,0.0
1381.9,1529.3,0.0
1381.9,1542.5,0.0
1381.9,1555.6,0.0
1381.9,1568.7,0.0
1381.9,1581.8,0.0
1381.9,1594.9,0.0
1381.9,1608.0,0.0
1381.9,1621.2,0.0
1381.9,1634.3,0.0
1381.9,1647.4,0.0
1381.9,1660.5,0.0
1381.9,1673.6,0.0
1381.9,1686.8,0.0
1381.9,1699.9,0.0
1381.9,1713.0,0.0
1381.9,1726.1,0.0
1381.9,1739.2,0.0
1381.9,1752.4,0.0
1381.9,1765.5,0.0
1381.9,1778.6,0.0
1381.9,1791.7,0.0
1381.9,1804.8,0.0
1381.9,1817.9,0.0
1381.9,1831.1,0.0
1381.9,1844.2,0.0
1381.9,1857.3,0.0
1381.9,1870.4,0.0
1381.9,1883.5,0.0
1381.9,1896.7,0.0
1381.9,1909.8,0.0
1381.9,1922.9,0.0
1381.9,1936.0,0.0
1381.9,1949.1,0.0
1381.9,1962.3,0.0
1381.9,1975.4,0.0
1381.9,1988.5,0.0
1381.9,2001.6,0.0
1381.9,2014.7,0.0
1381.9,2027.8,0.0
1381.9,2041.0,0.0
1381.9,2054.1,0.0
1381.9,2067.2,0.0
1381.9,2080.3,0.0
1381.9,2093.4,0.0
1397.0,7.5594,0.65685
1397.0,20.678,0.65642
1397.0,33.797,0.65598
1397.0,46.916,0.65555
1397.0,60.034,0.65511
1397.0,73.153,0.65467
1397.0,86.272,0.65424
1397.0,99.391,0.6538
1397.0,112.51,0.65328
1397.0,125.63,0.65275
1397.0,138.75,0.65222
1397.0,151.87,0.6517
1397.0,164.98,0.65117
1397.0,178.1,0.65064
1397.0,191.22,0.65011
1397.0,204.34,0.6496
1397.0,217.46,0.64974
1397.0,230.58,0.64989
1397.0,243.7,0.65004
1397.0,256.82,0.6502
1397.0,269.93,0.65035
1397.0,283.05,0.6505
1397.0,296.17,0.65065
1397.0,309.29,0.6507
1397.0,322.41,0.65071
1397.0,335.53,0.65072
1397.0,348.65,0.65073
1397.0,361.77,0.65073
1397.0,374.88,0.65074
1397.0,388.0,0.65075
1397.0,401.12,0.65037
1397.0,414.24,0.64907
1397.0,427.36,0.647
1397.0,440.48,0.64492
1397.0,453.6,0.64285
1397.0,466.72,0.64078
1397.0,479.83,0.6387
1397.0,492.95,0.63663
1397.0,506.07,0.63486
1397.0,519.19,0.63344
1397.0,532.31,0.63202
1397.0,545.43,0.6306
1397.0,558.55,0.62918
1397.0,571.67,0.62776
1397.0,584.78,0.62635
1397.0,597.9,0.62451
1397.0,611.02,0.62211
1397.0,624.14,0.61999
1397.0,637.26,0.61787
1397.0,650.38,0.61575
1397.0,663.5,0.61364
1397.0,676.62,0.61152
1397.0,689.73,0.6094
1397.0,702.85,0.60726
1397.0,715.97,0.60489
1397.0,729.09,0.60252
1397.0,742.21,0.60015
1397.0,755.33,0.59703
1397.0,768.45,0.59412
1397.0,781.57,0.59121
1397.0,794.68,0.58829
1397.0,807.8,0.58444
1397.0,820.92,0.58035
1397.0,834.04,0.57625
1397.0,847.16,0.57216
1397.0,860.28,0.56691
1397.0,873.4,0.56185
1397.0,886.52,0.55679
1397.0,899.63,0.55173
1397.0,912.75,0.545
1397.0,925.87,0.53817
1397.0,938.99,0.53135
1397.0,952.11,0.52412
1397.0,965.23,0.51482
1397.0,978.35,0.50553
1397.0,991.47,0.49623
1397.0,1004.6,0.48457
1397.0,1017.7,0.47403
1397.0,1030.8,0.46348
1397.0,1043.9,0.45293
1397.0,1057.1,0.43868
1397.0,1070.2,0.42297
1397.0,1083.3,0.40726
1397.0,1096.4,0.39155
1397.0,1109.5,0.37203
1397.0,1122.7,0.35246
1397.0,1135.8,0.33289
1397.0,1148.9,0.31332
1397.0,1162.0,0.28914
1397.0,1175.1,0.2636
1397.0,1188.2,0.23806
1397.0,1201.4,0.21309
1397.0,1214.5,0.19248
1397.0,1227.6,0.17181
1397.0,1240.7,0.15114
1397.0,1253.8,0.13565
1397.0,1267.0,0.12539
1397.0,1280.1,0.11678
1397.0,1293.2,0.10928
1397.0,1306.3,0.10452
1397.0,1319.4,0.10116
1397.0,1332.6,0.098045
1397.0,1345.7,0.094139
1397.0,1358.8,0.088853
1397.0,1371.9,0.082888
1397.0,1385.0,0.0
1397.0,1398.1,0.0
1397.0,1411.3,0.0
1397.0,1424.4,0.0
1397.0,1437.5,0.0
1397.0,1450.6,0.0
1397.0,1463.7,0.0
1397.0,1476.9,0.0
1397.0,1490.0,0.0
1397.0,1503.1,0.0
1397.0,1516.2,0.0
1397.0,1529.3,0.0
1397.0,1542.5,0.0
1397.0,1555.6,0.0
1397.0,1568.7,0.0
1397.0,1581.8,0.0
1397.0,1594.9,0.0
1397.0,1608.0,0.0
1397.0,1621.2,0.0
1397.0,1634.3,0.0
1397.0,1647.4,0.0
1397.0,1660.5,0.0
1397.0,1673.6,0.0
1397.0,1686.8,0.0
1397.0,1699.9,0.0
1397.0,1713.0,0.0
1397.0,1726.1,0.0
1397.0,1739.2,0.0
1397.0,1752.4,0.0
1397.0,1765.5,0.0
1397.0,1778.6,0.0
1397.0,1791.7,0.0
1397.0,1804.8,0.0
1397.0,1817.9,0.0
1397.0,1831.1,0.0
1397.0,1844.2,0.0
1397.0,1857.3,0.0
1397.0,1870.4,0.0
1397.0,1883.5,0.0
1397.0,1896.7,0.0
1397.0,1909.8,0.0
1397.0,1922.9,0.0
1397.0,1936.0,0.0
1397.0,1949.1,0.0
1397.0,1962.3,0.0
1397.0,1975.4,0.0
1397.0,1988.5,0.0
1397.0,2001.6,0.0
1397.0,2014.7,0.0
1397.0,2027.8,0.0
1397.0,2041.0,0.0
1397.0,2054.1,0.0
1397.0,2067.2,0.0
1397.0,2080.3,0.0
1397.0,2093.4,0.0
1412.2,7.5594,0.65784
1412.2,20.678,0.65789
1412.2,33.797,0.65762
1412.2,46.916,0.65719
1412.2,60.034,0.65675
1412.2,73.153,0.65632
1412.2,86.272,0.65588
1412.2,99.391,0.65545
1412.2,112.51,0.65563
1412.2,125.63,0.65577
1412.2,138.75,0.65525
1412.2,151.87,0.65472
1412.2,164.98,0.65419
1412.2,178.1,0.65366
1412.2,191.22,0.65313
1412.2,204.34,0.65245
1412.2,217.46,0.65146
1412.2,230.58,0.651
1412.2,243.7,0.65116
1412.2,256.82,0.65131
1412.2,269.93,0.65146
1412.2,283.05,0.65161
1412.2,296.17,0.65176
1412.2,309.29,0.65146
1412.2,322.41,0.65097
1412.2,335.53,0.6509
1412.2,348.65,0.65091
1412.2,361.77,0.65092
1412.2,374.88,0.65093
1412.2,388.0,0.65094
1412.2,401.12,0.6509
1412.2,414.24,0.6503
1412.2,427.36,0.64936
1412.2,440.48,0.64729
1412.2,453.6,0.64521
1412.2,466.72,0.64314
1412.2,479.83,0.64106
1412.2,492.95,0.63899
1412.2,506.07,0.63707
1412.2,519.19,0.63533
1412.2,532.31,0.63379
1412.2,545.43,0.63237
1412.2,558.55,0.63095
1412.2,571.67,0.62953
1412.2,584.78,0.62812
1412.2,597.9,0.6267
1412.2,611.02,0.62581
1412.2,624.14,0.62503
1412.2,637.26,0.62293
1412.2,650.38,0.62081
1412.2,663.5,0.6187
1412.2,676.62,0.61658
1412.2,689.73,0.61446
1412.2,702.85,0.61229
1412.2,715.97,0.60992
1412.2,729.09,0.60755
1412.2,742.21,0.60508
1412.2,755.33,0.60232
1412.2,768.45,0.5994
1412.2,781.57,0.59649
1412.2,794.68,0.59388
1412.2,807.8,0.5905
1412.2,820.92,0.58641
1412.2,834.04,0.58232
1412.2,847.16,0.57796
1412.2,860.28,0.57303
1412.2,873.4,0.56797
1412.2,886.52,0.5629
1412.2,899.63,0.55879
1412.2,912.75,0.55204
1412.2,925.87,0.54522
1412.2,938.99,0.53862
1412.2,952.11,0.53355
1412.2,965.23,0.52426
1412.2,978.35,0.51496
1412.2,991.47,0.50629
1412.2,1004.6,0.49803
1412.2,1017.7,0.48748
1412.2,1030.8,0.47693
1412.2,1043.9,0.4674
1412.2,1057.1,0.45508
1412.2,1070.2,0.43937
1412.2,1083.3,0.42366
1412.2,1096.4,0.41058
1412.2,1109.5,0.39317
1412.2,1122.7,0.3736
1412.2,1135.8,0.35403
1412.2,1148.9,0.33822
1412.2,1162.0,0.31357
1412.2,1175.1,0.28803
1412.2,1188.2,0.26264
1412.2,1201.4,0.24134
1412.2,1214.5,0.21761
1412.2,1227.6,0.19694
1412.2,1240.7,0.17627
1412.2,1253.8,0.15499
1412.2,1267.0,0.1368
1412.2,1280.1,0.12707
1412.2,1293.2,0.11883
1412.2,1306.3,0.11332
1412.2,1319.4,0.1078
1412.2,1332.6,0.1023
1412.2,1345.7,0.098698
1412.2,1358.8,0.093579
1412.2,1371.9,0.088533
1412.2,1385.0,0.083902
1412.2,1398.1,0.0
1412.2,1411.3,0.0
1412.2,1424.4,0.0
1412.2,1437.5,0.0
1412.2,1450.6,0.0
1412.2,1463.7,0.0
1412.2,1476.9,0.0
1412.2,1490.0,0.0
1412.2,1503.1,0.0
1412.2,1516.2,0.0
1412.2,1529.3,0.0
1412.2,1542.5,0.0
1412.2,1555.6,0.0
1412.2,1568.7,0.0
1412.2,1581.8,0.0
1412.2,1594.9,0.0
1412.2,1608.0,0.0
1412.2,1621.2,0.0
1412.2,1634.3,0.0
1412.2,1647.4,0.0
1412.2,1660.5,0.0
1412.2,1673.6,0.0
1412.2,1686.8,0.0
1412.2,1699.9,0.0
1412.2,1713.0,0.0
1412.2,1726.1,0.0
1412.2,1739.2,0.0
1412.2,1752.4,0.0
1412.2,1765.5,0.0
1412.2,1778.6,0.0
1412.2,1791.7,0.0
1412.2,1804.8,0.0
1412.2,1817.9,0.0
1412.2,1831.1,0.0
1412.2,1844.2,0.0
1412.2,1857.3,0.0
1412.2,1870.4,0.0
1412.2,1883.5,0.0
1412.2,1896.7,0.0
1412.2,1909.8,0.0
1412.2,1922.9,0.0
1412.2,1936.0,0.0
1412.2,1949.1,0.0
1412.2,1962.3,0.0
1412.2,1975.4,0.0
1412.2,1988.5,0.0
1412.2,2001.6,0.0
1412.2,2014.7,0.0
1412.2,2027.8,0.0
1412.2,2041.0,0.0
1412.2,2054.1,0.0
1412.2,2067.2,0.0
1412.2,2080.3,0.0
1412.2,2093.4,0.0
1427.3,7.5594,0.65853
1427.3,20.678,0.65858
1427.3,33.797,0.65864
1427.3,46.916,0.65869
1427.3,60.034,0.65856
1427.3,73.153,0.65812
1427.3,86.272,0.65769
1427.3,99.391,0.65725
1427.3,112.51,0.65744
1427.3,125.63,0.65765
1427.3,138.75,0.65787
1427.3,151.87,0.65808
1427.3,164.98,0.65771
1427.3,178.1,0.65718
1427.3,191.22,0.65666
1427.3,204.34,0.65597
1427.3,217.46,0.65498
1427.3,230.58,0.65398
1427.3,243.7,0.65298
1427.3,256.82,0.65218
1427.3,269.93,0.65233
1427.3,283.05,0.65248
1427.3,296.17,0.65264
1427.3,309.29,0.65233
1427.3,322.41,0.65184
1427.3,335.53,0.65135
1427.3,348.65,0.65086
1427.3,361.77,0.65064
1427.3,374.88,0.65065
1427.3,388.0,0.65066
1427.3,401.12,0.65062
1427.3,414.24,0.65002
1427.3,427.36,0.64942
1427.3,440.48,0.64882
1427.3,453.6,0.64823
1427.3,466.72,0.64627
1427.3,479.83,0.64419
1427.3,492.95,0.64212
1427.3,506.07,0.6402
1427.3,519.19,0.63846
1427.3,532.31,0.63672
1427.3,545.43,0.63499
1427.3,558.55,0.63334
1427.3,571.67,0.63192
1427.3,584.78,0.63051
1427.3,597.9,0.62909
1427.3,611.02,0.6282
1427.3,624.14,0.62742
1427.3,637.26,0.62664
1427.3,650.38,0.62585
1427.3,663.5,0.62417
1427.3,676.62,0.62205
1427.3,689.73,0.61993
1427.3,702.85,0.61776
1427.3,715.97,0.61539
1427.3,729.09,0.61288
1427.3,742.21,0.61022
1427.3,755.33,0.60745
1427.3,768.45,0.60454
1427.3,781.57,0.60202
1427.3,794.68,0.59969
1427.3,807.8,0.59631
1427.3,820.92,0.59222
1427.3,834.04,0.5878
1427.3,847.16,0.58334
1427.3,860.28,0.5784
1427.3,873.4,0.5734
1427.3,886.52,0.56939
1427.3,899.63,0.56538
1427.3,912.75,0.55863
1427.3,925.87,0.55243
1427.3,938.99,0.54817
1427.3,952.11,0.54311
1427.3,965.23,0.53381
1427.3,978.35,0.52549
1427.3,991.47,0.51845
1427.3,1004.6,0.51019
1427.3,1017.7,0.49964
1427.3,1030.8,0.49045
1427.3,1043.9,0.48207
1427.3,1057.1,0.46976
1427.3,1070.2,0.45405
1427.3,1083.3,0.44159
1427.3,1096.4,0.4299
1427.3,1109.5,0.41248
1427.3,1122.7,0.39291
1427.3,1135.8,0.37779
1427.3,1148.9,0.36267
1427.3,1162.0,0.33802
1427.3,1175.1,0.31333
1427.3,1188.2,0.29239
1427.3,1201.4,0.27109
1427.3,1214.5,0.24671
1427.3,1227.6,0.22241
1427.3,1240.7,0.20174
1427.3,1253.8,0.18046
1427.3,1267.0,0.15772
1427.3,1280.1,0.13813
1427.3,1293.2,0.12926
1427.3,1306.3,0.12097
1427.3,1319.4,0.11332
1427.3,1332.6,0.10772
1427.3,1345.7,0.10432
1427.3,1358.8,0.099485
1427.3,1371.9,0.094849
1427.3,1385.0,0.090218
1427.3,1398.1,0.085669
1427.3,1411.3,0.0
1427.3,1424.4,0.0
1427.3,1437.5,0.0
1427.3,1450.6,0.0
1427.3,1463.7,0.0
1427.3,1476.9,0.0
1427.3,1490.0,0.0
1427.3,1503.1,0.0
1427.3,1516.2,0.0
1427.3,1529.3,0.0
1427.3,1542.5,0.0
1427.3,1555.6,0.0
1427.3,1568.7,0.0
1427.3,1581.8,0.0
1427.3,1594.9,0.0
1427.3,1608.0,0.0
1427.3,1621.2,0.0
1427.3,1634.3,0.0
1427.3,1647.4,0.0
1427.3,1660.5,0.0
1427.3,1673.6,0.0
1427.3,1686.8,0.0
1427.3,1699.9,0.0
1427.3,1713.0,0.0
1427.3,1726.1,0.0
1427.3,1739.2,0.0
1427.3,1752.4,0.0
1427.3,1765.5,0.0
1427.3,1778.6,0.0
1427.3,1791.7,0.0
1427.3,1804.8,0.0
1427.3,1817.9,0.0
1427.3,1831.1,0.0
1427.3,1844.2,0.0
1427.3,1857.3,0.0
1427.3,1870.4,0.0
1427.3,1883.5,0.0
1427.3,1896.7,0.0
1427.3,1909.8,0.0
1427.3,1922.9,0.0
1427.3,1936.0,0.0
1427.3,1949.1,0.0
1427.3,1962.3,0.0
1427.3,1975.4,0.0
1427.3,1988.5,0.0
1427.3,2001.6,0.0
1427.3,2014.7,0.0
1427.3,2027.8,0.0
1427.3,2041.0,0.0
1427.3,2054.1,0.0
1427.3,2067.2,0.0
1427.3,2080.3,0.0
1427.3,2093.4,0.0
1442.4,7.5594,0.65922
1442.4,20.678,0.65928
1442.4,33.797,0.65933
1442.4,46.916,0.65938
1442.4,60.034,0.65943
1442.4,73.153,0.65949
1442.4,86.272,0.65949
1442.4,99.391,0.65906
1442.4,112.51,0.65924
1442.4,125.63,0.65946
1442.4,138.75,0.65968
1442.4,151.87,0.65989
1442.4,164.98,0.66011
1442.4,178.1,0.66032
1442.4,191.22,0.66018
1442.4,204.34,0.6595
1442.4,217.46,0.6585
1442.4,230.58,0.6575
1442.4,243.7,0.65651
1442.4,256.82,0.65551
1442.4,269.93,0.65451
1442.4,283.05,0.65352
1442.4,296.17,0.65351
1442.4,309.29,0.65321
1442.4,322.41,0.65272
1442.4,335.53,0.65223
1442.4,348.65,0.65173
1442.4,361.77,0.65124
1442.4,374.88,0.65075
1442.4,388.0,0.65038
1442.4,401.12,0.65034
1442.4,414.24,0.64974
1442.4,427.36,0.64914
1442.4,440.48,0.64855
1442.4,453.6,0.64795
1442.4,466.72,0.64735
1442.4,479.83,0.64675
1442.4,492.95,0.64525
1442.4,506.07,0.64333
1442.4,519.19,0.64159
1442.4,532.31,0.63985
1442.4,545.43,0.63811
1442.4,558.55,0.63637
1442.4,571.67,0.63464
1442.4,584.78,0.6329
1442.4,597.9,0.63148
1442.4,611.02,0.63059
1442.4,624.14,0.62981
1442.4,637.26,0.62903
1442.4,650.38,0.62824
1442.4,663.5,0.62746
1442.4,676.62,0.62668
1442.4,689.73,0.6254
1442.4,702.85,0.62323
1442.4,715.97,0.62067
1442.4,729.09,0.61801
1442.4,742.21,0.61535
1442.4,755.33,0.61259
1442.4,768.45,0.61016
1442.4,781.57,0.60783
1442.4,794.68,0.6055
1442.4,807.8,0.60211
1442.4,820.92,0.59764
1442.4,834.04,0.59318
1442.4,847.16,0.58871
1442.4,860.28,0.584
1442.4,873.4,0.57999
1442.4,886.52,0.57598
1442.4,899.63,0.57197
1442.4,912.75,0.56624
1442.4,925.87,0.56198
1442.4,938.99,0.55773
1442.4,952.11,0.55266
1442.4,965.23,0.54469
1442.4,978.35,0.53765
1442.4,991.47,0.53062
1442.4,1004.6,0.52236
1442.4,1017.7,0.51349
1442.4,1030.8,0.50512
1442.4,1043.9,0.49675
1442.4,1057.1,0.48443
1442.4,1070.2,0.47259
1442.4,1083.3,0.4609
1442.4,1096.4,0.44921
1442.4,1109.5,0.43247
1442.4,1122.7,0.41735
1442.4,1135.8,0.40224
1442.4,1148.9,0.38713
1442.4,1162.0,0.36403
1442.4,1175.1,0.34309
1442.4,1188.2,0.32215
1442.4,1201.4,0.30085
1442.4,1214.5,0.27647
1442.4,1227.6,0.25208
1442.4,1240.7,0.2277
1442.4,1253.8,0.20593
1442.4,1267.0,0.18364
1442.4,1280.1,0.16153
1442.4,1293.2,0.14018
1442.4,1306.3,0.13189
1442.4,1319.4,0.12221
1442.4,1332.6,0.11605
1442.4,1345.7,0.10832
1442.4,1358.8,0.10326
1442.4,1371.9,0.099208
1442.4,1385.0,0.095024
1442.4,1398.1,0.092778
1442.4,1411.3,0.088466
1442.4,1424.4,0.0
1442.4,1437.5,0.0
1442.4,1450.6,0.0
1442.4,1463.7,0.0
1442.4,1476.9,0.0
1442.4,1490.0,0.0
1442.4,1503.1,0.0
1442.4,1516.2,0.0
1442.4,1529.3,0.0
1442.4,1542.5,0.0
1442.4,1555.6,0.0
1442.4,1568.7,0.0
1442.4,1581.8,0.0
1442.4,1594.9,0.0
1442.4,1608.0,0.0
1442.4,1621.2,0.0
1442.4,1634.3,0.0
1442.4,1647.4,0.0
1442.4,1660.5,0.0
1442.4,1673.6,0.0
1442.4,1686.8,0.0
1442.4,1699.9,0.0
1442.4,1713.0,0.0
1442.4,1726.1,0.0
1442.4,1739.2,0.0
1442.4,1752.4,0.0
1442.4,1765.5,0.0
1442.4,1778.6,0.0
1442.4,1791.7,0.0
1442.4,1804.8,0.0
1442.4,1817.9,0.0
1442.4,1831.1,0.0
1442.4,1844.2,0.0
1442.4,1857.3,0.0
1442.4,1870.4,0.0
1442.4,1883.5,0.0
1442.4,1896.7,0.0
1442.4,1909.8,0.0
1442.4,1922.9,0.0
1442.4,1936.0,0.0
1442.4,1949.1,0.0
1442.4,1962.3,0.0
1442.4,1975.4,0.0
1442.4,1988.5,0.0
1442.4,2001.6,0.0
1442.4,2014.7,0.0
1442.4,2027.8,0.0
1442.4,2041.0,0.0
1442.4,2054.1,0.0
1442.4,2067.2,0.0
1442.4,2080.3,0.0
1442.4,2093.4,0.0
1457.6,7.5594,0.6603
1457.6,20.678,0.65979
1457.6,33.797,0.65984
1457.6,46.916,0.65989
1457.6,60.034,0.65995
1457.6,73.153,0.66
1457.6,86.272,0.66005
1457.6,99.391,0.66011
1457.6,112.51,0.6601
1457.6,125.63,0.66027
1457.6,138.75,0.66049
1457.6,151.87,0.66071
1457.6,164.98,0.66092
1457.6,178.1,0.66114
1457.6,191.22,0.66135
1457.6,204.34,0.66162
1457.6,217.46,0.66175
1457.6,230.58,0.66075
1457.6,243.7,0.65975
1457.6,256.82,0.65876
1457.6,269.93,0.65776
1457.6,283.05,0.65676
1457.6,296.17,0.65577
1457.6,309.29,0.65454
1457.6,322.41,0.65368
1457.6,335.53,0.65319
1457.6,348.65,0.6527
1457.6,361.77,0.65221
1457.6,374.88,0.65172
1457.6,388.0,0.65123
1457.6,401.12,0.65074
1457.6,414.24,0.65023
1457.6,427.36,0.64964
1457.6,440.48,0.64905
1457.6,453.6,0.64845
1457.6,466.72,0.64785
1457.6,479.83,0.64725
1457.6,492.95,0.64665
1457.6,506.07,0.64615
1457.6,519.19,0.64534
1457.6,532.31,0.6436
1457.6,545.43,0.64187
1457.6,558.55,0.64013
1457.6,571.67,0.63839
1457.6,584.78,0.63665
1457.6,597.9,0.63491
1457.6,611.02,0.63335
1457.6,624.14,0.63234
1457.6,637.26,0.63155
1457.6,650.38,0.63077
1457.6,663.5,0.62999
1457.6,676.62,0.6292
1457.6,689.73,0.62842
1457.6,702.85,0.62723
1457.6,715.97,0.62457
1457.6,729.09,0.62191
1457.6,742.21,0.61925
1457.6,755.33,0.61648
1457.6,768.45,0.61407
1457.6,781.57,0.61174
1457.6,794.68,0.60941
1457.6,807.8,0.60799
1457.6,820.92,0.60353
1457.6,834.04,0.59906
1457.6,847.16,0.5946
1457.6,860.28,0.59049
1457.6,873.4,0.58648
1457.6,886.52,0.58247
1457.6,899.63,0.57865
1457.6,912.75,0.57441
1457.6,925.87,0.57015
1457.6,938.99,0.5659
1457.6,952.11,0.56136
1457.6,965.23,0.55507
1457.6,978.35,0.54804
1457.6,991.47,0.541
1457.6,1004.6,0.5335
1457.6,1017.7,0.52513
1457.6,1030.8,0.51676
1457.6,1043.9,0.50847
1457.6,1057.1,0.49862
1457.6,1070.2,0.48693
1457.6,1083.3,0.47524
1457.6,1096.4,0.46466
1457.6,1109.5,0.45148
1457.6,1122.7,0.43637
1457.6,1135.8,0.42125
1457.6,1148.9,0.40874
1457.6,1162.0,0.38874
1457.6,1175.1,0.3678
1457.6,1188.2,0.34686
1457.6,1201.4,0.32878
1457.6,1214.5,0.30638
1457.6,1227.6,0.28199
1457.6,1240.7,0.25761
1457.6,1253.8,0.23389
1457.6,1267.0,0.21177
1457.6,1280.1,0.18966
1457.6,1293.2,0.16726
1457.6,1306.3,0.14254
1457.6,1319.4,0.13145
1457.6,1332.6,0.1228
1457.6,1345.7,0.11468
1457.6,1358.8,0.1091
1457.6,1371.9,0.10434
1457.6,1385.0,0.10104
