#: table_doi: 10.17182/hepdata.90835.v1/t86
#: name: T2qq efficiency
#: description: The efficiency times acceptance of the SMS models for T2qq as function of the LSP and light squark masses. The efficiency times acceptance is given for the total signal across the set of 174 search regions.
#: data_file: t2qq_efficiency.yaml
#: keyword observables: EFF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> SQUARK SQUARK | SQUARK --> Q NEUTRALINO1
#: Efficiency,
M(SQUARK) [GeV],M(NEUTRALINO1) [GeV],Efficiency $\times$ Acceptance
949.01,1877.0,0.0
949.01,1890.8,0.0
949.01,1904.5,0.0
949.01,1918.3,0.0
949.01,1932.0,0.0
949.01,1945.7,0.0
949.01,1959.5,0.0
949.01,1973.2,0.0
949.01,1987.0,0.0
949.01,2000.7,0.0
949.01,2014.5,0.0
949.01,2028.2,0.0
949.01,2041.9,0.0
949.01,2055.7,0.0
949.01,2069.4,0.0
949.01,2083.2,0.0
949.01,2096.9,0.0
949.01,2110.7,0.0
949.01,2124.4,0.0
949.01,2138.2,0.0
949.01,2151.9,0.0
949.01,2165.6,0.0
949.01,2179.4,0.0
949.01,2193.1,0.0
962.83,7.8719,0.59594
962.83,21.616,0.59548
962.83,35.359,0.59525
962.83,49.103,0.59514
962.83,62.847,0.59504
962.83,76.591,0.59494
962.83,90.334,0.59483
962.83,104.08,0.59469
962.83,117.82,0.59444
962.83,131.57,0.59396
962.83,145.31,0.59317
962.83,159.05,0.59238
962.83,172.8,0.59159
962.83,186.54,0.5908
962.83,200.28,0.58997
962.83,214.03,0.58722
962.83,227.77,0.58446
962.83,241.52,0.58195
962.83,255.26,0.57995
962.83,269.0,0.57784
962.83,282.75,0.57561
962.83,296.49,0.57338
962.83,310.23,0.57073
962.83,323.98,0.56723
962.83,337.72,0.56357
962.83,351.47,0.56014
962.83,365.21,0.55829
962.83,378.95,0.55516
962.83,392.7,0.55204
962.83,406.44,0.54816
962.83,420.18,0.54342
962.83,433.93,0.53869
962.83,447.67,0.53342
962.83,461.42,0.52713
962.83,475.16,0.52065
962.83,488.9,0.51435
962.83,502.65,0.50859
962.83,516.39,0.50012
962.83,530.13,0.49165
962.83,543.88,0.48403
962.83,557.62,0.47513
962.83,571.37,0.46448
962.83,585.11,0.45384
962.83,598.85,0.44497
962.83,612.6,0.43011
962.83,626.34,0.41467
962.83,640.08,0.40035
962.83,653.83,0.38867
962.83,667.57,0.37129
962.83,681.32,0.35065
962.83,695.06,0.33001
962.83,708.8,0.30976
962.83,722.55,0.2861
962.83,736.29,0.26095
962.83,750.03,0.23579
962.83,763.78,0.21017
962.83,777.52,0.18681
962.83,791.27,0.16345
962.83,805.01,0.14524
962.83,818.75,0.13602
962.83,832.5,0.1268
962.83,846.24,0.10842
962.83,859.98,0.09482
962.83,873.73,0.090384
962.83,887.47,0.087405
962.83,901.22,0.084552
962.83,914.96,0.082997
962.83,928.7,0.080464
962.83,942.45,0.0
962.83,956.19,0.0
962.83,969.93,0.0
962.83,983.68,0.0
962.83,997.42,0.0
962.83,1011.2,0.0
962.83,1024.9,0.0
962.83,1038.7,0.0
962.83,1052.4,0.0
962.83,1066.1,0.0
962.83,1079.9,0.0
962.83,1093.6,0.0
962.83,1107.4,0.0
962.83,1121.1,0.0
962.83,1134.9,0.0
962.83,1148.6,0.0
962.83,1162.3,0.0
962.83,1176.1,0.0
962.83,1189.8,0.0
962.83,1203.6,0.0
962.83,1217.3,0.0
962.83,1231.1,0.0
962.83,1244.8,0.0
962.83,1258.6,0.0
962.83,1272.3,0.0
962.83,1286.0,0.0
962.83,1299.8,0.0
962.83,1313.5,0.0
962.83,1327.3,0.0
962.83,1341.0,0.0
962.83,1354.8,0.0
962.83,1368.5,0.0
962.83,1382.2,0.0
962.83,1396.0,0.0
962.83,1409.7,0.0
962.83,1423.5,0.0
962.83,1437.2,0.0
962.83,1451.0,0.0
962.83,1464.7,0.0
962.83,1478.5,0.0
962.83,1492.2,0.0
962.83,1505.9,0.0
962.83,1519.7,0.0
962.83,1533.4,0.0
962.83,1547.2,0.0
962.83,1560.9,0.0
962.83,1574.7,0.0
962.83,1588.4,0.0
962.83,1602.1,0.0
962.83,1615.9,0.0
962.83,1629.6,0.0
962.83,1643.4,0.0
962.83,1657.1,0.0
962.83,1670.9,0.0
962.83,1684.6,0.0
962.83,1698.4,0.0
962.83,1712.1,0.0
962.83,1725.8,0.0
962.83,1739.6,0.0
962.83,1753.3,0.0
962.83,1767.1,0.0
962.83,1780.8,0.0
962.83,1794.6,0.0
962.83,1808.3,0.0
962.83,1822.0,0.0
962.83,1835.8,0.0
962.83,1849.5,0.0
962.83,1863.3,0.0
962.83,1877.0,0.0
962.83,1890.8,0.0
962.83,1904.5,0.0
962.83,1918.3,0.0
962.83,1932.0,0.0
962.83,1945.7,0.0
962.83,1959.5,0.0
962.83,1973.2,0.0
962.83,1987.0,0.0
962.83,2000.7,0.0
962.83,2014.5,0.0
962.83,2028.2,0.0
962.83,2041.9,0.0
962.83,2055.7,0.0
962.83,2069.4,0.0
962.83,2083.2,0.0
962.83,2096.9,0.0
962.83,2110.7,0.0
962.83,2124.4,0.0
962.83,2138.2,0.0
962.83,2151.9,0.0
962.83,2165.6,0.0
962.83,2179.4,0.0
962.83,2193.1,0.0
976.64,7.8719,0.59935
976.64,21.616,0.59889
976.64,35.359,0.59842
976.64,49.103,0.59796
976.64,62.847,0.59773
976.64,76.591,0.59763
976.64,90.334,0.59752
976.64,104.08,0.59738
976.64,117.82,0.59713
976.64,131.57,0.59688
976.64,145.31,0.59663
976.64,159.05,0.59615
976.64,172.8,0.59536
976.64,186.54,0.59457
976.64,200.28,0.59375
976.64,214.03,0.59099
976.64,227.77,0.58848
976.64,241.52,0.58648
976.64,255.26,0.58448
976.64,269.0,0.58247
976.64,282.75,0.58037
976.64,296.49,0.57814
976.64,310.23,0.57549
976.64,323.98,0.57269
976.64,337.72,0.56919
976.64,351.47,0.56576
976.64,365.21,0.56418
976.64,378.95,0.56234
976.64,392.7,0.55921
976.64,406.44,0.55533
976.64,420.18,0.5506
976.64,433.93,0.54533
976.64,447.67,0.5399
976.64,461.42,0.53361
976.64,475.16,0.52731
976.64,488.9,0.5222
976.64,502.65,0.51644
976.64,516.39,0.50797
976.64,530.13,0.50035
976.64,543.88,0.49362
976.64,557.62,0.48472
976.64,571.37,0.47408
976.64,585.11,0.46522
976.64,598.85,0.45667
976.64,612.6,0.4418
976.64,626.34,0.42751
976.64,640.08,0.41737
976.64,653.83,0.40568
976.64,667.57,0.39002
976.64,681.32,0.37267
976.64,695.06,0.35203
976.64,708.8,0.33178
976.64,722.55,0.31174
976.64,736.29,0.28811
976.64,750.03,0.26295
976.64,763.78,0.23717
976.64,777.52,0.21154
976.64,791.27,0.18818
976.64,805.01,0.16997
976.64,818.75,0.16075
976.64,832.5,0.1423
976.64,846.24,0.11919
976.64,859.98,0.1056
976.64,873.73,0.09558
976.64,887.47,0.091108
976.64,901.22,0.088255
976.64,914.96,0.086382
976.64,928.7,0.0835
976.64,942.45,0.080758
976.64,956.19,0.0
976.64,969.93,0.0
976.64,983.68,0.0
976.64,997.42,0.0
976.64,1011.2,0.0
976.64,1024.9,0.0
976.64,1038.7,0.0
976.64,1052.4,0.0
976.64,1066.1,0.0
976.64,1079.9,0.0
976.64,1093.6,0.0
976.64,1107.4,0.0
976.64,1121.1,0.0
976.64,1134.9,0.0
976.64,1148.6,0.0
976.64,1162.3,0.0
976.64,1176.1,0.0
976.64,1189.8,0.0
976.64,1203.6,0.0
976.64,1217.3,0.0
976.64,1231.1,0.0
976.64,1244.8,0.0
976.64,1258.6,0.0
976.64,1272.3,0.0
976.64,1286.0,0.0
976.64,1299.8,0.0
976.64,1313.5,0.0
976.64,1327.3,0.0
976.64,1341.0,0.0
976.64,1354.8,0.0
976.64,1368.5,0.0
976.64,1382.2,0.0
976.64,1396.0,0.0
976.64,1409.7,0.0
976.64,1423.5,0.0
976.64,1437.2,0.0
976.64,1451.0,0.0
976.64,1464.7,0.0
976.64,1478.5,0.0
976.64,1492.2,0.0
976.64,1505.9,0.0
976.64,1519.7,0.0
976.64,1533.4,0.0
976.64,1547.2,0.0
976.64,1560.9,0.0
976.64,1574.7,0.0
976.64,1588.4,0.0
976.64,1602.1,0.0
976.64,1615.9,0.0
976.64,1629.6,0.0
976.64,1643.4,0.0
976.64,1657.1,0.0
976.64,1670.9,0.0
976.64,1684.6,0.0
976.64,1698.4,0.0
976.64,1712.1,0.0
976.64,1725.8,0.0
976.64,1739.6,0.0
976.64,1753.3,0.0
976.64,1767.1,0.0
976.64,1780.8,0.0
976.64,1794.6,0.0
976.64,1808.3,0.0
976.64,1822.0,0.0
976.64,1835.8,0.0
976.64,1849.5,0.0
976.64,1863.3,0.0
976.64,1877.0,0.0
976.64,1890.8,0.0
976.64,1904.5,0.0
976.64,1918.3,0.0
976.64,1932.0,0.0
976.64,1945.7,0.0
976.64,1959.5,0.0
976.64,1973.2,0.0
976.64,1987.0,0.0
976.64,2000.7,0.0
976.64,2014.5,0.0
976.64,2028.2,0.0
976.64,2041.9,0.0
976.64,2055.7,0.0
976.64,2069.4,0.0
976.64,2083.2,0.0
976.64,2096.9,0.0
976.64,2110.7,0.0
976.64,2124.4,0.0
976.64,2138.2,0.0
976.64,2151.9,0.0
976.64,2165.6,0.0
976.64,2179.4,0.0
976.64,2193.1,0.0
990.46,7.8719,0.60277
990.46,21.616,0.6023
990.46,35.359,0.60183
990.46,49.103,0.60137
990.46,62.847,0.6009
990.46,76.591,0.60044
990.46,90.334,0.60021
990.46,104.08,0.60007
990.46,117.82,0.59982
990.46,131.57,0.59957
990.46,145.31,0.59932
990.46,159.05,0.59907
990.46,172.8,0.59882
990.46,186.54,0.59835
990.46,200.28,0.59752
990.46,214.03,0.59501
990.46,227.77,0.59301
990.46,241.52,0.59101
990.46,255.26,0.58901
990.46,269.0,0.587
990.46,282.75,0.585
990.46,296.49,0.5829
990.46,310.23,0.58025
990.46,323.98,0.57745
990.46,337.72,0.57465
990.46,351.47,0.57138
990.46,365.21,0.5698
990.46,378.95,0.56822
990.46,392.7,0.56639
990.46,406.44,0.56251
990.46,420.18,0.55724
990.46,433.93,0.55181
990.46,447.67,0.54638
990.46,461.42,0.54027
990.46,475.16,0.53516
990.46,488.9,0.53004
990.46,502.65,0.52428
990.46,516.39,0.51668
990.46,530.13,0.50995
990.46,543.88,0.50322
990.46,557.62,0.49432
990.46,571.37,0.48547
990.46,585.11,0.47692
990.46,598.85,0.46836
990.46,612.6,0.45467
990.46,626.34,0.44453
990.46,640.08,0.43438
990.46,653.83,0.42269
990.46,667.57,0.40703
990.46,681.32,0.39137
990.46,695.06,0.37405
990.46,708.8,0.35379
990.46,722.55,0.33376
990.46,736.29,0.31372
990.46,750.03,0.29011
990.46,763.78,0.26433
990.46,777.52,0.23855
990.46,791.27,0.21291
990.46,805.01,0.19471
990.46,818.75,0.17618
990.46,832.5,0.15308
990.46,846.24,0.12997
990.46,859.98,0.11638
990.46,873.73,0.10636
990.46,887.47,0.09634
990.46,901.22,0.091957
990.46,914.96,0.089418
990.46,928.7,0.086536
990.46,942.45,0.083654
990.46,956.19,0.081143
990.46,969.93,0.0
990.46,983.68,0.0
990.46,997.42,0.0
990.46,1011.2,0.0
990.46,1024.9,0.0
990.46,1038.7,0.0
990.46,1052.4,0.0
990.46,1066.1,0.0
990.46,1079.9,0.0
990.46,1093.6,0.0
990.46,1107.4,0.0
990.46,1121.1,0.0
990.46,1134.9,0.0
990.46,1148.6,0.0
990.46,1162.3,0.0
990.46,1176.1,0.0
990.46,1189.8,0.0
990.46,1203.6,0.0
990.46,1217.3,0.0
990.46,1231.1,0.0
990.46,1244.8,0.0
990.46,1258.6,0.0
990.46,1272.3,0.0
990.46,1286.0,0.0
990.46,1299.8,0.0
990.46,1313.5,0.0
990.46,1327.3,0.0
990.46,1341.0,0.0
990.46,1354.8,0.0
990.46,1368.5,0.0
990.46,1382.2,0.0
990.46,1396.0,0.0
990.46,1409.7,0.0
990.46,1423.5,0.0
990.46,1437.2,0.0
990.46,1451.0,0.0
990.46,1464.7,0.0
990.46,1478.5,0.0
990.46,1492.2,0.0
990.46,1505.9,0.0
990.46,1519.7,0.0
990.46,1533.4,0.0
990.46,1547.2,0.0
990.46,1560.9,0.0
990.46,1574.7,0.0
990.46,1588.4,0.0
990.46,1602.1,0.0
990.46,1615.9,0.0
990.46,1629.6,0.0
990.46,1643.4,0.0
990.46,1657.1,0.0
990.46,1670.9,0.0
990.46,1684.6,0.0
990.46,1698.4,0.0
990.46,1712.1,0.0
990.46,1725.8,0.0
990.46,1739.6,0.0
990.46,1753.3,0.0
990.46,1767.1,0.0
990.46,1780.8,0.0
990.46,1794.6,0.0
990.46,1808.3,0.0
990.46,1822.0,0.0
990.46,1835.8,0.0
990.46,1849.5,0.0
990.46,1863.3,0.0
990.46,1877.0,0.0
990.46,1890.8,0.0
990.46,1904.5,0.0
990.46,1918.3,0.0
990.46,1932.0,0.0
990.46,1945.7,0.0
990.46,1959.5,0.0
990.46,1973.2,0.0
990.46,1987.0,0.0
990.46,2000.7,0.0
990.46,2014.5,0.0
990.46,2028.2,0.0
990.46,2041.9,0.0
990.46,2055.7,0.0
990.46,2069.4,0.0
990.46,2083.2,0.0
990.46,2096.9,0.0
990.46,2110.7,0.0
990.46,2124.4,0.0
990.46,2138.2,0.0
990.46,2151.9,0.0
990.46,2165.6,0.0
990.46,2179.4,0.0
990.46,2193.1,0.0
1004.3,7.8719,0.60565
1004.3,21.616,0.60519
1004.3,35.359,0.60472
1004.3,49.103,0.60425
1004.3,62.847,0.60379
1004.3,76.591,0.60332
1004.3,90.334,0.60286
1004.3,104.08,0.60257
1004.3,117.82,0.60233
1004.3,131.57,0.60208
1004.3,145.31,0.60183
1004.3,159.05,0.60158
1004.3,172.8,0.60133
1004.3,186.54,0.60108
1004.3,200.28,0.60069
1004.3,214.03,0.59869
1004.3,227.77,0.59669
1004.3,241.52,0.59469
1004.3,255.26,0.59269
1004.3,269.0,0.59068
1004.3,282.75,0.58868
1004.3,296.49,0.58716
1004.3,310.23,0.5849
1004.3,323.98,0.5821
1004.3,337.72,0.5793
1004.3,351.47,0.57666
1004.3,365.21,0.57508
1004.3,378.95,0.5735
1004.3,392.7,0.57192
1004.3,406.44,0.56825
1004.3,420.18,0.56282
1004.3,433.93,0.55739
1004.3,447.67,0.55228
1004.3,461.42,0.5475
1004.3,475.16,0.54239
1004.3,488.9,0.53727
1004.3,502.65,0.53234
1004.3,516.39,0.52568
1004.3,530.13,0.51895
1004.3,543.88,0.51222
1004.3,557.62,0.50573
1004.3,571.37,0.49717
1004.3,585.11,0.48862
1004.3,598.85,0.48006
1004.3,612.6,0.47005
1004.3,626.34,0.4599
1004.3,640.08,0.44975
1004.3,653.83,0.43953
1004.3,667.57,0.42401
1004.3,681.32,0.40835
1004.3,695.06,0.39269
1004.3,708.8,0.37423
1004.3,722.55,0.35419
1004.3,736.29,0.33415
1004.3,750.03,0.31598
1004.3,763.78,0.2902
1004.3,777.52,0.26441
1004.3,791.27,0.23863
1004.3,805.01,0.21441
1004.3,818.75,0.19131
1004.3,832.5,0.1682
1004.3,846.24,0.1451
1004.3,859.98,0.12707
1004.3,873.73,0.11705
1004.3,887.47,0.10704
1004.3,901.22,0.097022
1004.3,914.96,0.092557
1004.3,928.7,0.089675
1004.3,942.45,0.086793
1004.3,956.19,0.084121
1004.3,969.93,0.081704
1004.3,983.68,0.0
1004.3,997.42,0.0
1004.3,1011.2,0.0
1004.3,1024.9,0.0
1004.3,1038.7,0.0
1004.3,1052.4,0.0
1004.3,1066.1,0.0
1004.3,1079.9,0.0
1004.3,1093.6,0.0
1004.3,1107.4,0.0
1004.3,1121.1,0.0
1004.3,1134.9,0.0
1004.3,1148.6,0.0
1004.3,1162.3,0.0
1004.3,1176.1,0.0
1004.3,1189.8,0.0
1004.3,1203.6,0.0
1004.3,1217.3,0.0
1004.3,1231.1,0.0
1004.3,1244.8,0.0
1004.3,1258.6,0.0
1004.3,1272.3,0.0
1004.3,1286.0,0.0
1004.3,1299.8,0.0
1004.3,1313.5,0.0
1004.3,1327.3,0.0
1004.3,1341.0,0.0
1004.3,1354.8,0.0
1004.3,1368.5,0.0
1004.3,1382.2,0.0
1004.3,1396.0,0.0
1004.3,1409.7,0.0
1004.3,1423.5,0.0
1004.3,1437.2,0.0
1004.3,1451.0,0.0
1004.3,1464.7,0.0
1004.3,1478.5,0.0
1004.3,1492.2,0.0
1004.3,1505.9,0.0
1004.3,1519.7,0.0
1004.3,1533.4,0.0
1004.3,1547.2,0.0
1004.3,1560.9,0.0
1004.3,1574.7,0.0
1004.3,1588.4,0.0
1004.3,1602.1,0.0
1004.3,1615.9,0.0
1004.3,1629.6,0.0
1004.3,1643.4,0.0
1004.3,1657.1,0.0
1004.3,1670.9,0.0
1004.3,1684.6,0.0
1004.3,1698.4,0.0
1004.3,1712.1,0.0
1004.3,1725.8,0.0
1004.3,1739.6,0.0
1004.3,1753.3,0.0
1004.3,1767.1,0.0
1004.3,1780.8,0.0
1004.3,1794.6,0.0
1004.3,1808.3,0.0
1004.3,1822.0,0.0
1004.3,1835.8,0.0
1004.3,1849.5,0.0
1004.3,1863.3,0.0
1004.3,1877.0,0.0
1004.3,1890.8,0.0
1004.3,1904.5,0.0
1004.3,1918.3,0.0
1004.3,1932.0,0.0
1004.3,1945.7,0.0
1004.3,1959.5,0.0
1004.3,1973.2,0.0
1004.3,1987.0,0.0
1004.3,2000.7,0.0
1004.3,2014.5,0.0
1004.3,2028.2,0.0
1004.3,2041.9,0.0
1004.3,2055.7,0.0
1004.3,2069.4,0.0
1004.3,2083.2,0.0
1004.3,2096.9,0.0
1004.3,2110.7,0.0
1004.3,2124.4,0.0
1004.3,2138.2,0.0
1004.3,2151.9,0.0
1004.3,2165.6,0.0
1004.3,2179.4,0.0
1004.3,2193.1,0.0
1018.1,7.8719,0.60737
1018.1,21.616,0.6069
1018.1,35.359,0.60643
1018.1,49.103,0.60597
1018.1,62.847,0.6055
1018.1,76.591,0.60521
1018.1,90.334,0.60494
1018.1,104.08,0.60468
1018.1,117.82,0.60443
1018.1,131.57,0.60418
1018.1,145.31,0.60393
1018.1,159.05,0.60368
1018.1,172.8,0.60333
1018.1,186.54,0.60292
1018.1,200.28,0.60248
1018.1,214.03,0.60048
1018.1,227.77,0.59848
1018.1,241.52,0.59648
1018.1,255.26,0.59447
1018.1,269.0,0.59296
1018.1,282.75,0.59227
1018.1,296.49,0.59157
1018.1,310.23,0.5893
1018.1,323.98,0.5865
1018.1,337.72,0.58375
1018.1,351.47,0.58119
1018.1,365.21,0.57961
1018.1,378.95,0.57803
1018.1,392.7,0.57571
1018.1,406.44,0.57183
1018.1,420.18,0.5664
1018.1,433.93,0.5613
1018.1,447.67,0.55814
1018.1,461.42,0.55336
1018.1,475.16,0.54824
1018.1,488.9,0.54377
1018.1,502.65,0.53946
1018.1,516.39,0.53328
1018.1,530.13,0.52662
1018.1,543.88,0.51989
1018.1,557.62,0.51438
1018.1,571.37,0.50889
1018.1,585.11,0.50034
1018.1,598.85,0.49179
1018.1,612.6,0.48177
1018.1,626.34,0.47162
1018.1,640.08,0.46189
1018.1,653.83,0.45195
1018.1,667.57,0.44074
1018.1,681.32,0.42525
1018.1,695.06,0.40959
1018.1,708.8,0.39113
1018.1,722.55,0.37109
1018.1,736.29,0.35297
1018.1,750.03,0.33894
1018.1,763.78,0.31316
1018.1,777.52,0.28737
1018.1,791.27,0.26475
1018.1,805.01,0.24188
1018.1,818.75,0.21615
1018.1,832.5,0.19304
1018.1,846.24,0.16994
1018.1,859.98,0.14599
1018.1,873.73,0.12757
1018.1,887.47,0.11755
1018.1,901.22,0.10754
1018.1,914.96,0.097549
1018.1,928.7,0.093046
1018.1,942.45,0.090164
1018.1,956.19,0.087492
1018.1,969.93,0.085011
1018.1,983.68,0.082373
1018.1,997.42,0.0
1018.1,1011.2,0.0
1018.1,1024.9,0.0
1018.1,1038.7,0.0
1018.1,1052.4,0.0
1018.1,1066.1,0.0
1018.1,1079.9,0.0
1018.1,1093.6,0.0
1018.1,1107.4,0.0
1018.1,1121.1,0.0
1018.1,1134.9,0.0
1018.1,1148.6,0.0
1018.1,1162.3,0.0
1018.1,1176.1,0.0
1018.1,1189.8,0.0
1018.1,1203.6,0.0
1018.1,1217.3,0.0
1018.1,1231.1,0.0
1018.1,1244.8,0.0
1018.1,1258.6,0.0
1018.1,1272.3,0.0
1018.1,1286.0,0.0
1018.1,1299.8,0.0
1018.1,1313.5,0.0
1018.1,1327.3,0.0
1018.1,1341.0,0.0
1018.1,1354.8,0.0
1018.1,1368.5,0.0
1018.1,1382.2,0.0
1018.1,1396.0,0.0
1018.1,1409.7,0.0
1018.1,1423.5,0.0
1018.1,1437.2,0.0
1018.1,1451.0,0.0
1018.1,1464.7,0.0
1018.1,1478.5,0.0
1018.1,1492.2,0.0
1018.1,1505.9,0.0
1018.1,1519.7,0.0
1018.1,1533.4,0.0
1018.1,1547.2,0.0
1018.1,1560.9,0.0
1018.1,1574.7,0.0
1018.1,1588.4,0.0
1018.1,1602.1,0.0
1018.1,1615.9,0.0
1018.1,1629.6,0.0
1018.1,1643.4,0.0
1018.1,1657.1,0.0
1018.1,1670.9,0.0
1018.1,1684.6,0.0
1018.1,1698.4,0.0
1018.1,1712.1,0.0
1018.1,1725.8,0.0
1018.1,1739.6,0.0
1018.1,1753.3,0.0
1018.1,1767.1,0.0
1018.1,1780.8,0.0
1018.1,1794.6,0.0
1018.1,1808.3,0.0
1018.1,1822.0,0.0
1018.1,1835.8,0.0
1018.1,1849.5,0.0
1018.1,1863.3,0.0
1018.1,1877.0,0.0
1018.1,1890.8,0.0
1018.1,1904.5,0.0
1018.1,1918.3,0.0
1018.1,1932.0,0.0
1018.1,1945.7,0.0
1018.1,1959.5,0.0
1018.1,1973.2,0.0
1018.1,1987.0,0.0
1018.1,2000.7,0.0
1018.1,2014.5,0.0
1018.1,2028.2,0.0
1018.1,2041.9,0.0
1018.1,2055.7,0.0
1018.1,2069.4,0.0
1018.1,2083.2,0.0
1018.1,2096.9,0.0
1018.1,2110.7,0.0
1018.1,2124.4,0.0
1018.1,2138.2,0.0
1018.1,2151.9,0.0
1018.1,2165.6,0.0
1018.1,2179.4,0.0
1018.1,2193.1,0.0
1031.9,7.8719,0.60908
1031.9,21.616,0.60861
1031.9,35.359,0.60815
1031.9,49.103,0.60786
1031.9,62.847,0.60759
1031.9,76.591,0.60732
1031.9,90.334,0.60705
1031.9,104.08,0.60678
1031.9,117.82,0.60653
1031.9,131.57,0.60628
1031.9,145.31,0.60593
1031.9,159.05,0.60552
1031.9,172.8,0.60512
1031.9,186.54,0.60471
1031.9,200.28,0.60427
1031.9,214.03,0.60227
1031.9,227.77,0.60027
1031.9,241.52,0.59877
1031.9,255.26,0.59807
1031.9,269.0,0.59737
1031.9,282.75,0.59667
1031.9,296.49,0.59597
1031.9,310.23,0.59371
1031.9,323.98,0.59096
1031.9,337.72,0.58828
1031.9,351.47,0.58571
1031.9,365.21,0.58413
1031.9,378.95,0.58181
1031.9,392.7,0.57929
1031.9,406.44,0.5754
1031.9,420.18,0.57032
1031.9,433.93,0.56716
1031.9,447.67,0.564
1031.9,461.42,0.55921
1031.9,475.16,0.55474
1031.9,488.9,0.55088
1031.9,502.65,0.54658
1031.9,516.39,0.5404
1031.9,530.13,0.53421
1031.9,543.88,0.52755
1031.9,557.62,0.52205
1031.9,571.37,0.51752
1031.9,585.11,0.51206
1031.9,598.85,0.50351
1031.9,612.6,0.49349
1031.9,626.34,0.48376
1031.9,640.08,0.47431
1031.9,653.83,0.46437
1031.9,667.57,0.45316
1031.9,681.32,0.44196
1031.9,695.06,0.42649
1031.9,708.8,0.40803
1031.9,722.55,0.38994
1031.9,736.29,0.37593
1031.9,750.03,0.3619
1031.9,763.78,0.33612
1031.9,777.52,0.31351
1031.9,791.27,0.29236
1031.9,805.01,0.26949
1031.9,818.75,0.24363
1031.9,832.5,0.21788
1031.9,846.24,0.19478
1031.9,859.98,0.17083
1031.9,873.73,0.14657
1031.9,887.47,0.12807
1031.9,901.22,0.11806
1031.9,914.96,0.10807
1031.9,928.7,0.098075
1031.9,942.45,0.093536
1031.9,956.19,0.090863
1031.9,969.93,0.088271
1031.9,983.68,0.085632
1031.9,997.42,0.083497
1031.9,1011.2,0.0
1031.9,1024.9,0.0
1031.9,1038.7,0.0
1031.9,1052.4,0.0
1031.9,1066.1,0.0
1031.9,1079.9,0.0
1031.9,1093.6,0.0
1031.9,1107.4,0.0
1031.9,1121.1,0.0
1031.9,1134.9,0.0
1031.9,1148.6,0.0
1031.9,1162.3,0.0
1031.9,1176.1,0.0
1031.9,1189.8,0.0
1031.9,1203.6,0.0
1031.9,1217.3,0.0
1031.9,1231.1,0.0
1031.9,1244.8,0.0
1031.9,1258.6,0.0
1031.9,1272.3,0.0
1031.9,1286.0,0.0
1031.9,1299.8,0.0
1031.9,1313.5,0.0
1031.9,1327.3,0.0
1031.9,1341.0,0.0
1031.9,1354.8,0.0
1031.9,1368.5,0.0
1031.9,1382.2,0.0
1031.9,1396.0,0.0
1031.9,1409.7,0.0
1031.9,1423.5,0.0
1031.9,1437.2,0.0
1031.9,1451.0,0.0
1031.9,1464.7,0.0
1031.9,1478.5,0.0
1031.9,1492.2,0.0
1031.9,1505.9,0.0
1031.9,1519.7,0.0
1031.9,1533.4,0.0
1031.9,1547.2,0.0
1031.9,1560.9,0.0
1031.9,1574.7,0.0
1031.9,1588.4,0.0
1031.9,1602.1,0.0
1031.9,1615.9,0.0
1031.9,1629.6,0.0
1031.9,1643.4,0.0
1031.9,1657.1,0.0
1031.9,1670.9,0.0
1031.9,1684.6,0.0
1031.9,1698.4,0.0
1031.9,1712.1,0.0
1031.9,1725.8,0.0
1031.9,1739.6,0.0
1031.9,1753.3,0.0
1031.9,1767.1,0.0
1031.9,1780.8,0.0
1031.9,1794.6,0.0
1031.9,1808.3,0.0
1031.9,1822.0,0.0
1031.9,1835.8,0.0
1031.9,1849.5,0.0
1031.9,1863.3,0.0
1031.9,1877.0,0.0
1031.9,1890.8,0.0
1031.9,1904.5,0.0
1031.9,1918.3,0.0
1031.9,1932.0,0.0
1031.9,1945.7,0.0
1031.9,1959.5,0.0
1031.9,1973.2,0.0
1031.9,1987.0,0.0
1031.9,2000.7,0.0
1031.9,2014.5,0.0
1031.9,2028.2,0.0
1031.9,2041.9,0.0
1031.9,2055.7,0.0
1031.9,2069.4,0.0
1031.9,2083.2,0.0
1031.9,2096.9,0.0
1031.9,2110.7,0.0
1031.9,2124.4,0.0
1031.9,2138.2,0.0
1031.9,2151.9,0.0
1031.9,2165.6,0.0
1031.9,2179.4,0.0
1031.9,2193.1,0.0
1045.7,7.8719,0.61079
1045.7,21.616,0.6105
1045.7,35.359,0.61023
1045.7,49.103,0.60996
1045.7,62.847,0.60969
1045.7,76.591,0.60942
1045.7,90.334,0.60915
1045.7,104.08,0.60889
1045.7,117.82,0.60853
1045.7,131.57,0.60812
1045.7,145.31,0.60772
1045.7,159.05,0.60731
1045.7,172.8,0.6069
1045.7,186.54,0.6065
1045.7,200.28,0.60606
1045.7,214.03,0.60458
1045.7,227.77,0.60388
1045.7,241.52,0.60318
1045.7,255.26,0.60248
1045.7,269.0,0.60178
1045.7,282.75,0.60108
1045.7,296.49,0.60038
1045.7,310.23,0.59817
1045.7,323.98,0.59548
1045.7,337.72,0.5928
1045.7,351.47,0.59023
1045.7,365.21,0.58791
1045.7,378.95,0.58539
1045.7,392.7,0.58286
1045.7,406.44,0.57934
1045.7,420.18,0.57618
1045.7,433.93,0.57302
1045.7,447.67,0.56986
