#: table_doi: 10.17182/hepdata.90835.v1/t81
#: name: T1bbbb efficiency
#: description: The efficiency times acceptance of the SMS models for T1bbbb as function of the gluino and LSP masses. The efficiency times acceptance is given for the total signal across the set of 174 search regions.
#: data_file: t1bbbb_efficiency.yaml
#: keyword observables: EFF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> GLUINO GLUINO | GLUINO --> BQ BQBAR NEUTRALINO1
#: Efficiency,
M(GLUINO) [GeV],M(NEUTRALINO1) [GeV],Efficiency $\times$ Acceptance
2286.2,315.52,0.58002
2286.2,327.39,0.58054
2286.2,339.26,0.58192
2286.2,351.13,0.58332
2286.2,363.0,0.58473
2286.2,374.87,0.58613
2286.2,386.73,0.58754
2286.2,398.6,0.58894
2286.2,410.47,0.58932
2286.2,422.34,0.58957
2286.2,434.21,0.58981
2286.2,446.08,0.59006
2286.2,457.95,0.5903
2286.2,469.82,0.59055
2286.2,481.68,0.59051
2286.2,493.55,0.59039
2286.2,505.42,0.59067
2286.2,517.29,0.59145
2286.2,529.16,0.59223
2286.2,541.03,0.593
2286.2,552.9,0.59378
2286.2,564.77,0.59455
2286.2,576.63,0.59526
2286.2,588.5,0.59583
2286.2,600.37,0.59639
2286.2,612.24,0.59671
2286.2,624.11,0.59703
2286.2,635.98,0.59703
2286.2,647.85,0.59688
2286.2,659.72,0.59674
2286.2,671.58,0.5966
2286.2,683.45,0.59645
2286.2,695.32,0.59631
2286.2,707.19,0.5964
2286.2,719.06,0.59665
2286.2,730.93,0.5969
2286.2,742.8,0.59714
2286.2,754.67,0.59739
2286.2,766.53,0.59764
2286.2,778.4,0.5977
2286.2,790.27,0.59759
2286.2,802.14,0.59753
2286.2,814.01,0.59773
2286.2,825.88,0.59793
2286.2,837.75,0.5982
2286.2,849.62,0.59848
2286.2,861.48,0.59877
2286.2,873.35,0.59905
2286.2,885.22,0.59934
2286.2,897.09,0.59962
2286.2,908.96,0.59968
2286.2,920.83,0.59967
2286.2,932.7,0.59948
2286.2,944.57,0.59903
2286.2,956.43,0.59859
2286.2,968.3,0.59814
2286.2,980.17,0.5977
2286.2,992.04,0.59725
2286.2,1003.9,0.59668
2286.2,1015.8,0.59587
2286.2,1027.6,0.59505
2286.2,1039.5,0.59418
2286.2,1051.4,0.5933
2286.2,1063.3,0.59243
2286.2,1075.1,0.59156
2286.2,1087.0,0.59069
2286.2,1098.9,0.58982
2286.2,1110.7,0.58979
2286.2,1122.6,0.58986
2286.2,1134.5,0.58994
2286.2,1146.3,0.59001
2286.2,1158.2,0.59008
2286.2,1170.1,0.59015
2286.2,1181.9,0.58994
2286.2,1193.8,0.58967
2286.2,1205.7,0.58887
2286.2,1217.5,0.58758
2286.2,1229.4,0.58647
2286.2,1241.3,0.58535
2286.2,1253.2,0.58423
2286.2,1265.0,0.58312
2286.2,1276.9,0.582
2286.2,1288.8,0.58107
2286.2,1300.6,0.58086
2286.2,1312.5,0.58126
2286.2,1324.4,0.58101
2286.2,1336.2,0.58067
2286.2,1348.1,0.58034
2286.2,1360.0,0.57856
2286.2,1371.8,0.57713
2286.2,1383.7,0.57601
2286.2,1395.6,0.57488
2286.2,1407.4,0.57331
2286.2,1419.3,0.57176
2286.2,1431.2,0.57052
2286.2,1443.1,0.56928
2286.2,1454.9,0.56796
2286.2,1466.8,0.56622
2286.2,1478.7,0.56367
2286.2,1490.5,0.56112
2286.2,1502.4,0.55821
2286.2,1514.3,0.55399
2286.2,1526.1,0.55336
2286.2,1538.0,0.55272
2286.2,1549.9,0.55209
2286.2,1561.7,0.54808
2286.2,1573.6,0.54589
2286.2,1585.5,0.54409
2286.2,1597.3,0.54229
2286.2,1609.2,0.53834
2286.2,1621.1,0.5345
2286.2,1633.0,0.53113
2286.2,1644.8,0.52777
2286.2,1656.7,0.52416
2286.2,1668.6,0.51921
2286.2,1680.4,0.51253
2286.2,1692.3,0.50585
2286.2,1704.2,0.49891
2286.2,1716.0,0.49183
2286.2,1727.9,0.48637
2286.2,1739.8,0.48091
2286.2,1751.6,0.47502
2286.2,1763.5,0.46642
2286.2,1775.4,0.45939
2286.2,1787.2,0.45239
2286.2,1799.1,0.4454
2286.2,1811.0,0.43669
2286.2,1822.9,0.42839
2286.2,1834.7,0.42027
2286.2,1846.6,0.41215
2286.2,1858.5,0.39798
2286.2,1870.3,0.38455
2286.2,1882.2,0.37373
2286.2,1894.1,0.36291
2300.7,6.9344,0.56539
2300.7,18.803,0.56607
2300.7,30.672,0.56676
2300.7,42.541,0.56744
2300.7,54.409,0.56813
2300.7,66.278,0.56881
2300.7,78.147,0.5695
2300.7,90.016,0.57018
2300.7,101.88,0.57105
2300.7,113.75,0.57231
2300.7,125.62,0.57358
2300.7,137.49,0.57485
2300.7,149.36,0.57611
2300.7,161.23,0.57738
2300.7,173.1,0.57865
2300.7,184.97,0.57992
2300.7,196.83,0.58118
2300.7,208.7,0.58107
2300.7,220.57,0.58068
2300.7,232.44,0.5803
2300.7,244.31,0.57992
2300.7,256.18,0.57953
2300.7,268.05,0.57915
2300.7,279.92,0.57876
2300.7,291.78,0.57838
2300.7,303.65,0.5787
2300.7,315.52,0.5801
2300.7,327.39,0.5815
2300.7,339.26,0.58291
2300.7,351.13,0.58431
2300.7,363.0,0.58571
2300.7,374.87,0.58712
2300.7,386.73,0.58852
2300.7,398.6,0.58992
2300.7,410.47,0.59021
2300.7,422.34,0.59045
2300.7,434.21,0.5907
2300.7,446.08,0.59094
2300.7,457.95,0.59119
2300.7,469.82,0.59143
2300.7,481.68,0.59168
2300.7,493.55,0.59192
2300.7,505.42,0.59242
2300.7,517.29,0.59319
2300.7,529.16,0.59397
2300.7,541.03,0.59475
2300.7,552.9,0.59552
2300.7,564.77,0.5963
2300.7,576.63,0.59707
2300.7,588.5,0.59785
2300.7,600.37,0.59855
2300.7,612.24,0.59841
2300.7,624.11,0.59826
2300.7,635.98,0.59812
2300.7,647.85,0.59798
2300.7,659.72,0.59783
2300.7,671.58,0.59769
2300.7,683.45,0.59755
2300.7,695.32,0.5974
2300.7,707.19,0.59752
2300.7,719.06,0.59777
2300.7,730.93,0.59801
2300.7,742.8,0.59826
2300.7,754.67,0.59851
2300.7,766.53,0.59876
2300.7,778.4,0.599
2300.7,790.27,0.59925
2300.7,802.14,0.59954
2300.7,814.01,0.59982
2300.7,825.88,0.6001
2300.7,837.75,0.60039
2300.7,849.62,0.60067
2300.7,861.48,0.60096
2300.7,873.35,0.60124
2300.7,885.22,0.60152
2300.7,897.09,0.60181
2300.7,908.96,0.60158
2300.7,920.83,0.60113
2300.7,932.7,0.60069
2300.7,944.57,0.60024
2300.7,956.43,0.5998
2300.7,968.3,0.59935
2300.7,980.17,0.59891
2300.7,992.04,0.59847
2300.7,1003.9,0.59792
2300.7,1015.8,0.59705
2300.7,1027.6,0.59618
2300.7,1039.5,0.59531
2300.7,1051.4,0.59443
2300.7,1063.3,0.59356
2300.7,1075.1,0.59269
2300.7,1087.0,0.59182
2300.7,1098.9,0.59094
2300.7,1110.7,0.59088
2300.7,1122.6,0.59095
2300.7,1134.5,0.59102
2300.7,1146.3,0.59109
2300.7,1158.2,0.59116
2300.7,1170.1,0.59123
2300.7,1181.9,0.5913
2300.7,1193.8,0.59137
2300.7,1205.7,0.59087
2300.7,1217.5,0.58976
2300.7,1229.4,0.58864
2300.7,1241.3,0.58752
2300.7,1253.2,0.58641
2300.7,1265.0,0.58529
2300.7,1276.9,0.58418
2300.7,1288.8,0.58306
2300.7,1300.6,0.58205
2300.7,1312.5,0.58172
2300.7,1324.4,0.58138
2300.7,1336.2,0.58105
2300.7,1348.1,0.58072
2300.7,1360.0,0.57972
2300.7,1371.8,0.57859
2300.7,1383.7,0.57747
2300.7,1395.6,0.57635
2300.7,1407.4,0.57514
2300.7,1419.3,0.57391
2300.7,1431.2,0.57267
2300.7,1443.1,0.57144
2300.7,1454.9,0.56968
2300.7,1466.8,0.56713
2300.7,1478.7,0.56458
2300.7,1490.5,0.56203
2300.7,1502.4,0.5599
2300.7,1514.3,0.55927
2300.7,1526.1,0.55863
2300.7,1538.0,0.558
2300.7,1549.9,0.55733
2300.7,1561.7,0.55553
2300.7,1573.6,0.55373
2300.7,1585.5,0.55193
2300.7,1597.3,0.55013
2300.7,1609.2,0.54714
2300.7,1621.1,0.54378
2300.7,1633.0,0.54041
2300.7,1644.8,0.53704
2300.7,1656.7,0.53199
2300.7,1668.6,0.52532
2300.7,1680.4,0.51864
2300.7,1692.3,0.51196
2300.7,1704.2,0.50571
2300.7,1716.0,0.50025
2300.7,1727.9,0.49479
2300.7,1739.8,0.48933
2300.7,1751.6,0.48376
2300.7,1763.5,0.47677
2300.7,1775.4,0.46977
2300.7,1787.2,0.46278
2300.7,1799.1,0.45579
2300.7,1811.0,0.44775
2300.7,1822.9,0.43963
2300.7,1834.7,0.43151
2300.7,1846.6,0.42339
2300.7,1858.5,0.4134
2300.7,1870.3,0.40258
2300.7,1882.2,0.39176
2300.7,1894.1,0.38094
2315.1,6.9344,0.56612
2315.1,18.803,0.5668
2315.1,30.672,0.56749
2315.1,42.541,0.56818
2315.1,54.409,0.56886
2315.1,66.278,0.56955
2315.1,78.147,0.57075
2315.1,90.016,0.5722
2315.1,101.88,0.57362
2315.1,113.75,0.57489
2315.1,125.62,0.57615
2315.1,137.49,0.57742
2315.1,149.36,0.57869
2315.1,161.23,0.57996
2315.1,173.1,0.58079
2315.1,184.97,0.58052
2315.1,196.83,0.58025
2315.1,208.7,0.57989
2315.1,220.57,0.57951
2315.1,232.44,0.57912
2315.1,244.31,0.57874
2315.1,256.18,0.57835
2315.1,268.05,0.57797
2315.1,279.92,0.57878
2315.1,291.78,0.5798
2315.1,303.65,0.58093
2315.1,315.52,0.58233
2315.1,327.39,0.58374
2315.1,339.26,0.58514
2315.1,351.13,0.58654
2315.1,363.0,0.58795
2315.1,374.87,0.58895
2315.1,386.73,0.58945
2315.1,398.6,0.58994
2315.1,410.47,0.59021
2315.1,422.34,0.59046
2315.1,434.21,0.5907
2315.1,446.08,0.59095
2315.1,457.95,0.59119
2315.1,469.82,0.59144
2315.1,481.68,0.59174
2315.1,493.55,0.59204
2315.1,505.42,0.59255
2315.1,517.29,0.59333
2315.1,529.16,0.5941
2315.1,541.03,0.59488
2315.1,552.9,0.59566
2315.1,564.77,0.59643
2315.1,576.63,0.59697
2315.1,588.5,0.59733
2315.1,600.37,0.59768
2315.1,612.24,0.59754
2315.1,624.11,0.59739
2315.1,635.98,0.59725
2315.1,647.85,0.59711
2315.1,659.72,0.59696
2315.1,671.58,0.59685
2315.1,683.45,0.59691
2315.1,695.32,0.59696
2315.1,707.19,0.59713
2315.1,719.06,0.59738
2315.1,730.93,0.59763
2315.1,742.8,0.59788
2315.1,754.67,0.59812
2315.1,766.53,0.59837
2315.1,778.4,0.59882
2315.1,790.27,0.59935
2315.1,802.14,0.59984
2315.1,814.01,0.60012
2315.1,825.88,0.60041
2315.1,837.75,0.60069
2315.1,849.62,0.60098
2315.1,861.48,0.60126
2315.1,873.35,0.60165
2315.1,885.22,0.60227
2315.1,897.09,0.60289
2315.1,908.96,0.60271
2315.1,920.83,0.60227
2315.1,932.7,0.60182
2315.1,944.57,0.60138
2315.1,956.43,0.60093
2315.1,968.3,0.60049
2315.1,980.17,0.59992
2315.1,992.04,0.59934
2315.1,1003.9,0.59884
2315.1,1015.8,0.59849
2315.1,1027.6,0.59815
2315.1,1039.5,0.5974
2315.1,1051.4,0.59652
2315.1,1063.3,0.59565
2315.1,1075.1,0.59478
2315.1,1087.0,0.59391
2315.1,1098.9,0.59303
2315.1,1110.7,0.59264
2315.1,1122.6,0.5923
2315.1,1134.5,0.59211
2315.1,1146.3,0.59218
2315.1,1158.2,0.59225
2315.1,1170.1,0.59232
2315.1,1181.9,0.59239
2315.1,1193.8,0.59246
2315.1,1205.7,0.59196
2315.1,1217.5,0.59085
2315.1,1229.4,0.58973
2315.1,1241.3,0.58861
2315.1,1253.2,0.5875
2315.1,1265.0,0.58638
2315.1,1276.9,0.58563
2315.1,1288.8,0.58512
2315.1,1300.6,0.58462
2315.1,1312.5,0.58429
2315.1,1324.4,0.58395
2315.1,1336.2,0.58361
2315.1,1348.1,0.58321
2315.1,1360.0,0.58221
2315.1,1371.8,0.58108
2315.1,1383.7,0.57996
2315.1,1395.6,0.57863
2315.1,1407.4,0.57734
2315.1,1419.3,0.57611
2315.1,1431.2,0.57487
2315.1,1443.1,0.57394
2315.1,1454.9,0.57241
2315.1,1466.8,0.56986
2315.1,1478.7,0.56731
2315.1,1490.5,0.5651
2315.1,1502.4,0.56349
2315.1,1514.3,0.56286
2315.1,1526.1,0.56222
2315.1,1538.0,0.5614
2315.1,1549.9,0.56006
2315.1,1561.7,0.55826
2315.1,1573.6,0.55646
2315.1,1585.5,0.55464
2315.1,1597.3,0.5524
2315.1,1609.2,0.55
2315.1,1621.1,0.5471
2315.1,1633.0,0.54373
2315.1,1644.8,0.54036
2315.1,1656.7,0.53702
2315.1,1668.6,0.53272
2315.1,1680.4,0.52604
2315.1,1692.3,0.51936
2315.1,1704.2,0.51311
2315.1,1716.0,0.50765
2315.1,1727.9,0.50219
2315.1,1739.8,0.49685
2315.1,1751.6,0.49164
2315.1,1763.5,0.48618
2315.1,1775.4,0.4794
2315.1,1787.2,0.4724
2315.1,1799.1,0.46541
2315.1,1811.0,0.45737
2315.1,1822.9,0.44925
2315.1,1834.7,0.44113
2315.1,1846.6,0.43407
2315.1,1858.5,0.42433
2315.1,1870.3,0.41351
2315.1,1882.2,0.40269
2315.1,1894.1,0.39434
2329.6,6.9344,0.56685
2329.6,18.803,0.56754
2329.6,30.672,0.56822
2329.6,42.541,0.56898
2329.6,54.409,0.57043
2329.6,66.278,0.57188
2329.6,78.147,0.57333
2329.6,90.016,0.57477
2329.6,101.88,0.57619
2329.6,113.75,0.57746
2329.6,125.62,0.57873
2329.6,137.49,0.58
2329.6,149.36,0.58015
2329.6,161.23,0.57988
2329.6,173.1,0.57961
2329.6,184.97,0.57934
2329.6,196.83,0.57907
2329.6,208.7,0.57872
2329.6,220.57,0.57833
2329.6,232.44,0.57795
2329.6,244.31,0.57798
2329.6,256.18,0.57899
2329.6,268.05,0.58
2329.6,279.92,0.58101
2329.6,291.78,0.58203
2329.6,303.65,0.58316
2329.6,315.52,0.58456
2329.6,327.39,0.58597
2329.6,339.26,0.58737
2329.6,351.13,0.58798
2329.6,363.0,0.58847
2329.6,374.87,0.58896
2329.6,386.73,0.58945
2329.6,398.6,0.58994
2329.6,410.47,0.59021
2329.6,422.34,0.59046
2329.6,434.21,0.59071
2329.6,446.08,0.59098
2329.6,457.95,0.59127
2329.6,469.82,0.59157
2329.6,481.68,0.59187
2329.6,493.55,0.59217
2329.6,505.42,0.59269
2329.6,517.29,0.59346
2329.6,529.16,0.59424
2329.6,541.03,0.59501
2329.6,552.9,0.59537
2329.6,564.77,0.59573
2329.6,576.63,0.5961
2329.6,588.5,0.59646
2329.6,600.37,0.59681
2329.6,612.24,0.59667
2329.6,624.11,0.59652
2329.6,635.98,0.59638
2329.6,647.85,0.59636
2329.6,659.72,0.59641
2329.6,671.58,0.59647
2329.6,683.45,0.59652
2329.6,695.32,0.59658
2329.6,707.19,0.59675
2329.6,719.06,0.59699
2329.6,730.93,0.59724
2329.6,742.8,0.59754
2329.6,754.67,0.59807
2329.6,766.53,0.5986
2329.6,778.4,0.59913
2329.6,790.27,0.59966
2329.6,802.14,0.60014
2329.6,814.01,0.60043
2329.6,825.88,0.60071
2329.6,837.75,0.601
2329.6,849.62,0.60153
2329.6,861.48,0.60216
2329.6,873.35,0.60278
2329.6,885.22,0.6034
2329.6,897.09,0.60402
2329.6,908.96,0.60384
2329.6,920.83,0.6034
2329.6,932.7,0.60295
2329.6,944.57,0.60246
2329.6,956.43,0.60188
2329.6,968.3,0.6013
2329.6,980.17,0.60072
2329.6,992.04,0.60014
2329.6,1003.9,0.59964
2329.6,1015.8,0.59929
2329.6,1027.6,0.59895
2329.6,1039.5,0.59861
2329.6,1051.4,0.59826
2329.6,1063.3,0.59774
2329.6,1075.1,0.59687
2329.6,1087.0,0.59599
2329.6,1098.9,0.59512
2329.6,1110.7,0.59473
2329.6,1122.6,0.59439
2329.6,1134.5,0.59405
2329.6,1146.3,0.59371
2329.6,1158.2,0.59337
2329.6,1170.1,0.59341
2329.6,1181.9,0.59348
2329.6,1193.8,0.59355
2329.6,1205.7,0.59305
2329.6,1217.5,0.59194
2329.6,1229.4,0.59082
2329.6,1241.3,0.58973
2329.6,1253.2,0.58922
2329.6,1265.0,0.58871
2329.6,1276.9,0.5882
2329.6,1288.8,0.58769
2329.6,1300.6,0.58719
2329.6,1312.5,0.58685
2329.6,1324.4,0.5865
2329.6,1336.2,0.5861
2329.6,1348.1,0.5857
2329.6,1360.0,0.58469
2329.6,1371.8,0.58354
2329.6,1383.7,0.58218
2329.6,1395.6,0.58083
2329.6,1407.4,0.57955
2329.6,1419.3,0.57831
2329.6,1431.2,0.57747
2329.6,1443.1,0.57667
2329.6,1454.9,0.57515
2329.6,1466.8,0.5726
2329.6,1478.7,0.57054
2329.6,1490.5,0.56869
2329.6,1502.4,0.56708
2329.6,1514.3,0.56645
2329.6,1526.1,0.56547
2329.6,1538.0,0.56413
2329.6,1549.9,0.56279
2329.6,1561.7,0.56099
2329.6,1573.6,0.55907
2329.6,1585.5,0.55684
2329.6,1597.3,0.5546
2329.6,1609.2,0.5522
2329.6,1621.1,0.54976
2329.6,1633.0,0.54705
2329.6,1644.8,0.54368
2329.6,1656.7,0.54034
2329.6,1668.6,0.537
2329.6,1680.4,0.53344
2329.6,1692.3,0.52676
2329.6,1704.2,0.52051
2329.6,1716.0,0.51505
2329.6,1727.9,0.50977
2329.6,1739.8,0.5046
2329.6,1751.6,0.49939
2329.6,1763.5,0.49393
2329.6,1775.4,0.48847
2329.6,1787.2,0.48203
2329.6,1799.1,0.47503
2329.6,1811.0,0.467
2329.6,1822.9,0.4591
2329.6,1834.7,0.45205
2329.6,1846.6,0.445
2329.6,1858.5,0.43526
2329.6,1870.3,0.42444
2329.6,1882.2,0.41679
2329.6,1894.1,0.40915
2344.1,6.9344,0.56758
2344.1,18.803,0.56866
2344.1,30.672,0.57011
2344.1,42.541,0.57156
2344.1,54.409,0.573
2344.1,66.278,0.57445
2344.1,78.147,0.5759
2344.1,90.016,0.57735
2344.1,101.88,0.57877
2344.1,113.75,0.57979
2344.1,125.62,0.57952
2344.1,137.49,0.57925
2344.1,149.36,0.57898
2344.1,161.23,0.57871
2344.1,173.1,0.57843
2344.1,184.97,0.57816
2344.1,196.83,0.57789
2344.1,208.7,0.57754
2344.1,220.57,0.57818
2344.1,232.44,0.57919
2344.1,244.31,0.58021
2344.1,256.18,0.58122
2344.1,268.05,0.58223
2344.1,279.92,0.58325
2344.1,291.78,0.58426
2344.1,303.65,0.58539
2344.1,315.52,0.58651
2344.1,327.39,0.587
2344.1,339.26,0.58749
2344.1,351.13,0.58798
2344.1,363.0,0.58847
2344.1,374.87,0.58896
2344.1,386.73,0.58945
2344.1,398.6,0.58995
2344.1,410.47,0.59022
2344.1,422.34,0.59051
2344.1,434.21,0.59081
2344.1,446.08,0.59111
2344.1,457.95,0.59141
2344.1,469.82,0.59171
2344.1,481.68,0.592
2344.1,493.55,0.5923
2344.1,505.42,0.59282
2344.1,517.29,0.59341
2344.1,529.16,0.59377
2344.1,541.03,0.59414
2344.1,552.9,0.5945
2344.1,564.77,0.59486
2344.1,576.63,0.59523
2344.1,588.5,0.59559
2344.1,600.37,0.59594
2344.1,612.24,0.5958
2344.1,624.11,0.59586
2344.1,635.98,0.59591
2344.1,647.85,0.59597
2344.1,659.72,0.59602
2344.1,671.58,0.59608
2344.1,683.45,0.59613
2344.1,695.32,0.59619
2344.1,707.19,0.59636
2344.1,719.06,0.59678
2344.1,730.93,0.59731
2344.1,742.8,0.59784
2344.1,754.67,0.59837
2344.1,766.53,0.5989
2344.1,778.4,0.59943
2344.1,790.27,0.59996
2344.1,802.14,0.60045
2344.1,814.01,0.60079
2344.1,825.88,0.60142
2344.1,837.75,0.60204
2344.1,849.62,0.60266
2344.1,861.48,0.60329
2344.1,873.35,0.60391
2344.1,885.22,0.60453
2344.1,897.09,0.60516
2344.1,908.96,0.60497
2344.1,920.83,0.60442
2344.1,932.7,0.60384
2344.1,944.57,0.60326
2344.1,956.43,0.60268
2344.1,968.3,0.6021
2344.1,980.17,0.60152
2344.1,992.04,0.60094
2344.1,1003.9,0.60043
2344.1,1015.8,0.60009
2344.1,1027.6,0.59975
2344.1,1039.5,0.5994
2344.1,1051.4,0.59906
2344.1,1063.3,0.59872
2344.1,1075.1,0.59838
2344.1,1087.0,0.59803
2344.1,1098.9,0.59721
2344.1,1110.7,0.59682
2344.1,1122.6,0.59648
2344.1,1134.5,0.59614
2344.1,1146.3,0.5958
2344.1,1158.2,0.59546
2344.1,1170.1,0.59512
2344.1,1181.9,0.59478
2344.1,1193.8,0.59464
2344.1,1205.7,0.59414
2344.1,1217.5,0.59332
2344.1,1229.4,0.59281
2344.1,1241.3,0.5923
2344.1,1253.2,0.59179
2344.1,1265.0,0.59128
2344.1,1276.9,0.59077
2344.1,1288.8,0.59025
2344.1,1300.6,0.58975
2344.1,1312.5,0.58938
2344.1,1324.4,0.58899
2344.1,1336.2,0.58859
2344.1,1348.1,0.58819
2344.1,1360.0,0.5871
2344.1,1371.8,0.58574
2344.1,1383.7,0.58439
2344.1,1395.6,0.58303
2344.1,1407.4,0.5818
2344.1,1419.3,0.58101
2344.1,1431.2,0.58021
2344.1,1443.1,0.57941
2344.1,1454.9,0.57788
2344.1,1466.8,0.57597
2344.1,1478.7,0.57412
2344.1,1490.5,0.57228
2344.1,1502.4,0.57067
2344.1,1514.3,0.56954
2344.1,1526.1,0.5682
2344.1,1538.0,0.56686
2344.1,1549.9,0.56552
2344.1,1561.7,0.56351
2344.1,1573.6,0.56127
2344.1,1585.5,0.55903
2344.1,1597.3,0.55679
2344.1,1609.2,0.5544
2344.1,1621.1,0.55195
2344.1,1633.0,0.54951
2344.1,1644.8,0.547
2344.1,1656.7,0.54366
2344.1,1668.6,0.54033
2344.1,1680.4,0.53699
2344.1,1692.3,0.53366
2344.1,1704.2,0.52791
2344.1,1716.0,0.5227
2344.1,1727.9,0.51752
2344.1,1739.8,0.51235
2344.1,1751.6,0.50714
2344.1,1763.5,0.50168
2344.1,1775.4,0.49622
2344.1,1787.2,0.49077
2344.1,1799.1,0.48466
2344.1,1811.0,0.47708
2344.1,1822.9,0.47003
2344.1,1834.7,0.46298
2344.1,1846.6,0.45593
2344.1,1858.5,0.44687
2344.1,1870.3,0.43924
2344.1,1882.2,0.4316
2344.1,1894.1,0.42397
2358.6,6.9344,0.56835
2358.6,18.803,0.56887
2358.6,30.672,0.57031
2358.6,42.541,0.57176
2358.6,54.409,0.57321
2358.6,66.278,0.57466
2358.6,78.147,0.57611
2358.6,90.016,0.57755
2358.6,101.88,0.57873
2358.6,113.75,0.57846
2358.6,125.62,0.57819
2358.6,137.49,0.57792
2358.6,149.36,0.57765
2358.6,161.23,0.57738
2358.6,173.1,0.57711
2358.6,184.97,0.57706
2358.6,196.83,0.57811
2358.6,208.7,0.57826
2358.6,220.57,0.57844
2358.6,232.44,0.57945
2358.6,244.31,0.58047
2358.6,256.18,0.58148
2358.6,268.05,0.58249
2358.6,279.92,0.5835
2358.6,291.78,0.58452
2358.6,303.65,0.58537
2358.6,315.52,0.58586
2358.6,327.39,0.58635
2358.6,339.26,0.58684
2358.6,351.13,0.58733
2358.6,363.0,0.58782
2358.6,374.87,0.58831
2358.6,386.73,0.58904
2358.6,398.6,0.59025
2358.6,410.47,0.59065
2358.6,422.34,0.59095
2358.6,434.21,0.59125
2358.6,446.08,0.59155
2358.6,457.95,0.59185
2358.6,469.82,0.59215
2358.6,481.68,0.59244
2358.6,493.55,0.59307
2358.6,505.42,0.59359
2358.6,517.29,0.59395
2358.6,529.16,0.59432
2358.6,541.03,0.59468
2358.6,552.9,0.59505
2358.6,564.77,0.59541
2358.6,576.63,0.59577
2358.6,588.5,0.59627
2358.6,600.37,0.59688
2358.6,612.24,0.59694
2358.6,624.11,0.59699
2358.6,635.98,0.59705
2358.6,647.85,0.5971
2358.6,659.72,0.59716
2358.6,671.58,0.59721
2358.6,683.45,0.59726
2358.6,695.32,0.59722
2358.6,707.19,0.59753
2358.6,719.06,0.59806
2358.6,730.93,0.59859
2358.6,742.8,0.59912
2358.6,754.67,0.59965
2358.6,766.53,0.60018
2358.6,778.4,0.60071
2358.6,790.27,0.60069
2358.6,802.14,0.60042
2358.6,814.01,0.60057
2358.6,825.88,0.60107
2358.6,837.75,0.6017
2358.6,849.62,0.60232
2358.6,861.48,0.60294
2358.6,873.35,0.60357
2358.6,885.22,0.60419
2358.6,897.09,0.60481
2358.6,908.96,0.60453
2358.6,920.83,0.60395
2358.6,932.7,0.60336
2358.6,944.57,0.60278
2358.6,956.43,0.6022
2358.6,968.3,0.60162
2358.6,980.17,0.60104
2358.6,992.04,0.60129
2358.6,1003.9,0.60152
2358.6,1015.8,0.60118
2358.6,1027.6,0.60083
2358.6,1039.5,0.60049
2358.6,1051.4,0.60015
2358.6,1063.3,0.5998
2358.6,1075.1,0.59946
2358.6,1087.0,0.59906
2358.6,1098.9,0.59854
2358.6,1110.7,0.59865
2358.6,1122.6,0.59858
2358.6,1134.5,0.59824
2358.6,1146.3,0.59791
2358.6,1158.2,0.59757
2358.6,1170.1,0.59723
2358.6,1181.9,0.59689
2358.6,1193.8,0.59655
2358.6,1205.7,0.59613
2358.6,1217.5,0.59562
2358.6,1229.4,0.59511
2358.6,1241.3,0.59459
2358.6,1253.2,0.59408
2358.6,1265.0,0.59357
2358.6,1276.9,0.59306
2358.6,1288.8,0.59226
2358.6,1300.6,0.59118
2358.6,1312.5,0.59079
2358.6,1324.4,0.59039
2358.6,1336.2,0.58999
2358.6,1348.1,0.58948
2358.6,1360.0,0.58878
2358.6,1371.8,0.58742
2358.6,1383.7,0.58606
2358.6,1395.6,0.58471
2358.6,1407.4,0.5837
2358.6,1419.3,0.5829
2358.6,1431.2,0.5821
2358.6,1443.1,0.58146
2358.6,1454.9,0.58077
2358.6,1466.8,0.57884
2358.6,1478.7,0.57699
2358.6,1490.5,0.57514
2358.6,1502.4,0.57315
2358.6,1514.3,0.5712
2358.6,1526.1,0.56986
2358.6,1538.0,0.56852
2358.6,1549.9,0.56718
2358.6,1561.7,0.56495
2358.6,1573.6,0.56271
2358.6,1585.5,0.56047
2358.6,1597.3,0.559
2358.6,1609.2,0.55669
2358.6,1621.1,0.55425
2358.6,1633.0,0.5518
2358.6,1644.8,0.54936
2358.6,1656.7,0.54641
2358.6,1668.6,0.54308
2358.6,1680.4,0.53975
2358.6,1692.3,0.53641
2358.6,1704.2,0.53241
2358.6,1716.0,0.52723
2358.6,1727.9,0.52206
2358.6,1739.8,0.51689
2358.6,1751.6,0.51329
2358.6,1763.5,0.50878
2358.6,1775.4,0.50333
2358.6,1787.2,0.49787
2358.6,1799.1,0.49241
2358.6,1811.0,0.48646
2358.6,1822.9,0.47941
2358.6,1834.7,0.47236
2358.6,1846.6,0.46531
2358.6,1858.5,0.45784
2358.6,1870.3,0.45021
2358.6,1882.2,0.44257
2358.6,1894.1,0.4352
2373.0,6.9344,0.56934
2373.0,18.803,0.56979
2373.0,30.672,0.57023
2373.0,42.541,0.57067
2373.0,54.409,0.57178
2373.0,66.278,0.57322
2373.0,78.147,0.57467
2373.0,90.016,0.57612
2373.0,101.88,0.5773
2373.0,113.75,0.57702
2373.0,125.62,0.57675
2373.0,137.49,0.57648
2373.0,149.36,0.57621
