#: table_doi: 10.17182/hepdata.90835.v1/t60
#: name: T2qq cross section upper limits
#: description: The 95% CL observed and expected upper limits on the production cross sections of the T2qq signal model as a function of the LSP and light squark masses.
#: data_file: t2qq_cross_section_upper_limits.yaml
#: keyword observables: SIG | CLS
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> SQUARK SQUARK | SQUARK --> Q NEUTRALINO1
#: Upper Limit,Observed
#: LUMINOSITY [fb$^{-1}$],137
M(SQUARK) [GeV],M(NEUTRALINO1) [GeV],Cross section upper limit at 95% CL [pb]
1654.3,613.06,0.0017851
1654.3,623.52,0.0018179
1654.3,633.98,0.0018508
1654.3,644.44,0.0018836
1654.3,654.91,0.0019164
1654.3,665.37,0.0019493
1654.3,675.83,0.0019821
1654.3,686.29,0.0020149
1654.3,696.76,0.0020435
1654.3,707.22,0.0020755
1654.3,717.68,0.002111
1654.3,728.14,0.0021464
1654.3,738.61,0.0021818
1654.3,749.07,0.0022173
1654.3,759.53,0.0022527
1654.3,769.99,0.0022882
1654.3,780.46,0.0023236
1654.3,790.92,0.0023591
1654.3,801.38,0.0023987
1654.3,811.84,0.0024594
1654.3,822.31,0.0025201
1654.3,832.77,0.0025808
1654.3,843.23,0.0026415
1654.3,853.69,0.0027022
1654.3,864.16,0.0027629
1654.3,874.62,0.0028236
1654.3,885.08,0.0028843
1654.3,895.54,0.0029414
1654.3,906.01,0.003025
1654.3,916.47,0.0031322
1654.3,926.93,0.0032394
1654.3,937.39,0.0033467
1654.3,947.86,0.0034473
1654.3,958.32,0.003527
1654.3,968.78,0.0036144
1654.3,979.24,0.0037018
1654.3,989.71,0.0037892
1654.3,1000.2,0.0038767
1654.3,1010.6,0.0040008
1654.3,1021.1,0.0041431
1654.3,1031.6,0.0042855
1654.3,1042.0,0.0044279
1654.3,1052.5,0.0045779
1654.3,1062.9,0.0048641
1654.3,1073.4,0.0051738
1654.3,1083.9,0.0054835
1654.3,1094.3,0.0057931
1654.3,1104.8,0.0060857
1654.3,1115.3,0.0064872
1654.3,1125.7,0.0068887
1654.3,1136.2,0.0072903
1654.3,1146.6,0.0076918
1654.3,1157.1,0.0083011
1654.3,1167.6,0.0090086
1654.3,1178.0,0.0097161
1654.3,1188.5,0.010424
1654.3,1199.0,0.011027
1654.3,1209.4,0.011564
1654.3,1219.9,0.012119
1654.3,1230.3,0.012673
1654.3,1240.8,0.013228
1654.3,1251.3,0.013846
1654.3,1261.7,0.015167
1654.3,1272.2,0.016673
1654.3,1282.7,0.01818
1654.3,1293.1,0.019687
1654.3,1303.6,0.02131
1654.3,1314.0,0.023159
1654.3,1324.5,0.025007
1654.3,1335.0,0.026855
1654.3,1345.4,0.028703
1654.3,1355.9,0.031072
1654.3,1366.4,0.034219
1654.3,1376.8,0.037366
1654.3,1387.3,0.040513
1654.3,1397.7,0.04337
1654.3,1408.2,0.045412
1654.3,1418.7,0.047558
1654.3,1429.1,0.049704
1654.3,1439.6,0.05185
1654.3,1450.1,0.053976
1654.3,1460.5,0.053937
1654.3,1471.0,0.053899
1654.3,1481.4,0.053861
1654.3,1491.9,0.053822
1654.3,1502.4,0.055322
1654.3,1512.8,0.057212
1654.3,1523.3,0.059102
1654.3,1533.8,0.060993
1654.3,1544.2,0.062883
1654.3,1554.7,0.062443
1654.3,1565.1,0.059977
1654.3,1575.6,0.057511
1654.3,1586.1,0.055045
1654.3,1596.5,0.05272
1654.3,1607.0,0.056505
1654.3,1617.5,0.062506
1654.3,1627.9,0.06644
1654.3,1638.4,0.0
1654.3,1648.8,0.0
1654.3,1659.3,0.0
1654.3,1669.8,0.0
1666.0,6.2313,0.0011295
1666.0,16.694,0.0011323
1666.0,27.156,0.0011352
1666.0,37.619,0.0011381
1666.0,48.081,0.001141
1666.0,58.544,0.0011439
1666.0,69.006,0.0011465
1666.0,79.469,0.0011464
1666.0,89.931,0.0011463
1666.0,100.39,0.0011463
1666.0,110.86,0.0011506
1666.0,121.32,0.0011549
1666.0,131.78,0.0011592
1666.0,142.24,0.0011635
1666.0,152.71,0.0011677
1666.0,163.17,0.001172
1666.0,173.63,0.001175
1666.0,184.09,0.0011769
1666.0,194.56,0.0011788
1666.0,205.02,0.0011836
1666.0,215.48,0.0011917
1666.0,225.94,0.0011997
1666.0,236.41,0.0012078
1666.0,246.87,0.0012158
1666.0,257.33,0.0012239
1666.0,267.79,0.0012319
1666.0,278.26,0.0012382
1666.0,288.72,0.0012445
1666.0,299.18,0.0012507
1666.0,309.64,0.0012588
1666.0,320.11,0.001267
1666.0,330.57,0.0012752
1666.0,341.03,0.0012834
1666.0,351.49,0.0012916
1666.0,361.96,0.0012998
1666.0,372.42,0.0013096
1666.0,382.88,0.0013215
1666.0,393.34,0.0013334
1666.0,403.81,0.001346
1666.0,414.27,0.0013597
1666.0,424.73,0.0013735
1666.0,435.19,0.0013873
1666.0,445.66,0.001401
1666.0,456.12,0.0014148
1666.0,466.58,0.0014285
1666.0,477.04,0.0014411
1666.0,487.51,0.0014535
1666.0,497.97,0.0014659
1666.0,508.43,0.0014902
1666.0,518.89,0.0015173
1666.0,529.36,0.0015444
1666.0,539.82,0.0015716
1666.0,550.28,0.0015987
1666.0,560.74,0.0016258
1666.0,571.21,0.0016498
1666.0,581.67,0.0016666
1666.0,592.13,0.0016834
1666.0,602.59,0.0017042
1666.0,613.06,0.001737
1666.0,623.52,0.0017699
1666.0,633.98,0.0018027
1666.0,644.44,0.0018355
1666.0,654.91,0.0018684
1666.0,665.37,0.0019012
1666.0,675.83,0.0019277
1666.0,686.29,0.0019521
1666.0,696.76,0.0019766
1666.0,707.22,0.0020086
1666.0,717.68,0.002044
1666.0,728.14,0.0020795
1666.0,738.61,0.0021149
1666.0,749.07,0.0021504
1666.0,759.53,0.0021858
1666.0,769.99,0.0022215
1666.0,780.46,0.002258
1666.0,790.92,0.0022945
1666.0,801.38,0.0023342
1666.0,811.84,0.0023949
1666.0,822.31,0.0024556
1666.0,832.77,0.0025163
1666.0,843.23,0.002577
1666.0,853.69,0.0026377
1666.0,864.16,0.0026984
1666.0,874.62,0.0027533
1666.0,885.08,0.002805
1666.0,895.54,0.0028566
1666.0,906.01,0.0029401
1666.0,916.47,0.0030474
1666.0,926.93,0.0031546
1666.0,937.39,0.0032513
1666.0,947.86,0.0033264
1666.0,958.32,0.0034014
1666.0,968.78,0.0034797
1666.0,979.24,0.0035671
1666.0,989.71,0.0036545
1666.0,1000.2,0.003742
1666.0,1010.6,0.0038379
1666.0,1021.1,0.0039563
1666.0,1031.6,0.0040987
1666.0,1042.0,0.004241
1666.0,1052.5,0.004391
1666.0,1062.9,0.0045654
1666.0,1073.4,0.0048354
1666.0,1083.9,0.0051451
1666.0,1094.3,0.0054547
1666.0,1104.8,0.0057404
1666.0,1115.3,0.0059978
1666.0,1125.7,0.0063888
1666.0,1136.2,0.0067903
1666.0,1146.6,0.0071919
1666.0,1157.1,0.0078012
1666.0,1167.6,0.0085087
1666.0,1178.0,0.0092162
1666.0,1188.5,0.0097796
1666.0,1199.0,0.010153
1666.0,1209.4,0.010689
1666.0,1219.9,0.011244
1666.0,1230.3,0.011799
1666.0,1240.8,0.012394
1666.0,1251.3,0.01304
1666.0,1261.7,0.013905
1666.0,1272.2,0.015149
1666.0,1282.7,0.016656
1666.0,1293.1,0.018163
1666.0,1303.6,0.019786
1666.0,1314.0,0.021634
1666.0,1324.5,0.023483
1666.0,1335.0,0.025282
1666.0,1345.4,0.026615
1666.0,1355.9,0.02897
1666.0,1366.4,0.032117
1666.0,1376.8,0.035264
1666.0,1387.3,0.037943
1666.0,1397.7,0.039604
1666.0,1408.2,0.041646
1666.0,1418.7,0.043792
1666.0,1429.1,0.045938
1666.0,1439.6,0.048073
1666.0,1450.1,0.050186
1666.0,1460.5,0.050148
1666.0,1471.0,0.05011
1666.0,1481.4,0.050071
1666.0,1491.9,0.052063
1666.0,1502.4,0.054535
1666.0,1512.8,0.056425
1666.0,1523.3,0.058316
1666.0,1533.8,0.060206
1666.0,1544.2,0.061188
1666.0,1554.7,0.060617
1666.0,1565.1,0.058151
1666.0,1575.6,0.055685
1666.0,1586.1,0.053574
1666.0,1596.5,0.052892
1666.0,1607.0,0.056677
1666.0,1617.5,0.062497
1666.0,1627.9,0.064415
1666.0,1638.4,0.065704
1666.0,1648.8,0.0
1666.0,1659.3,0.0
1666.0,1669.8,0.0
1677.7,6.2313,0.0011155
1677.7,16.694,0.0011184
1677.7,27.156,0.0011212
1677.7,37.619,0.0011241
1677.7,48.081,0.0011261
1677.7,58.544,0.001126
1677.7,69.006,0.0011259
1677.7,79.469,0.0011257
1677.7,89.931,0.0011256
1677.7,100.39,0.0011256
1677.7,110.86,0.0011299
1677.7,121.32,0.0011342
1677.7,131.78,0.0011385
1677.7,142.24,0.0011428
1677.7,152.71,0.0011452
1677.7,163.17,0.0011471
1677.7,173.63,0.0011489
1677.7,184.09,0.0011508
1677.7,194.56,0.0011527
1677.7,205.02,0.0011575
1677.7,215.48,0.0011656
1677.7,225.94,0.0011736
1677.7,236.41,0.0011817
1677.7,246.87,0.0011893
1677.7,257.33,0.0011956
1677.7,267.79,0.0012018
1677.7,278.26,0.0012081
1677.7,288.72,0.0012143
1677.7,299.18,0.0012205
1677.7,309.64,0.0012286
1677.7,320.11,0.0012368
1677.7,330.57,0.001245
1677.7,341.03,0.0012532
1677.7,351.49,0.0012639
1677.7,361.96,0.0012758
1677.7,372.42,0.0012877
1677.7,382.88,0.0012996
1677.7,393.34,0.0013115
1677.7,403.81,0.0013241
1677.7,414.27,0.0013379
1677.7,424.73,0.0013516
1677.7,435.19,0.0013654
1677.7,445.66,0.001379
1677.7,456.12,0.0013914
1677.7,466.58,0.0014038
1677.7,477.04,0.0014162
1677.7,487.51,0.0014286
1677.7,497.97,0.001441
1677.7,508.43,0.0014652
1677.7,518.89,0.0014924
1677.7,529.36,0.0015195
1677.7,539.82,0.0015466
1677.7,550.28,0.0015681
1677.7,560.74,0.0015849
1677.7,571.21,0.0016017
1677.7,581.67,0.0016185
1677.7,592.13,0.0016353
1677.7,602.59,0.0016561
1677.7,613.06,0.001689
1677.7,623.52,0.0017218
1677.7,633.98,0.0017546
1677.7,644.44,0.0017875
1677.7,654.91,0.001812
1677.7,665.37,0.0018364
1677.7,675.83,0.0018608
1677.7,686.29,0.0018852
1677.7,696.76,0.0019097
1677.7,707.22,0.0019417
1677.7,717.68,0.0019771
1677.7,728.14,0.0020126
1677.7,738.61,0.002048
1677.7,749.07,0.0020839
1677.7,759.53,0.0021205
1677.7,769.99,0.002157
1677.7,780.46,0.0021935
1677.7,790.92,0.00223
1677.7,801.38,0.0022697
1677.7,811.84,0.0023304
1677.7,822.31,0.0023911
1677.7,832.77,0.0024518
1677.7,843.23,0.0025125
1677.7,853.69,0.0025653
1677.7,864.16,0.0026169
1677.7,874.62,0.0026685
1677.7,885.08,0.0027201
1677.7,895.54,0.0027718
1677.7,906.01,0.0028553
1677.7,916.47,0.0029625
1677.7,926.93,0.0030554
1677.7,937.39,0.0031304
1677.7,947.86,0.0032055
1677.7,958.32,0.0032805
1677.7,968.78,0.0033555
1677.7,979.24,0.0034323
1677.7,989.71,0.0035197
1677.7,1000.2,0.0036072
1677.7,1010.6,0.0037031
1677.7,1021.1,0.003799
1677.7,1031.6,0.0039118
1677.7,1042.0,0.0040542
1677.7,1052.5,0.0042042
1677.7,1062.9,0.0043785
1677.7,1073.4,0.0045529
1677.7,1083.9,0.0048067
1677.7,1094.3,0.0051163
1677.7,1104.8,0.005402
1677.7,1115.3,0.0056594
1677.7,1125.7,0.0059167
1677.7,1136.2,0.0062904
1677.7,1146.6,0.006692
1677.7,1157.1,0.0073013
1677.7,1167.6,0.0080088
1677.7,1178.0,0.008532
1677.7,1188.5,0.0089052
1677.7,1199.0,0.0092783
1677.7,1209.4,0.0098149
1677.7,1219.9,0.01037
1677.7,1230.3,0.010972
1677.7,1240.8,0.011588
1677.7,1251.3,0.012234
1677.7,1261.7,0.013099
1677.7,1272.2,0.013965
1677.7,1282.7,0.015132
1677.7,1293.1,0.016638
1677.7,1303.6,0.018262
1677.7,1314.0,0.02011
1677.7,1324.5,0.021848
1677.7,1335.0,0.023181
1677.7,1345.4,0.024514
1677.7,1355.9,0.026868
1677.7,1366.4,0.030015
1677.7,1376.8,0.032516
1677.7,1387.3,0.034177
1677.7,1397.7,0.035839
1677.7,1408.2,0.03788
1677.7,1418.7,0.040027
1677.7,1429.1,0.042159
1677.7,1439.6,0.044283
1677.7,1450.1,0.046397
1677.7,1460.5,0.046358
1677.7,1471.0,0.04632
1677.7,1481.4,0.048633
1677.7,1491.9,0.051276
1677.7,1502.4,0.053748
1677.7,1512.8,0.055639
1677.7,1523.3,0.057438
1677.7,1533.8,0.0584
1677.7,1544.2,0.059362
1677.7,1554.7,0.05879
1677.7,1565.1,0.056325
1677.7,1575.6,0.054428
1677.7,1586.1,0.053746
1677.7,1596.5,0.053064
1677.7,1607.0,0.056849
1677.7,1617.5,0.060382
1677.7,1627.9,0.062301
1677.7,1638.4,0.064219
1677.7,1648.8,0.064968
1677.7,1659.3,0.0
1677.7,1669.8,0.0
1689.5,6.2313,0.0011015
1689.5,16.694,0.0011044
1689.5,27.156,0.0011057
1689.5,37.619,0.0011056
1689.5,48.081,0.0011055
1689.5,58.544,0.0011053
1689.5,69.006,0.0011052
1689.5,79.469,0.001105
1689.5,89.931,0.0011049
1689.5,100.39,0.0011049
1689.5,110.86,0.0011092
1689.5,121.32,0.0011135
1689.5,131.78,0.0011153
1689.5,142.24,0.0011172
1689.5,152.71,0.0011191
1689.5,163.17,0.001121
1689.5,173.63,0.0011228
1689.5,184.09,0.0011247
1689.5,194.56,0.0011266
1689.5,205.02,0.0011314
1689.5,215.48,0.0011395
1689.5,225.94,0.0011467
1689.5,236.41,0.0011529
1689.5,246.87,0.0011592
1689.5,257.33,0.0011654
1689.5,267.79,0.0011717
1689.5,278.26,0.0011779
1689.5,288.72,0.0011841
1689.5,299.18,0.0011904
1689.5,309.64,0.0011984
1689.5,320.11,0.0012066
1689.5,330.57,0.0012182
1689.5,341.03,0.0012301
1689.5,351.49,0.001242
1689.5,361.96,0.0012539
1689.5,372.42,0.0012658
1689.5,382.88,0.0012778
1689.5,393.34,0.0012897
1689.5,403.81,0.0013023
1689.5,414.27,0.001316
1689.5,424.73,0.0013293
1689.5,435.19,0.0013417
1689.5,445.66,0.0013541
1689.5,456.12,0.0013665
1689.5,466.58,0.0013788
1689.5,477.04,0.0013912
1689.5,487.51,0.0014036
1689.5,497.97,0.001416
1689.5,508.43,0.0014403
1689.5,518.89,0.0014674
1689.5,529.36,0.0014864
1689.5,539.82,0.0015032
1689.5,550.28,0.00152
1689.5,560.74,0.0015368
1689.5,571.21,0.0015537
1689.5,581.67,0.0015705
1689.5,592.13,0.0015873
1689.5,602.59,0.0016081
1689.5,613.06,0.0016409
1689.5,623.52,0.0016718
1689.5,633.98,0.0016962
1689.5,644.44,0.0017206
1689.5,654.91,0.0017451
1689.5,665.37,0.0017695
1689.5,675.83,0.0017939
1689.5,686.29,0.0018183
1689.5,696.76,0.0018427
1689.5,707.22,0.0018748
1689.5,717.68,0.0019102
1689.5,728.14,0.0019464
1689.5,738.61,0.0019829
1689.5,749.07,0.0020194
1689.5,759.53,0.0020559
1689.5,769.99,0.0020925
1689.5,780.46,0.002129
1689.5,790.92,0.0021655
1689.5,801.38,0.0022052
1689.5,811.84,0.0022659
1689.5,822.31,0.0023255
1689.5,832.77,0.0023772
1689.5,843.23,0.0024288
1689.5,853.69,0.0024804
1689.5,864.16,0.0025321
1689.5,874.62,0.0025837
1689.5,885.08,0.0026353
1689.5,895.54,0.0026869
1689.5,906.01,0.0027705
1689.5,916.47,0.0028595
1689.5,926.93,0.0029345
1689.5,937.39,0.0030095
1689.5,947.86,0.0030846
1689.5,958.32,0.0031596
1689.5,968.78,0.0032346
1689.5,979.24,0.0033096
1689.5,989.71,0.003385
1689.5,1000.2,0.0034725
1689.5,1010.6,0.0035683
1689.5,1021.1,0.0036642
1689.5,1031.6,0.0037601
1689.5,1042.0,0.0038673
1689.5,1052.5,0.0040173
1689.5,1062.9,0.0041917
1689.5,1073.4,0.0043661
1689.5,1083.9,0.0045405
1689.5,1094.3,0.0047779
1689.5,1104.8,0.0050636
1689.5,1115.3,0.005321
1689.5,1125.7,0.0055783
1689.5,1136.2,0.0058356
1689.5,1146.6,0.006192
1689.5,1157.1,0.0068014
1689.5,1167.6,0.0072845
1689.5,1178.0,0.0076576
1689.5,1188.5,0.0080307
1689.5,1199.0,0.0084038
1689.5,1209.4,0.0089405
1689.5,1219.9,0.00955
1689.5,1230.3,0.010166
1689.5,1240.8,0.010782
1689.5,1251.3,0.011429
1689.5,1261.7,0.012294
1689.5,1272.2,0.013159
1689.5,1282.7,0.014024
1689.5,1293.1,0.015114
1689.5,1303.6,0.016738
1689.5,1314.0,0.018413
1689.5,1324.5,0.019746
1689.5,1335.0,0.021079
1689.5,1345.4,0.022412
1689.5,1355.9,0.024767
1689.5,1366.4,0.027089
1689.5,1376.8,0.02875
1689.5,1387.3,0.030412
1689.5,1397.7,0.032073
1689.5,1408.2,0.034115
1689.5,1418.7,0.036244
1689.5,1429.1,0.038369
1689.5,1439.6,0.040494
1689.5,1450.1,0.042607
1689.5,1460.5,0.042569
1689.5,1471.0,0.045204
1689.5,1481.4,0.047847
1689.5,1491.9,0.050489
1689.5,1502.4,0.052962
1689.5,1512.8,0.054649
1689.5,1523.3,0.055611
1689.5,1533.8,0.056574
1689.5,1544.2,0.057536
1689.5,1554.7,0.056964
1689.5,1565.1,0.055282
1689.5,1575.6,0.0546
1689.5,1586.1,0.053918
1689.5,1596.5,0.053236
1689.5,1607.0,0.05635
1689.5,1617.5,0.058268
1689.5,1627.9,0.060186
1689.5,1638.4,0.062104
1689.5,1648.8,0.06354
1689.5,1659.3,0.064233
1689.5,1669.8,0.0
1701.2,6.2313,0.0010853
1701.2,16.694,0.0010852
1701.2,27.156,0.001085
1701.2,37.619,0.0010849
1701.2,48.081,0.0010847
1701.2,58.544,0.0010846
1701.2,69.006,0.0010845
1701.2,79.469,0.0010843
1701.2,89.931,0.0010842
1701.2,100.39,0.0010845
1701.2,110.86,0.0010863
1701.2,121.32,0.0010882
1701.2,131.78,0.0010901
1701.2,142.24,0.0010919
1701.2,152.71,0.0010938
1701.2,163.17,0.0010957
1701.2,173.63,0.0010976
1701.2,184.09,0.0010994
1701.2,194.56,0.0011013
1701.2,205.02,0.0011052
1701.2,215.48,0.0011114
1701.2,225.94,0.0011177
1701.2,236.41,0.0011239
1701.2,246.87,0.0011302
1701.2,257.33,0.0011364
1701.2,267.79,0.0011427
1701.2,278.26,0.0011489
1701.2,288.72,0.0011551
1701.2,299.18,0.0011614
1701.2,309.64,0.0011729
1701.2,320.11,0.0011848
1701.2,330.57,0.0011967
1701.2,341.03,0.0012086
1701.2,351.49,0.0012205
1701.2,361.96,0.0012324
1701.2,372.42,0.0012443
1701.2,382.88,0.0012562
1701.2,393.34,0.0012681
1701.2,403.81,0.0012792
1701.2,414.27,0.0012916
1701.2,424.73,0.001304
1701.2,435.19,0.0013164
1701.2,445.66,0.0013288
1701.2,456.12,0.0013412
1701.2,466.58,0.0013535
1701.2,477.04,0.0013659
1701.2,487.51,0.0013783
1701.2,497.97,0.0013906
1701.2,508.43,0.0014055
1701.2,518.89,0.0014223
1701.2,529.36,0.0014391
1701.2,539.82,0.0014559
1701.2,550.28,0.0014727
1701.2,560.74,0.0014895
1701.2,571.21,0.0015063
1701.2,581.67,0.0015232
1701.2,592.13,0.00154
1701.2,602.59,0.0015587
1701.2,613.06,0.0015831
1701.2,623.52,0.0016075
1701.2,633.98,0.0016319
1701.2,644.44,0.0016564
1701.2,654.91,0.0016808
1701.2,665.37,0.0017052
1701.2,675.83,0.0017296
1701.2,686.29,0.0017541
1701.2,696.76,0.0017785
1701.2,707.22,0.0018108
1701.2,717.68,0.0018473
1701.2,728.14,0.0018838
1701.2,738.61,0.0019203
1701.2,749.07,0.0019569
1701.2,759.53,0.0019934
1701.2,769.99,0.0020299
1701.2,780.46,0.0020664
1701.2,790.92,0.0021029
1701.2,801.38,0.0021395
1701.2,811.84,0.0021911
1701.2,822.31,0.0022427
1701.2,832.77,0.0022944
1701.2,843.23,0.002346
1701.2,853.69,0.0023976
1701.2,864.16,0.0024492
1701.2,874.62,0.0025009
1701.2,885.08,0.0025525
1701.2,895.54,0.0026041
1701.2,906.01,0.0026692
1701.2,916.47,0.0027442
1701.2,926.93,0.0028192
1701.2,937.39,0.0028942
1701.2,947.86,0.0029693
1701.2,958.32,0.0030443
1701.2,968.78,0.0031193
1701.2,979.24,0.0031943
1701.2,989.71,0.0032694
1701.2,1000.2,0.0033424
1701.2,1010.6,0.0034383
1701.2,1021.1,0.0035341
1701.2,1031.6,0.00363
1701.2,1042.0,0.0037259
1701.2,1052.5,0.0038341
1701.2,1062.9,0.0040084
1701.2,1073.4,0.0041828
1701.2,1083.9,0.0043572
1701.2,1094.3,0.0045316
1701.2,1104.8,0.0047377
1701.2,1115.3,0.0049951
1701.2,1125.7,0.0052524
1701.2,1136.2,0.0055097
1701.2,1146.6,0.005767
1701.2,1157.1,0.0060886
1701.2,1167.6,0.0064618
1701.2,1178.0,0.0068349
1701.2,1188.5,0.007208
1701.2,1199.0,0.0075792
1701.2,1209.4,0.0081554
1701.2,1219.9,0.0087715
1701.2,1230.3,0.0093876
1701.2,1240.8,0.010004
1701.2,1251.3,0.010637
1701.2,1261.7,0.011502
1701.2,1272.2,0.012367
1701.2,1282.7,0.013232
1701.2,1293.1,0.014097
1701.2,1303.6,0.015089
1701.2,1314.0,0.016422
1701.2,1324.5,0.017754
1701.2,1335.0,0.019087
1701.2,1345.4,0.02042
1701.2,1355.9,0.021867
1701.2,1366.4,0.023528
1701.2,1376.8,0.02519
1701.2,1387.3,0.026851
1701.2,1397.7,0.028513
1701.2,1408.2,0.030509
1701.2,1418.7,0.032633
1701.2,1429.1,0.034758
1701.2,1439.6,0.036883
1701.2,1450.1,0.038998
1701.2,1460.5,0.04164
1701.2,1471.0,0.044283
1701.2,1481.4,0.046926
1701.2,1491.9,0.049568
1701.2,1502.4,0.051669
1701.2,1512.8,0.052631
1701.2,1523.3,0.053593
1701.2,1533.8,0.054555
1701.2,1544.2,0.055518
1701.2,1554.7,0.056074
1701.2,1565.1,0.055391
1701.2,1575.6,0.054709
1701.2,1586.1,0.054027
1701.2,1596.5,0.053345
1701.2,1607.0,0.054577
1701.2,1617.5,0.056495
1701.2,1627.9,0.058414
1701.2,1638.4,0.060332
1701.2,1648.8,0.062247
1701.2,1659.3,0.06284
1701.2,1669.8,0.063533
1712.9,6.2313,0.0010642
1712.9,16.694,0.0010641
1712.9,27.156,0.001064
1712.9,37.619,0.0010638
1712.9,48.081,0.0010637
1712.9,58.544,0.0010635
1712.9,69.006,0.0010634
1712.9,79.469,0.001064
1712.9,89.931,0.0010653
1712.9,100.39,0.0010667
1712.9,110.86,0.0010686
1712.9,121.32,0.0010704
1712.9,131.78,0.0010723
1712.9,142.24,0.0010742
1712.9,152.71,0.001076
1712.9,163.17,0.0010779
1712.9,173.63,0.0010798
1712.9,184.09,0.0010808
1712.9,194.56,0.0010817
1712.9,205.02,0.0010854
1712.9,215.48,0.0010922
1712.9,225.94,0.001099
1712.9,236.41,0.0011053
1712.9,246.87,0.0011115
1712.9,257.33,0.0011178
1712.9,267.79,0.001124
1712.9,278.26,0.0011303
1712.9,288.72,0.0011365
1712.9,299.18,0.0011427
1712.9,309.64,0.0011542
1712.9,320.11,0.0011661
1712.9,330.57,0.001178
1712.9,341.03,0.0011899
1712.9,351.49,0.0012018
1712.9,361.96,0.0012138
1712.9,372.42,0.0012257
1712.9,382.88,0.0012339
1712.9,393.34,0.0012414
1712.9,403.81,0.0012507
1712.9,414.27,0.0012631
1712.9,424.73,0.0012755
1712.9,435.19,0.0012878
1712.9,445.66,0.0013002
1712.9,456.12,0.0013126
1712.9,466.58,0.001325
1712.9,477.04,0.0013367
1712.9,487.51,0.0013465
1712.9,497.97,0.0013563
1712.9,508.43,0.0013695
1712.9,518.89,0.0013836
1712.9,529.36,0.0013986
1712.9,539.82,0.0014155
1712.9,550.28,0.0014323
1712.9,560.74,0.0014491
1712.9,571.21,0.0014659
1712.9,581.67,0.0014827
1712.9,592.13,0.0014995
1712.9,602.59,0.0015182
1712.9,613.06,0.0015426
1712.9,623.52,0.0015671
1712.9,633.98,0.0015915
1712.9,644.44,0.0016159
1712.9,654.91,0.0016403
1712.9,665.37,0.0016648
1712.9,675.83,0.0016889
1712.9,686.29,0.0017113
1712.9,696.76,0.0017337
1712.9,707.22,0.0017658
1712.9,717.68,0.0018023
1712.9,728.14,0.0018389
1712.9,738.61,0.0018754
1712.9,749.07,0.0019119
1712.9,759.53,0.0019484
1712.9,769.99,0.0019849
1712.9,780.46,0.0020162
1712.9,790.92,0.0020439
1712.9,801.38,0.0020747
1712.9,811.84,0.0021264
1712.9,822.31,0.002178
1712.9,832.77,0.0022296
1712.9,843.23,0.0022812
1712.9,853.69,0.0023329
1712.9,864.16,0.0023845
1712.9,874.62,0.0024361
1712.9,885.08,0.0024877
1712.9,895.54,0.0025393
1712.9,906.01,0.0026044
1712.9,916.47,0.0026794
1712.9,926.93,0.0027544
1712.9,937.39,0.0028294
1712.9,947.86,0.0029045
1712.9,958.32,0.0029795
1712.9,968.78,0.0030545
1712.9,979.24,0.0031246
1712.9,989.71,0.0031894
1712.9,1000.2,0.0032546
1712.9,1010.6,0.0033505
1712.9,1021.1,0.0034463
1712.9,1031.6,0.0035422
1712.9,1042.0,0.0036117
1712.9,1052.5,0.0036833
1712.9,1062.9,0.0038577
1712.9,1073.4,0.0040321
1712.9,1083.9,0.0042064
1712.9,1094.3,0.0043422
1712.9,1104.8,0.0045243
1712.9,1115.3,0.0047816
1712.9,1125.7,0.0050389
1712.9,1136.2,0.0052962
1712.9,1146.6,0.0054367
1712.9,1157.1,0.0057315
1712.9,1167.6,0.0061047
1712.9,1178.0,0.0064778
1712.9,1188.5,0.0068301
1712.9,1199.0,0.0070457
1712.9,1209.4,0.0076219
1712.9,1219.9,0.008238
1712.9,1230.3,0.0088542
1712.9,1240.8,0.0094286
1712.9,1251.3,0.0099711
1712.9,1261.7,0.010836
1712.9,1272.2,0.011701
1712.9,1282.7,0.012567
1712.9,1293.1,0.013258
1712.9,1303.6,0.014084
1712.9,1314.0,0.015417
1712.9,1324.5,0.016749
1712.9,1335.0,0.018082
1712.9,1345.4,0.01891
1712.9,1355.9,0.020151
1712.9,1366.4,0.021813
1712.9,1376.8,0.023474
1712.9,1387.3,0.025131
1712.9,1397.7,0.026535
1712.9,1408.2,0.028505
1712.9,1418.7,0.030629
1712.9,1429.1,0.032754
1712.9,1439.6,0.034852
1712.9,1450.1,0.036868
1712.9,1460.5,0.039511
1712.9,1471.0,0.042154
1712.9,1481.4,0.044796
1712.9,1491.9,0.046777
1712.9,1502.4,0.047922
1712.9,1512.8,0.048885
1712.9,1523.3,0.049847
1712.9,1533.8,0.050809
1712.9,1544.2,0.053769
1712.9,1554.7,0.055621
1712.9,1565.1,0.054938
1712.9,1575.6,0.054256
1712.9,1586.1,0.053574
1712.9,1596.5,0.05431
1712.9,1607.0,0.055888
1712.9,1617.5,0.057806
1712.9,1627.9,0.059724
1712.9,1638.4,0.061385
1712.9,1648.8,0.061181
1712.9,1659.3,0.061774
1712.9,1669.8,0.062777
1724.6,6.2313,0.0010432
1724.6,16.694,0.001043
1724.6,27.156,0.0010429
1724.6,37.619,0.0010427
1724.6,48.081,0.0010426
1724.6,58.544,0.0010435
