#: table_doi: 10.17182/hepdata.90835.v1/t77
#: name: T2tt significance
#: description: The observed significance of the SMS models for T2tt as function of the top squark and LSP masses. 
#: data_file: t2tt_significance.yaml
#: keyword observables: SIGNIF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> STOP STOP | STOP --> TQ NEUTRALINO1
#: Significance,
M(STOP) [GeV],M(NEUTRALINO1) [GeV],Significance [s.d.]
1866.9,167.07,-0.10713
1866.9,176.04,-0.10783
1866.9,185.02,-0.1058
1866.9,194.0,-0.093437
1866.9,202.97,-0.086575
1866.9,211.95,-0.090817
1866.9,220.93,-0.095058
1866.9,229.9,-0.099299
1866.9,238.88,-0.098851
1866.9,247.86,-0.095753
1866.9,256.83,-0.10136
1866.9,265.81,-0.10971
1866.9,274.79,-0.10746
1866.9,283.76,-0.1038
1866.9,292.74,-0.10015
1866.9,301.71,-0.094987
1866.9,310.69,-0.083438
1866.9,319.67,-0.07189
1866.9,328.64,-0.060342
1866.9,337.62,-0.051115
1866.9,346.6,-0.044222
1866.9,355.57,-0.050247
1866.9,364.55,-0.064157
1866.9,373.53,-0.078066
1866.9,382.5,-0.091976
1866.9,391.48,-0.096552
1866.9,400.46,-0.10031
1866.9,409.43,-0.10207
1866.9,418.41,-0.10384
1866.9,427.39,-0.10561
1866.9,436.36,-0.10572
1866.9,445.34,-0.10287
1866.9,454.32,-0.10541
1866.9,463.29,-0.11376
1866.9,472.27,-0.11088
1866.9,481.25,-0.10061
1866.9,490.22,-0.090333
1866.9,499.2,-0.080058
1866.9,508.18,-0.065952
1866.9,517.15,-0.051416
1866.9,526.13,-0.03525
1866.9,535.11,-0.019083
1866.9,544.08,-0.0029168
1866.9,553.06,0.0074844
1866.9,562.04,0.0067308
1866.9,571.01,0.0059772
1866.9,579.99,0.0052235
1866.9,588.96,0.017058
1866.9,597.94,0.035716
1866.9,606.92,0.04248
1866.9,615.89,0.045706
1866.9,624.87,0.030867
1866.9,633.85,0.013862
1866.9,642.82,-0.0031435
1866.9,651.8,-0.013461
1866.9,660.78,0.0028722
1866.9,669.75,0.019205
1866.9,678.73,0.035538
1866.9,687.71,0.044426
1866.9,696.68,0.046112
1866.9,705.66,0.048308
1866.9,714.64,0.050802
1866.9,723.61,0.053296
1866.9,732.59,0.05579
1866.9,741.57,0.053714
1866.9,750.54,0.050676
1866.9,759.52,0.037382
1866.9,768.5,0.02373
1866.9,777.47,0.0084715
1866.9,786.45,-0.0067866
1866.9,795.43,-0.022045
1866.9,804.4,-0.02463
1866.9,813.38,-0.014048
1866.9,822.36,-0.003466
1866.9,831.33,0.0071161
1866.9,840.31,0.020545
1866.9,849.29,0.034695
1866.9,858.26,0.041454
1866.9,867.24,0.04751
1866.9,876.21,0.052121
1866.9,885.19,0.056732
1866.9,894.17,0.061343
1866.9,903.14,0.066687
1866.9,912.12,0.073392
1866.9,921.1,0.080097
1866.9,930.07,0.086802
1866.9,939.05,0.088968
1866.9,948.03,0.088774
1866.9,957.0,0.079449
1866.9,965.98,0.067552
1866.9,974.96,0.055654
1866.9,983.93,0.044262
1866.9,992.91,0.0381
1866.9,1001.9,0.029649
1866.9,1010.9,0.0126
1866.9,1019.8,0.003395
1866.9,1028.8,0.0099423
1866.9,1037.8,0.01649
1866.9,1046.8,0.023037
1866.9,1055.7,0.023652
1866.9,1064.7,0.020933
1866.9,1073.7,0.018214
1866.9,1082.7,0.015494
1866.9,1091.7,0.013787
1866.9,1100.6,0.01028
1866.9,1109.6,-0.017856
1866.9,1118.6,-0.045992
1866.9,1127.6,-0.074128
1866.9,1136.5,-0.086275
1866.9,1145.5,-0.072088
1880.9,5.4883,-0.12376
1880.9,14.465,-0.12348
1880.9,23.441,-0.12815
1880.9,32.418,-0.13989
1880.9,41.395,-0.15162
1880.9,50.371,-0.16258
1880.9,59.348,-0.15555
1880.9,68.324,-0.14852
1880.9,77.301,-0.1372
1880.9,86.277,-0.12546
1880.9,95.254,-0.11372
1880.9,104.23,-0.11212
1880.9,113.21,-0.1219
1880.9,122.18,-0.13168
1880.9,131.16,-0.14107
1880.9,140.14,-0.13861
1880.9,149.11,-0.13615
1880.9,158.09,-0.13653
1880.9,167.07,-0.13723
1880.9,176.04,-0.12787
1880.9,185.02,-0.11551
1880.9,194.0,-0.10315
1880.9,202.97,-0.096285
1880.9,211.95,-0.10053
1880.9,220.93,-0.1033
1880.9,229.9,-0.1002
1880.9,238.88,-0.097102
1880.9,247.86,-0.094003
1880.9,256.83,-0.099614
1880.9,265.81,-0.10796
1880.9,274.79,-0.1163
1880.9,283.76,-0.12078
1880.9,292.74,-0.11713
1880.9,301.71,-0.11197
1880.9,310.69,-0.10042
1880.9,319.67,-0.089152
1880.9,328.64,-0.082259
1880.9,337.62,-0.075366
1880.9,346.6,-0.068473
1880.9,355.57,-0.074498
1880.9,364.55,-0.088407
1880.9,373.53,-0.097393
1880.9,382.5,-0.10125
1880.9,391.48,-0.10511
1880.9,400.46,-0.10887
1880.9,409.43,-0.11063
1880.9,418.41,-0.1124
1880.9,427.39,-0.10992
1880.9,436.36,-0.10707
1880.9,445.34,-0.10422
1880.9,454.32,-0.10676
1880.9,463.29,-0.11511
1880.9,472.27,-0.12347
1880.9,481.25,-0.13104
1880.9,490.22,-0.12077
1880.9,499.2,-0.11049
1880.9,508.18,-0.096387
1880.9,517.15,-0.081907
1880.9,526.13,-0.067427
1880.9,535.11,-0.052151
1880.9,544.08,-0.035985
1880.9,553.06,-0.025583
1880.9,562.04,-0.026337
1880.9,571.01,-0.023019
1880.9,579.99,-0.0043604
1880.9,588.96,0.014298
1880.9,597.94,0.032956
1880.9,606.92,0.039721
1880.9,615.89,0.042946
1880.9,624.87,0.046171
1880.9,633.85,0.042688
1880.9,642.82,0.025683
1880.9,651.8,0.015365
1880.9,660.78,0.031698
1880.9,669.75,0.047012
1880.9,678.73,0.048698
1880.9,687.71,0.050385
1880.9,696.68,0.052071
1880.9,705.66,0.054267
1880.9,714.64,0.056761
1880.9,723.61,0.056821
1880.9,732.59,0.054444
1880.9,741.57,0.052067
1880.9,750.54,0.04903
1880.9,759.52,0.035736
1880.9,768.5,0.022442
1880.9,777.47,0.0091483
1880.9,786.45,-0.0053661
1880.9,795.43,-0.020624
1880.9,804.4,-0.02321
1880.9,813.38,-0.012628
1880.9,822.36,-0.00076325
1880.9,831.33,0.013386
1880.9,840.31,0.027535
1880.9,849.29,0.041685
1880.9,858.26,0.048444
1880.9,867.24,0.054564
1880.9,876.21,0.060684
1880.9,885.19,0.066078
1880.9,894.17,0.070689
1880.9,903.14,0.076033
1880.9,912.12,0.082738
1880.9,921.1,0.08793
1880.9,930.07,0.087736
1880.9,939.05,0.087543
1880.9,948.03,0.087349
1880.9,957.0,0.078024
1880.9,965.98,0.066126
1880.9,974.96,0.057953
1880.9,983.93,0.051791
1880.9,992.91,0.045629
1880.9,1001.9,0.037178
1880.9,1010.9,0.020129
1880.9,1019.8,0.0030808
1880.9,1028.8,-0.013968
1880.9,1037.8,-0.012822
1880.9,1046.8,-0.0062747
1880.9,1055.7,-0.0056592
1880.9,1064.7,-0.0083785
1880.9,1073.7,-0.010554
1880.9,1082.7,-0.012206
1880.9,1091.7,-0.013857
1880.9,1100.6,-0.017364
1880.9,1109.6,-0.0455
1880.9,1118.6,-0.073636
1880.9,1127.6,-0.062027
1880.9,1136.5,-0.04784
1880.9,1145.5,-0.033654
1894.9,5.4883,-0.12372
1894.9,14.465,-0.13475
1894.9,23.441,-0.14649
1894.9,32.418,-0.15822
1894.9,41.395,-0.16996
1894.9,50.371,-0.18092
1894.9,59.348,-0.17166
1894.9,68.324,-0.15992
1894.9,77.301,-0.14818
1894.9,86.277,-0.13644
1894.9,95.254,-0.1247
1894.9,104.23,-0.1231
1894.9,113.21,-0.13288
1894.9,122.18,-0.14266
1894.9,131.16,-0.15244
1894.9,140.14,-0.16222
1894.9,149.11,-0.16624
1894.9,158.09,-0.16229
1894.9,167.07,-0.14993
1894.9,176.04,-0.13758
1894.9,185.02,-0.12522
1894.9,194.0,-0.11286
1894.9,202.97,-0.10599
1894.9,211.95,-0.10465
1894.9,220.93,-0.10155
1894.9,229.9,-0.09845
1894.9,238.88,-0.095352
1894.9,247.86,-0.092253
1894.9,256.83,-0.097864
1894.9,265.81,-0.10621
1894.9,274.79,-0.11455
1894.9,283.76,-0.1229
1894.9,292.74,-0.13124
1894.9,301.71,-0.12895
1894.9,310.69,-0.1203
1894.9,319.67,-0.1134
1894.9,328.64,-0.10651
1894.9,337.62,-0.099617
1894.9,346.6,-0.092724
1894.9,355.57,-0.098233
1894.9,364.55,-0.10209
1894.9,373.53,-0.10595
1894.9,382.5,-0.10981
1894.9,391.48,-0.11367
1894.9,400.46,-0.11743
1894.9,409.43,-0.11697
1894.9,418.41,-0.11412
1894.9,427.39,-0.11127
1894.9,436.36,-0.10842
1894.9,445.34,-0.10557
1894.9,454.32,-0.10811
1894.9,463.29,-0.11646
1894.9,472.27,-0.12482
1894.9,481.25,-0.13317
1894.9,490.22,-0.14152
1894.9,499.2,-0.14093
1894.9,508.18,-0.12682
1894.9,517.15,-0.11234
1894.9,526.13,-0.097862
1894.9,535.11,-0.083382
1894.9,544.08,-0.068901
1894.9,553.06,-0.058651
1894.9,562.04,-0.044437
1894.9,571.01,-0.025779
1894.9,579.99,-0.0071203
1894.9,588.96,0.011538
1894.9,597.94,0.030196
1894.9,606.92,0.036961
1894.9,615.89,0.040186
1894.9,624.87,0.043411
1894.9,633.85,0.046636
1894.9,642.82,0.049862
1894.9,651.8,0.044192
1894.9,660.78,0.051284
1894.9,669.75,0.05297
1894.9,678.73,0.054657
1894.9,687.71,0.056343
1894.9,696.68,0.05803
1894.9,705.66,0.059929
1894.9,714.64,0.057552
1894.9,723.61,0.055175
1894.9,732.59,0.052798
1894.9,741.57,0.050421
1894.9,750.54,0.047383
1894.9,759.52,0.034089
1894.9,768.5,0.020796
1894.9,777.47,0.0075018
1894.9,786.45,-0.005792
1894.9,795.43,-0.019204
1894.9,804.4,-0.021789
1894.9,813.38,-0.0079226
1894.9,822.36,0.0062267
1894.9,831.33,0.020376
1894.9,840.31,0.034525
1894.9,849.29,0.048675
1894.9,858.26,0.055434
1894.9,867.24,0.061554
1894.9,876.21,0.067674
1894.9,885.19,0.073794
1894.9,894.17,0.079914
1894.9,903.14,0.085379
1894.9,912.12,0.086699
1894.9,921.1,0.086505
1894.9,930.07,0.086311
1894.9,939.05,0.086118
1894.9,948.03,0.085924
1894.9,957.0,0.077806
1894.9,965.98,0.071644
1894.9,974.96,0.065482
1894.9,983.93,0.05932
1894.9,992.91,0.053158
1894.9,1001.9,0.044707
1894.9,1010.9,0.027658
1894.9,1019.8,0.01061
1894.9,1028.8,-0.0064389
1894.9,1037.8,-0.023488
1894.9,1046.8,-0.035586
1894.9,1055.7,-0.034895
1894.9,1064.7,-0.036547
1894.9,1073.7,-0.038198
1894.9,1082.7,-0.03985
1894.9,1091.7,-0.041501
1894.9,1100.6,-0.045008
1894.9,1109.6,-0.051966
1894.9,1118.6,-0.037779
1894.9,1127.6,-0.023593
1894.9,1136.5,-0.0094062
1894.9,1145.5,0.0047803
1908.9,5.4883,-0.11992
1908.9,14.465,-0.13165
1908.9,23.441,-0.14339
1908.9,32.418,-0.15512
1908.9,41.395,-0.16692
1908.9,50.371,-0.18274
1908.9,59.348,-0.17405
1908.9,68.324,-0.16231
1908.9,77.301,-0.15057
1908.9,86.277,-0.13883
1908.9,95.254,-0.12708
1908.9,104.23,-0.12443
1908.9,113.21,-0.13304
1908.9,122.18,-0.14282
1908.9,131.16,-0.15261
1908.9,140.14,-0.16239
1908.9,149.11,-0.17217
1908.9,158.09,-0.162
1908.9,167.07,-0.14964
1908.9,176.04,-0.13728
1908.9,185.02,-0.12492
1908.9,194.0,-0.11438
1908.9,202.97,-0.10885
1908.9,211.95,-0.10575
1908.9,220.93,-0.10265
1908.9,229.9,-0.099555
1908.9,238.88,-0.096456
1908.9,247.86,-0.085864
1908.9,256.83,-0.092416
1908.9,265.81,-0.10177
1908.9,274.79,-0.11011
1908.9,283.76,-0.11845
1908.9,292.74,-0.1268
1908.9,301.71,-0.13223
1908.9,310.69,-0.12534
1908.9,319.67,-0.11845
1908.9,328.64,-0.11155
1908.9,337.62,-0.10466
1908.9,346.6,-0.10204
1908.9,355.57,-0.10447
1908.9,364.55,-0.10833
1908.9,373.53,-0.11219
1908.9,382.5,-0.11605
1908.9,391.48,-0.12007
1908.9,400.46,-0.12709
1908.9,409.43,-0.12424
1908.9,418.41,-0.12139
1908.9,427.39,-0.11854
1908.9,436.36,-0.11569
1908.9,445.34,-0.1145
1908.9,454.32,-0.11887
1908.9,463.29,-0.12722
1908.9,472.27,-0.13557
1908.9,481.25,-0.14393
1908.9,490.22,-0.15228
1908.9,499.2,-0.15185
1908.9,508.18,-0.13854
1908.9,517.15,-0.12406
1908.9,526.13,-0.10958
1908.9,535.11,-0.095101
1908.9,544.08,-0.084352
1908.9,553.06,-0.07585
1908.9,562.04,-0.057191
1908.9,571.01,-0.038533
1908.9,579.99,-0.019875
1908.9,588.96,-0.0012166
1908.9,597.94,0.00066012
1908.9,606.92,0.010379
1908.9,615.89,0.015899
1908.9,624.87,0.019124
1908.9,633.85,0.02235
1908.9,642.82,0.025575
1908.9,651.8,0.028491
1908.9,660.78,0.030178
1908.9,669.75,0.031864
1908.9,678.73,0.033551
1908.9,687.71,0.035237
1908.9,696.68,0.033494
1908.9,705.66,0.030581
1908.9,714.64,0.028204
1908.9,723.61,0.025827
1908.9,732.59,0.02345
1908.9,741.57,0.021943
1908.9,750.54,0.03459
1908.9,759.52,0.021296
1908.9,768.5,0.0080023
1908.9,777.47,-0.0052914
1908.9,786.45,-0.018585
1908.9,795.43,-0.019423
1908.9,804.4,-0.013848
1908.9,813.38,-0.0076244
1908.9,822.36,0.006525
1908.9,831.33,0.020674
1908.9,840.31,0.034824
1908.9,849.29,0.048973
1908.9,858.26,0.038792
1908.9,867.24,0.0436
1908.9,876.21,0.04972
1908.9,885.19,0.05584
1908.9,894.17,0.06196
1908.9,903.14,0.065869
1908.9,912.12,0.065675
1908.9,921.1,0.065481
1908.9,930.07,0.065287
1908.9,939.05,0.065093
1908.9,948.03,0.064179
1908.9,957.0,0.081633
1908.9,965.98,0.08157
1908.9,974.96,0.075408
1908.9,983.93,0.069245
1908.9,992.91,0.063083
1908.9,1001.9,0.058998
1908.9,1010.9,0.058176
1908.9,1019.8,0.041128
1908.9,1028.8,0.024079
1908.9,1037.8,0.0070302
1908.9,1046.8,-0.010019
1908.9,1055.7,-0.017211
1908.9,1064.7,-0.018862
1908.9,1073.7,-0.020514
1908.9,1082.7,-0.022165
1908.9,1091.7,-0.024808
1908.9,1100.6,-0.040295
1908.9,1109.6,-0.026109
1908.9,1118.6,-0.011922
1908.9,1127.6,0.0022645
1908.9,1136.5,0.016451
1908.9,1145.5,0.028744
1922.9,5.4883,-0.1045
1922.9,14.465,-0.11623
1922.9,23.441,-0.12797
1922.9,32.418,-0.14249
1922.9,41.395,-0.15936
1922.9,50.371,-0.17518
1922.9,59.348,-0.16665
1922.9,68.324,-0.15812
1922.9,77.301,-0.14802
1922.9,86.277,-0.13628
1922.9,95.254,-0.12453
1922.9,104.23,-0.12188
1922.9,113.21,-0.12942
1922.9,122.18,-0.13696
1922.9,131.16,-0.14656
1922.9,140.14,-0.15634
1922.9,149.11,-0.16612
1922.9,158.09,-0.15595
1922.9,167.07,-0.14359
1922.9,176.04,-0.13123
1922.9,185.02,-0.12385
1922.9,194.0,-0.11712
1922.9,202.97,-0.11159
1922.9,211.95,-0.1085
1922.9,220.93,-0.1054
1922.9,229.9,-0.099173
1922.9,238.88,-0.086119
1922.9,247.86,-0.073065
1922.9,256.83,-0.079617
1922.9,265.81,-0.092322
1922.9,274.79,-0.10412
1922.9,283.76,-0.11246
1922.9,292.74,-0.12081
1922.9,301.71,-0.12624
1922.9,310.69,-0.11935
1922.9,319.67,-0.11246
1922.9,328.64,-0.10678
1922.9,337.62,-0.10686
1922.9,346.6,-0.10694
1922.9,355.57,-0.10937
1922.9,364.55,-0.11323
1922.9,373.53,-0.11709
1922.9,382.5,-0.12318
1922.9,391.48,-0.13074
1922.9,400.46,-0.13777
1922.9,409.43,-0.13492
1922.9,418.41,-0.13207
1922.9,427.39,-0.12934
1922.9,436.36,-0.13
1922.9,445.34,-0.13067
1922.9,454.32,-0.13503
1922.9,463.29,-0.14338
1922.9,472.27,-0.15174
1922.9,481.25,-0.15558
1922.9,490.22,-0.1542
1922.9,499.2,-0.15282
1922.9,508.18,-0.13951
1922.9,517.15,-0.12503
1922.9,526.13,-0.11055
1922.9,535.11,-0.1061
1922.9,544.08,-0.10285
1922.9,553.06,-0.094346
1922.9,562.04,-0.075688
1922.9,571.01,-0.057029
1922.9,579.99,-0.045495
1922.9,588.96,-0.048851
1922.9,597.94,-0.052207
1922.9,606.92,-0.042488
1922.9,615.89,-0.028878
1922.9,624.87,-0.017529
1922.9,633.85,-0.014304
1922.9,642.82,-0.011079
1922.9,651.8,-0.0081622
1922.9,660.78,-0.0064756
1922.9,669.75,-0.0047891
1922.9,678.73,-0.0041143
1922.9,687.71,-0.0079413
1922.9,696.68,-0.011768
1922.9,705.66,-0.014681
1922.9,714.64,-0.017058
1922.9,723.61,-0.019435
1922.9,732.59,-0.011571
1922.9,741.57,0.002746
1922.9,750.54,0.015393
1922.9,759.52,0.0020995
1922.9,768.5,-0.011194
1922.9,777.47,-0.023367
1922.9,786.45,-0.010823
1922.9,795.43,0.001721
1922.9,804.4,0.0072969
1922.9,813.38,0.0056323
1922.9,822.36,0.0039676
1922.9,831.33,0.017128
1922.9,840.31,0.031278
1922.9,849.29,0.045427
1922.9,858.26,0.035246
1922.9,867.24,0.02296
1922.9,876.21,0.017437
1922.9,885.19,0.023557
1922.9,894.17,0.029677
1922.9,903.14,0.033586
1922.9,912.12,0.033392
1922.9,921.1,0.033198
1922.9,930.07,0.032693
1922.9,939.05,0.031566
1922.9,948.03,0.030438
1922.9,957.0,0.047892
1922.9,965.98,0.07058
1922.9,974.96,0.08671
1922.9,983.93,0.080548
1922.9,992.91,0.074386
1922.9,1001.9,0.0703
1922.9,1010.9,0.074017
1922.9,1019.8,0.077734
1922.9,1028.8,0.067803
1922.9,1037.8,0.050754
1922.9,1046.8,0.033706
1922.9,1055.7,0.026513
1922.9,1064.7,0.024862
1922.9,1073.7,0.02321
1922.9,1082.7,0.011546
1922.9,1091.7,-0.006176
1922.9,1100.6,-0.021663
1922.9,1109.6,-0.0074763
1922.9,1118.6,0.0067102
1922.9,1127.6,0.020693
1922.9,1136.5,0.031029
1922.9,1145.5,0.041364
1936.9,5.4883,-0.089077
1936.9,14.465,-0.10119
1936.9,23.441,-0.11806
1936.9,32.418,-0.13493
1936.9,41.395,-0.1518
1936.9,50.371,-0.16762
1936.9,59.348,-0.15909
1936.9,68.324,-0.15056
1936.9,77.301,-0.14203
1936.9,86.277,-0.13349
1936.9,95.254,-0.12199
1936.9,104.23,-0.11933
1936.9,113.21,-0.12687
1936.9,122.18,-0.13441
1936.9,131.16,-0.14195
1936.9,140.14,-0.15029
1936.9,149.11,-0.16007
1936.9,158.09,-0.1499
1936.9,167.07,-0.14005
1936.9,176.04,-0.13332
1936.9,185.02,-0.12659
1936.9,194.0,-0.11986
1936.9,202.97,-0.11434
1936.9,211.95,-0.11124
1936.9,220.93,-0.099428
1936.9,229.9,-0.086374
1936.9,238.88,-0.07332
1936.9,247.86,-0.060266
1936.9,256.83,-0.066818
1936.9,265.81,-0.079523
1936.9,274.79,-0.092229
1936.9,283.76,-0.10493
1936.9,292.74,-0.11482
1936.9,301.71,-0.12025
1936.9,310.69,-0.11336
1936.9,319.67,-0.11159
1936.9,328.64,-0.11168
1936.9,337.62,-0.11176
1936.9,346.6,-0.11184
1936.9,355.57,-0.11427
1936.9,364.55,-0.11874
1936.9,373.53,-0.1263
1936.9,382.5,-0.13386
1936.9,391.48,-0.14142
1936.9,400.46,-0.14845
1936.9,409.43,-0.1456
1936.9,418.41,-0.14484
1936.9,427.39,-0.1455
1936.9,436.36,-0.14617
1936.9,445.34,-0.14683
1936.9,454.32,-0.15119
1936.9,463.29,-0.1593
1936.9,472.27,-0.15792
1936.9,481.25,-0.15655
1936.9,490.22,-0.15517
1936.9,499.2,-0.15379
1936.9,508.18,-0.14048
1936.9,517.15,-0.1311
1936.9,526.13,-0.12785
1936.9,535.11,-0.1246
1936.9,544.08,-0.12134
1936.9,553.06,-0.11284
1936.9,562.04,-0.094184
1936.9,571.01,-0.095006
1936.9,579.99,-0.098362
1936.9,588.96,-0.10172
1936.9,597.94,-0.10507
1936.9,606.92,-0.095355
1936.9,615.89,-0.081745
1936.9,624.87,-0.068135
1936.9,633.85,-0.054525
1936.9,642.82,-0.047732
1936.9,651.8,-0.044816
1936.9,660.78,-0.043129
1936.9,669.75,-0.045549
1936.9,678.73,-0.049376
1936.9,687.71,-0.053203
1936.9,696.68,-0.05703
1936.9,705.66,-0.059943
1936.9,714.64,-0.059403
1936.9,723.61,-0.045085
1936.9,732.59,-0.030768
1936.9,741.57,-0.016451
1936.9,750.54,-0.0038034
1936.9,759.52,-0.017097
1936.9,768.5,-0.014767
1936.9,777.47,-0.0022231
1936.9,786.45,0.010321
1936.9,795.43,0.022865
1936.9,804.4,0.028441
1936.9,813.38,0.026777
1936.9,822.36,0.025112
1936.9,831.33,0.023447
1936.9,840.31,0.027732
1936.9,849.29,0.041881
1936.9,858.26,0.0317
1936.9,867.24,0.019414
1936.9,876.21,0.0071286
1936.9,885.19,-0.0051572
1936.9,894.17,-0.0026058
1936.9,903.14,0.0013025
1936.9,912.12,0.0011087
1936.9,921.1,7.9692e-05
1936.9,930.07,-0.0010478
1936.9,939.05,-0.0021753
1936.9,948.03,-0.0033028
1936.9,957.0,0.014151
1936.9,965.98,0.036839
1936.9,974.96,0.059527
1936.9,983.93,0.082214
1936.9,992.91,0.085688
1936.9,1001.9,0.081603
1936.9,1010.9,0.08532
1936.9,1019.8,0.089037
1936.9,1028.8,0.092754
1936.9,1037.8,0.094478
1936.9,1046.8,0.07743
1936.9,1055.7,0.070237
1936.9,1064.7,0.065624
1936.9,1073.7,0.047901
1936.9,1082.7,0.030179
1936.9,1091.7,0.012456
1936.9,1100.6,-0.0030307
1936.9,1109.6,0.011156
1936.9,1118.6,0.022977
1936.9,1127.6,0.033313
1936.9,1136.5,0.043648
1936.9,1145.5,0.053984
1950.9,5.4883,-0.07892
1950.9,14.465,-0.095791
1950.9,23.441,-0.11266
1950.9,32.418,-0.12953
1950.9,41.395,-0.1464
1950.9,50.371,-0.16013
1950.9,59.348,-0.1516
1950.9,68.324,-0.14307
1950.9,77.301,-0.13454
1950.9,86.277,-0.12601
1950.9,95.254,-0.11748
1950.9,104.23,-0.11688
1950.9,113.21,-0.12442
1950.9,122.18,-0.13196
1950.9,131.16,-0.1395
1950.9,140.14,-0.14704
1950.9,149.11,-0.15458
1950.9,158.09,-0.14997
1950.9,167.07,-0.14325
1950.9,176.04,-0.13652
1950.9,185.02,-0.12979
1950.9,194.0,-0.12306
1950.9,202.97,-0.11424
1950.9,211.95,-0.10119
1950.9,220.93,-0.088133
1950.9,229.9,-0.075079
1950.9,238.88,-0.062025
1950.9,247.86,-0.048971
1950.9,256.83,-0.055198
1950.9,265.81,-0.067904
1950.9,274.79,-0.080609
1950.9,283.76,-0.093315
1950.9,292.74,-0.10602
1950.9,301.71,-0.11631
1950.9,310.69,-0.1164
1950.9,319.67,-0.11648
1950.9,328.64,-0.11656
1950.9,337.62,-0.11664
1950.9,346.6,-0.11672
1950.9,355.57,-0.12141
1950.9,364.55,-0.12897
1950.9,373.53,-0.13653
1950.9,382.5,-0.14409
1950.9,391.48,-0.15165
1950.9,400.46,-0.15869
1950.9,409.43,-0.15918
1950.9,418.41,-0.15984
1950.9,427.39,-0.16051
1950.9,436.36,-0.16117
1950.9,445.34,-0.16184
1950.9,454.32,-0.16152
1950.9,463.29,-0.16014
1950.9,472.27,-0.15876
1950.9,481.25,-0.15738
1950.9,490.22,-0.156
1950.9,499.2,-0.15464
1950.9,508.18,-0.15249
1950.9,517.15,-0.14923
1950.9,526.13,-0.14598
1950.9,535.11,-0.14273
1950.9,544.08,-0.13947
1950.9,553.06,-0.13847
1950.9,562.04,-0.14183
1950.9,571.01,-0.14518
1950.9,579.99,-0.14854
1950.9,588.96,-0.1519
1950.9,597.94,-0.15525
1950.9,606.92,-0.14435
1950.9,615.89,-0.13074
1950.9,624.87,-0.11713
1950.9,633.85,-0.10352
1950.9,642.82,-0.089906
1950.9,651.8,-0.079268
1950.9,660.78,-0.083095
1950.9,669.75,-0.086922
1950.9,678.73,-0.090749
1950.9,687.71,-0.094576
1950.9,696.68,-0.098403
1950.9,705.66,-0.093367
1950.9,714.64,-0.079049
1950.9,723.61,-0.064732
1950.9,732.59,-0.050415
1950.9,741.57,-0.036097
1950.9,750.54,-0.021887
1950.9,759.52,-0.0093428
1950.9,768.5,0.0032014
1950.9,777.47,0.015746
1950.9,786.45,0.02829
1950.9,795.43,0.040834
1950.9,804.4,0.046208
1950.9,813.38,0.044543
1950.9,822.36,0.042879
1950.9,831.33,0.041214
1950.9,840.31,0.03955
1950.9,849.29,0.037957
1950.9,858.26,0.029828
1950.9,867.24,0.017542
1950.9,876.21,0.0052566
1950.9,885.19,-0.0070293
1950.9,894.17,-0.019315
1950.9,903.14,-0.027692
1950.9,912.12,-0.02882
1950.9,921.1,-0.029947
1950.9,930.07,-0.031075
1950.9,939.05,-0.032202
1950.9,948.03,-0.03333
1950.9,957.0,-0.015854
1950.9,965.98,0.0068341
1950.9,974.96,0.029522
1950.9,983.93,0.05221
1950.9,992.91,0.074897
1950.9,1001.9,0.087322
1950.9,1010.9,0.091039
1950.9,1019.8,0.094756
1950.9,1028.8,0.098473
1950.9,1037.8,0.10219
1950.9,1046.8,0.10591
1950.9,1055.7,0.099573
1950.9,1064.7,0.081851
1950.9,1073.7,0.064128
1950.9,1082.7,0.046406
1950.9,1091.7,0.028684
1950.9,1100.6,0.012927
1950.9,1109.6,0.023263
1950.9,1118.6,0.033598
1950.9,1127.6,0.043934
1950.9,1136.5,0.05427
1950.9,1145.5,0.064605
1965.0,5.4883,-0.10339
1965.0,14.465,-0.12026
1965.0,23.441,-0.13713
1965.0,32.418,-0.154
1965.0,41.395,-0.15722
1965.0,50.371,-0.15366
1965.0,59.348,-0.14513
1965.0,68.324,-0.1366
1965.0,77.301,-0.12806
1965.0,86.277,-0.12038
1965.0,95.254,-0.118
1965.0,104.23,-0.11902
1965.0,113.21,-0.12386
1965.0,122.18,-0.13087
1965.0,131.16,-0.13841
1965.0,140.14,-0.14595
1965.0,149.11,-0.15349
1965.0,158.09,-0.15426
1965.0,167.07,-0.15271
1965.0,176.04,-0.14598
1965.0,185.02,-0.13925
1965.0,194.0,-0.13253
1965.0,202.97,-0.1237
1965.0,211.95,-0.11065
1965.0,220.93,-0.097596
1965.0,229.9,-0.084543
1965.0,238.88,-0.072052
1965.0,247.86,-0.060313
1965.0,256.83,-0.063837
1965.0,265.81,-0.072564
1965.0,274.79,-0.08527
1965.0,283.76,-0.097975
1965.0,292.74,-0.11068
1965.0,301.71,-0.12097
1965.0,310.69,-0.12106
1965.0,319.67,-0.12114
1965.0,328.64,-0.12122
1965.0,337.62,-0.12092
1965.0,346.6,-0.11965
1965.0,355.57,-0.12449
1965.0,364.55,-0.13305
1965.0,373.53,-0.14065
1965.0,382.5,-0.14821
1965.0,391.48,-0.15577
1965.0,400.46,-0.16281
1965.0,409.43,-0.16021
1965.0,418.41,-0.15886
1965.0,427.39,-0.15952
