#: table_doi: 10.17182/hepdata.90835.v1/t84
#: name: T2tt efficiency
#: description: The efficiency times acceptance of the SMS models for T2tt as function of the top squark and LSP masses. The efficiency times acceptance is given for the total signal across the set of 174 search regions.
#: data_file: t2tt_efficiency.yaml
#: keyword observables: EFF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> STOP STOP | STOP --> TQ NEUTRALINO1
#: Efficiency,
M(STOP) [GeV],M(NEUTRALINO1) [GeV],Efficiency $\times$ Acceptance
679.44,234.39,0.21573
679.44,241.57,0.21192
679.44,248.75,0.20812
679.44,255.93,0.20381
679.44,263.12,0.19939
679.44,270.3,0.19497
679.44,277.48,0.19055
679.44,284.66,0.18582
679.44,291.84,0.18098
679.44,299.02,0.17614
679.44,306.2,0.17142
679.44,313.38,0.16671
679.44,320.57,0.16201
679.44,327.75,0.1573
679.44,334.93,0.15097
679.44,342.11,0.14413
679.44,349.29,0.1373
679.44,356.47,0.13038
679.44,363.65,0.12346
679.44,370.83,0.11653
679.44,378.02,0.1094
679.44,385.2,0.10153
679.44,392.38,0.093475
679.44,399.56,0.085423
679.44,406.74,0.077705
679.44,413.92,0.070008
679.44,421.1,0.062229
679.44,428.28,0.054947
679.44,435.47,0.049437
679.44,442.65,0.043927
679.44,449.83,0.037203
679.44,457.01,0.032884
679.44,464.19,0.030227
679.44,471.37,0.027569
679.44,478.55,0.024566
679.44,485.73,0.022367
679.44,492.92,0.020331
679.44,500.1,0.018297
679.44,507.28,0.01825
679.44,514.46,0.020963
679.44,521.64,0.023676
679.44,528.82,0.025084
679.44,536.0,0.025343
679.44,543.18,0.025603
679.44,550.37,0.027273
679.44,557.55,0.027216
679.44,564.73,0.02694
679.44,571.91,0.026663
679.44,579.09,0.026224
679.44,586.27,0.025696
679.44,593.45,0.0
679.44,600.63,0.0
679.44,607.82,0.0
679.44,615.0,0.0
679.44,622.18,0.0
679.44,629.36,0.0
679.44,636.54,0.0
679.44,643.72,0.0
679.44,650.9,0.0
679.44,658.08,0.0
679.44,665.27,0.0
679.44,672.45,0.0
679.44,679.63,0.0
679.44,686.81,0.0
679.44,693.99,0.0
679.44,701.17,0.0
679.44,708.35,0.0
679.44,715.53,0.0
679.44,722.72,0.0
679.44,729.9,0.0
679.44,737.08,0.0
679.44,744.26,0.0
679.44,751.44,0.0
679.44,758.62,0.0
679.44,765.8,0.0
679.44,772.98,0.0
679.44,780.17,0.0
679.44,787.35,0.0
679.44,794.53,0.0
679.44,801.71,0.0
679.44,808.89,0.0
679.44,816.07,0.0
679.44,823.25,0.0
679.44,830.43,0.0
679.44,837.62,0.0
679.44,844.8,0.0
679.44,851.98,0.0
679.44,859.16,0.0
679.44,866.34,0.0
679.44,873.52,0.0
679.44,880.7,0.0
679.44,887.88,0.0
679.44,895.07,0.0
679.44,902.25,0.0
679.44,909.43,0.0
679.44,916.61,0.0
679.44,923.79,0.0
679.44,930.97,0.0
679.44,938.15,0.0
679.44,945.33,0.0
679.44,952.52,0.0
679.44,959.7,0.0
679.44,966.88,0.0
679.44,974.06,0.0
679.44,981.24,0.0
679.44,988.42,0.0
679.44,995.6,0.0
679.44,1002.8,0.0
679.44,1010.0,0.0
679.44,1017.1,0.0
679.44,1024.3,0.0
679.44,1031.5,0.0
679.44,1038.7,0.0
679.44,1045.9,0.0
679.44,1053.1,0.0
679.44,1060.2,0.0
679.44,1067.4,0.0
679.44,1074.6,0.0
679.44,1081.8,0.0
679.44,1089.0,0.0
679.44,1096.1,0.0
679.44,1103.3,0.0
679.44,1110.5,0.0
679.44,1117.7,0.0
679.44,1124.9,0.0
679.44,1132.0,0.0
679.44,1139.2,0.0
679.44,1146.4,0.0
691.61,4.5906,0.26705
691.61,11.772,0.26678
691.61,18.953,0.26651
691.61,26.134,0.26625
691.61,33.316,0.26598
691.61,40.497,0.26571
691.61,47.678,0.26542
691.61,54.859,0.26472
691.61,62.041,0.26383
691.61,69.222,0.26295
691.61,76.403,0.26206
691.61,83.584,0.26117
691.61,90.766,0.26028
691.61,97.947,0.25953
691.61,105.13,0.25793
691.61,112.31,0.25655
691.61,119.49,0.25563
691.61,126.67,0.25471
691.61,133.85,0.2538
691.61,141.03,0.25288
691.61,148.22,0.25196
691.61,155.4,0.24993
691.61,162.58,0.24754
691.61,169.76,0.24514
691.61,176.94,0.24274
691.61,184.12,0.24034
691.61,191.3,0.23794
691.61,198.48,0.23562
691.61,205.67,0.23337
691.61,212.85,0.23114
691.61,220.03,0.22891
691.61,227.21,0.22667
691.61,234.39,0.22444
691.61,241.57,0.2222
691.61,248.75,0.21841
691.61,255.93,0.2141
691.61,263.12,0.20968
691.61,270.3,0.20526
691.61,277.48,0.20084
691.61,284.66,0.19642
691.61,291.84,0.19199
691.61,299.02,0.18714
691.61,306.2,0.18242
691.61,313.38,0.17772
691.61,320.57,0.17301
691.61,327.75,0.16831
691.61,334.93,0.1636
691.61,342.11,0.15875
691.61,349.29,0.15192
691.61,356.47,0.145
691.61,363.65,0.13792
691.61,370.83,0.13079
691.61,378.02,0.12366
691.61,385.2,0.11653
691.61,392.38,0.1093
691.61,399.56,0.10125
691.61,406.74,0.093529
691.61,413.92,0.085001
691.61,421.1,0.076225
691.61,428.28,0.068943
691.61,435.47,0.062842
691.61,442.65,0.055288
691.61,449.83,0.047734
691.61,457.01,0.042523
691.61,464.19,0.03737
691.61,471.37,0.033871
691.61,478.55,0.030867
691.61,485.73,0.027511
691.61,492.92,0.024394
691.61,500.1,0.022361
691.61,507.28,0.020511
691.61,514.46,0.018661
691.61,521.64,0.020006
691.61,528.82,0.021414
691.61,536.0,0.022508
691.61,543.18,0.025061
691.61,550.37,0.027489
691.61,557.55,0.0276
691.61,564.73,0.027712
691.61,571.91,0.027537
691.61,579.09,0.027097
691.61,586.27,0.026963
691.61,593.45,0.026845
691.61,600.63,0.026613
691.61,607.82,0.0
691.61,615.0,0.0
691.61,622.18,0.0
691.61,629.36,0.0
691.61,636.54,0.0
691.61,643.72,0.0
691.61,650.9,0.0
691.61,658.08,0.0
691.61,665.27,0.0
691.61,672.45,0.0
691.61,679.63,0.0
691.61,686.81,0.0
691.61,693.99,0.0
691.61,701.17,0.0
691.61,708.35,0.0
691.61,715.53,0.0
691.61,722.72,0.0
691.61,729.9,0.0
691.61,737.08,0.0
691.61,744.26,0.0
691.61,751.44,0.0
691.61,758.62,0.0
691.61,765.8,0.0
691.61,772.98,0.0
691.61,780.17,0.0
691.61,787.35,0.0
691.61,794.53,0.0
691.61,801.71,0.0
691.61,808.89,0.0
691.61,816.07,0.0
691.61,823.25,0.0
691.61,830.43,0.0
691.61,837.62,0.0
691.61,844.8,0.0
691.61,851.98,0.0
691.61,859.16,0.0
691.61,866.34,0.0
691.61,873.52,0.0
691.61,880.7,0.0
691.61,887.88,0.0
691.61,895.07,0.0
691.61,902.25,0.0
691.61,909.43,0.0
691.61,916.61,0.0
691.61,923.79,0.0
691.61,930.97,0.0
691.61,938.15,0.0
691.61,945.33,0.0
691.61,952.52,0.0
691.61,959.7,0.0
691.61,966.88,0.0
691.61,974.06,0.0
691.61,981.24,0.0
691.61,988.42,0.0
691.61,995.6,0.0
691.61,1002.8,0.0
691.61,1010.0,0.0
691.61,1017.1,0.0
691.61,1024.3,0.0
691.61,1031.5,0.0
691.61,1038.7,0.0
691.61,1045.9,0.0
691.61,1053.1,0.0
691.61,1060.2,0.0
691.61,1067.4,0.0
691.61,1074.6,0.0
691.61,1081.8,0.0
691.61,1089.0,0.0
691.61,1096.1,0.0
691.61,1103.3,0.0
691.61,1110.5,0.0
691.61,1117.7,0.0
691.61,1124.9,0.0
691.61,1132.0,0.0
691.61,1139.2,0.0
691.61,1146.4,0.0
703.78,4.5906,0.27302
703.78,11.772,0.27276
703.78,18.953,0.2725
703.78,26.134,0.27223
703.78,33.316,0.27196
703.78,40.497,0.2717
703.78,47.678,0.27143
703.78,54.859,0.27069
703.78,62.041,0.26981
703.78,69.222,0.26892
703.78,76.403,0.26803
703.78,83.584,0.26714
703.78,90.766,0.26625
703.78,97.947,0.26536
703.78,105.13,0.26445
703.78,112.31,0.26354
703.78,119.49,0.26262
703.78,126.67,0.2617
703.78,133.85,0.26079
703.78,141.03,0.25987
703.78,148.22,0.25891
703.78,155.4,0.25685
703.78,162.58,0.25445
703.78,169.76,0.25205
703.78,176.94,0.24966
703.78,184.12,0.24726
703.78,191.3,0.24486
703.78,198.48,0.24273
703.78,205.67,0.24084
703.78,212.85,0.2386
703.78,220.03,0.23637
703.78,227.21,0.23414
703.78,234.39,0.2319
703.78,241.57,0.22967
703.78,248.75,0.22743
703.78,255.93,0.2242
703.78,263.12,0.21978
703.78,270.3,0.21536
703.78,277.48,0.21094
703.78,284.66,0.20652
703.78,291.84,0.20211
703.78,299.02,0.19769
703.78,306.2,0.19339
703.78,313.38,0.18868
703.78,320.57,0.18398
703.78,327.75,0.17928
703.78,334.93,0.17457
703.78,342.11,0.16987
703.78,349.29,0.16516
703.78,356.47,0.15938
703.78,363.65,0.15225
703.78,370.83,0.14512
703.78,378.02,0.13798
703.78,385.2,0.13085
703.78,392.38,0.12372
703.78,399.56,0.11659
703.78,406.74,0.10838
703.78,413.92,0.099609
703.78,421.1,0.090833
703.78,428.28,0.082616
703.78,435.47,0.075062
703.78,442.65,0.067508
703.78,449.83,0.059723
703.78,457.01,0.054501
703.78,464.19,0.049348
703.78,471.37,0.044126
703.78,478.55,0.038266
703.78,485.73,0.034909
703.78,492.92,0.031553
703.78,500.1,0.027208
703.78,507.28,0.02448
703.78,514.46,0.02263
703.78,521.64,0.02078
703.78,528.82,0.018922
703.78,536.0,0.021475
703.78,543.18,0.024028
703.78,550.37,0.026571
703.78,557.55,0.027761
703.78,564.73,0.027873
703.78,571.91,0.027984
703.78,579.09,0.027965
703.78,586.27,0.027848
703.78,593.45,0.02773
703.78,600.63,0.027845
703.78,607.82,0.02755
703.78,615.0,0.02725
703.78,622.18,0.0
703.78,629.36,0.0
703.78,636.54,0.0
703.78,643.72,0.0
703.78,650.9,0.0
703.78,658.08,0.0
703.78,665.27,0.0
703.78,672.45,0.0
703.78,679.63,0.0
703.78,686.81,0.0
703.78,693.99,0.0
703.78,701.17,0.0
703.78,708.35,0.0
703.78,715.53,0.0
703.78,722.72,0.0
703.78,729.9,0.0
703.78,737.08,0.0
703.78,744.26,0.0
703.78,751.44,0.0
703.78,758.62,0.0
703.78,765.8,0.0
703.78,772.98,0.0
703.78,780.17,0.0
703.78,787.35,0.0
703.78,794.53,0.0
703.78,801.71,0.0
703.78,808.89,0.0
703.78,816.07,0.0
703.78,823.25,0.0
703.78,830.43,0.0
703.78,837.62,0.0
703.78,844.8,0.0
703.78,851.98,0.0
703.78,859.16,0.0
703.78,866.34,0.0
703.78,873.52,0.0
703.78,880.7,0.0
703.78,887.88,0.0
703.78,895.07,0.0
703.78,902.25,0.0
703.78,909.43,0.0
703.78,916.61,0.0
703.78,923.79,0.0
703.78,930.97,0.0
703.78,938.15,0.0
703.78,945.33,0.0
703.78,952.52,0.0
703.78,959.7,0.0
703.78,966.88,0.0
703.78,974.06,0.0
703.78,981.24,0.0
703.78,988.42,0.0
703.78,995.6,0.0
703.78,1002.8,0.0
703.78,1010.0,0.0
703.78,1017.1,0.0
703.78,1024.3,0.0
703.78,1031.5,0.0
703.78,1038.7,0.0
703.78,1045.9,0.0
703.78,1053.1,0.0
703.78,1060.2,0.0
703.78,1067.4,0.0
703.78,1074.6,0.0
703.78,1081.8,0.0
703.78,1089.0,0.0
703.78,1096.1,0.0
703.78,1103.3,0.0
703.78,1110.5,0.0
703.78,1117.7,0.0
703.78,1124.9,0.0
703.78,1132.0,0.0
703.78,1139.2,0.0
703.78,1146.4,0.0
715.95,4.5906,0.27771
715.95,11.772,0.27789
715.95,18.953,0.27793
715.95,26.134,0.27766
715.95,33.316,0.2774
715.95,40.497,0.27713
715.95,47.678,0.27686
715.95,54.859,0.27611
715.95,62.041,0.27513
715.95,69.222,0.27419
715.95,76.403,0.2733
715.95,83.584,0.27241
715.95,90.766,0.27152
715.95,97.947,0.27063
715.95,105.13,0.26973
715.95,112.31,0.26881
715.95,119.49,0.26789
715.95,126.67,0.26698
715.95,133.85,0.26606
715.95,141.03,0.265
715.95,148.22,0.26394
715.95,155.4,0.26188
715.95,162.58,0.25948
715.95,169.76,0.25708
715.95,176.94,0.25468
715.95,184.12,0.2523
715.95,191.3,0.25075
715.95,198.48,0.24921
715.95,205.67,0.24741
715.95,212.85,0.24554
715.95,220.03,0.24347
715.95,227.21,0.24123
715.95,234.39,0.239
715.95,241.57,0.23677
715.95,248.75,0.23453
715.95,255.93,0.23176
715.95,263.12,0.22888
715.95,270.3,0.22507
715.95,277.48,0.22065
715.95,284.66,0.21623
715.95,291.84,0.21181
715.95,299.02,0.20739
715.95,306.2,0.20333
715.95,313.38,0.19932
715.95,320.57,0.19487
715.95,327.75,0.19016
715.95,334.93,0.18546
715.95,342.11,0.18075
715.95,349.29,0.17605
715.95,356.47,0.17105
715.95,363.65,0.16602
715.95,370.83,0.15957
715.95,378.02,0.15244
715.95,385.2,0.1453
715.95,392.38,0.13817
715.95,399.56,0.13104
715.95,406.74,0.1232
715.95,413.92,0.11532
715.95,421.1,0.1068
715.95,428.28,0.098581
715.95,435.47,0.090936
715.95,442.65,0.082922
715.95,449.83,0.074908
715.95,457.01,0.069686
715.95,464.19,0.06227
715.95,471.37,0.053957
715.95,478.55,0.048097
715.95,485.73,0.0443
715.95,492.92,0.039072
715.95,500.1,0.033865
715.95,507.28,0.030306
715.95,514.46,0.026747
715.95,521.64,0.024542
715.95,528.82,0.022659
715.95,536.0,0.020749
715.95,543.18,0.020225
715.95,550.37,0.022768
715.95,557.55,0.025146
715.95,564.73,0.027524
715.95,571.91,0.028022
715.95,579.09,0.028003
715.95,586.27,0.028031
715.95,593.45,0.028384
715.95,600.63,0.028679
715.95,607.82,0.028371
715.95,615.0,0.028045
715.95,622.18,0.027821
715.95,629.36,0.0
715.95,636.54,0.0
715.95,643.72,0.0
715.95,650.9,0.0
715.95,658.08,0.0
715.95,665.27,0.0
715.95,672.45,0.0
715.95,679.63,0.0
715.95,686.81,0.0
715.95,693.99,0.0
715.95,701.17,0.0
715.95,708.35,0.0
715.95,715.53,0.0
715.95,722.72,0.0
715.95,729.9,0.0
715.95,737.08,0.0
715.95,744.26,0.0
715.95,751.44,0.0
715.95,758.62,0.0
715.95,765.8,0.0
715.95,772.98,0.0
715.95,780.17,0.0
715.95,787.35,0.0
715.95,794.53,0.0
715.95,801.71,0.0
715.95,808.89,0.0
715.95,816.07,0.0
715.95,823.25,0.0
715.95,830.43,0.0
715.95,837.62,0.0
715.95,844.8,0.0
715.95,851.98,0.0
715.95,859.16,0.0
715.95,866.34,0.0
715.95,873.52,0.0
715.95,880.7,0.0
715.95,887.88,0.0
715.95,895.07,0.0
715.95,902.25,0.0
715.95,909.43,0.0
715.95,916.61,0.0
715.95,923.79,0.0
715.95,930.97,0.0
715.95,938.15,0.0
715.95,945.33,0.0
715.95,952.52,0.0
715.95,959.7,0.0
715.95,966.88,0.0
715.95,974.06,0.0
715.95,981.24,0.0
715.95,988.42,0.0
715.95,995.6,0.0
715.95,1002.8,0.0
715.95,1010.0,0.0
715.95,1017.1,0.0
715.95,1024.3,0.0
715.95,1031.5,0.0
715.95,1038.7,0.0
715.95,1045.9,0.0
715.95,1053.1,0.0
715.95,1060.2,0.0
715.95,1067.4,0.0
715.95,1074.6,0.0
715.95,1081.8,0.0
715.95,1089.0,0.0
715.95,1096.1,0.0
715.95,1103.3,0.0
715.95,1110.5,0.0
715.95,1117.7,0.0
715.95,1124.9,0.0
715.95,1132.0,0.0
715.95,1139.2,0.0
715.95,1146.4,0.0
728.13,4.5906,0.2824
728.13,11.772,0.28258
728.13,18.953,0.28276
728.13,26.134,0.28294
728.13,33.316,0.28283
728.13,40.497,0.28256
728.13,47.678,0.28229
728.13,54.859,0.28154
728.13,62.041,0.28056
728.13,69.222,0.27958
728.13,76.403,0.2786
728.13,83.584,0.27768
728.13,90.766,0.2768
728.13,97.947,0.27591
728.13,105.13,0.275
728.13,112.31,0.27408
728.13,119.49,0.27316
728.13,126.67,0.27215
728.13,133.85,0.27109
728.13,141.03,0.27003
728.13,148.22,0.26897
728.13,155.4,0.26691
728.13,162.58,0.26451
728.13,169.76,0.26211
728.13,176.94,0.26032
728.13,184.12,0.25877
728.13,191.3,0.25723
728.13,198.48,0.25569
728.13,205.67,0.25389
728.13,212.85,0.25202
728.13,220.03,0.25015
728.13,227.21,0.24829
728.13,234.39,0.2461
728.13,241.57,0.24387
728.13,248.75,0.24163
728.13,255.93,0.23886
728.13,263.12,0.23598
728.13,270.3,0.23309
728.13,277.48,0.23021
728.13,284.66,0.22593
728.13,291.84,0.22151
728.13,299.02,0.21709
728.13,306.2,0.21303
728.13,313.38,0.20902
728.13,320.57,0.20502
728.13,327.75,0.20101
728.13,334.93,0.19634
728.13,342.11,0.19164
728.13,349.29,0.18693
728.13,356.47,0.18194
728.13,363.65,0.17691
728.13,370.83,0.17188
728.13,378.02,0.16685
728.13,385.2,0.15976
728.13,392.38,0.15262
728.13,399.56,0.14549
728.13,406.74,0.13766
728.13,413.92,0.12977
728.13,421.1,0.12189
728.13,428.28,0.11435
728.13,435.47,0.10634
728.13,442.65,0.098322
728.13,449.83,0.090308
728.13,457.01,0.082052
728.13,464.19,0.073739
728.13,471.37,0.065427
728.13,478.55,0.05864
728.13,485.73,0.053411
728.13,492.92,0.048183
728.13,500.1,0.041656
728.13,507.28,0.038097
728.13,514.46,0.034538
728.13,521.64,0.030978
728.13,528.82,0.027057
728.13,536.0,0.025146
728.13,543.18,0.023236
728.13,550.37,0.020599
728.13,557.55,0.021311
728.13,564.73,0.023689
728.13,571.91,0.026067
728.13,579.09,0.027291
728.13,586.27,0.027644
728.13,593.45,0.027996
728.13,600.63,0.029545
728.13,607.82,0.029219
728.13,615.0,0.028893
728.13,622.18,0.028562
728.13,629.36,0.028485
728.13,636.54,0.028642
728.13,643.72,0.0
728.13,650.9,0.0
728.13,658.08,0.0
728.13,665.27,0.0
728.13,672.45,0.0
728.13,679.63,0.0
728.13,686.81,0.0
728.13,693.99,0.0
728.13,701.17,0.0
728.13,708.35,0.0
728.13,715.53,0.0
728.13,722.72,0.0
728.13,729.9,0.0
728.13,737.08,0.0
728.13,744.26,0.0
728.13,751.44,0.0
728.13,758.62,0.0
728.13,765.8,0.0
728.13,772.98,0.0
728.13,780.17,0.0
728.13,787.35,0.0
728.13,794.53,0.0
728.13,801.71,0.0
728.13,808.89,0.0
728.13,816.07,0.0
728.13,823.25,0.0
728.13,830.43,0.0
728.13,837.62,0.0
728.13,844.8,0.0
728.13,851.98,0.0
728.13,859.16,0.0
728.13,866.34,0.0
728.13,873.52,0.0
728.13,880.7,0.0
728.13,887.88,0.0
728.13,895.07,0.0
728.13,902.25,0.0
728.13,909.43,0.0
728.13,916.61,0.0
728.13,923.79,0.0
728.13,930.97,0.0
728.13,938.15,0.0
728.13,945.33,0.0
728.13,952.52,0.0
728.13,959.7,0.0
728.13,966.88,0.0
728.13,974.06,0.0
728.13,981.24,0.0
728.13,988.42,0.0
728.13,995.6,0.0
728.13,1002.8,0.0
728.13,1010.0,0.0
728.13,1017.1,0.0
728.13,1024.3,0.0
728.13,1031.5,0.0
728.13,1038.7,0.0
728.13,1045.9,0.0
728.13,1053.1,0.0
728.13,1060.2,0.0
728.13,1067.4,0.0
728.13,1074.6,0.0
728.13,1081.8,0.0
728.13,1089.0,0.0
728.13,1096.1,0.0
728.13,1103.3,0.0
728.13,1110.5,0.0
728.13,1117.7,0.0
728.13,1124.9,0.0
728.13,1132.0,0.0
728.13,1139.2,0.0
728.13,1146.4,0.0
740.3,4.5906,0.28709
740.3,11.772,0.28727
740.3,18.953,0.28745
740.3,26.134,0.28763
740.3,33.316,0.28781
740.3,40.497,0.28799
740.3,47.678,0.28773
740.3,54.859,0.28697
740.3,62.041,0.28599
740.3,69.222,0.28501
740.3,76.403,0.28403
740.3,83.584,0.28304
740.3,90.766,0.28207
740.3,97.947,0.28118
740.3,105.13,0.28027
740.3,112.31,0.2793
740.3,119.49,0.27824
740.3,126.67,0.27718
740.3,133.85,0.27612
740.3,141.03,0.27506
740.3,148.22,0.274
740.3,155.4,0.27194
740.3,162.58,0.26988
740.3,169.76,0.26834
740.3,176.94,0.26679
740.3,184.12,0.26525
740.3,191.3,0.26371
740.3,198.48,0.26216
740.3,205.67,0.26036
740.3,212.85,0.2585
740.3,220.03,0.25663
740.3,227.21,0.25476
740.3,234.39,0.2529
740.3,241.57,0.25097
740.3,248.75,0.24873
740.3,255.93,0.24596
740.3,263.12,0.24308
740.3,270.3,0.24019
740.3,277.48,0.23731
740.3,284.66,0.23443
740.3,291.84,0.23121
740.3,299.02,0.22679
740.3,306.2,0.22273
740.3,313.38,0.21872
740.3,320.57,0.21472
740.3,327.75,0.21071
740.3,334.93,0.20671
740.3,342.11,0.20253
740.3,349.29,0.19782
740.3,356.47,0.19283
740.3,363.65,0.1878
740.3,370.83,0.18277
740.3,378.02,0.17774
740.3,385.2,0.17271
740.3,392.38,0.16707
740.3,399.56,0.15994
740.3,406.74,0.15211
740.3,413.92,0.14446
740.3,421.1,0.13697
740.3,428.28,0.12949
740.3,435.47,0.122
740.3,442.65,0.11434
740.3,449.83,0.10633
740.3,457.01,0.098134
740.3,464.19,0.089935
740.3,471.37,0.081639
740.3,478.55,0.074853
740.3,485.73,0.069189
740.3,492.92,0.060925
740.3,500.1,0.052724
740.3,507.28,0.049165
740.3,514.46,0.043719
740.3,521.64,0.03731
740.3,528.82,0.033295
740.3,536.0,0.031084
740.3,543.18,0.027509
740.3,550.37,0.024017
740.3,557.55,0.022061
740.3,564.73,0.020106
740.3,571.91,0.022141
740.3,579.09,0.023365
740.3,586.27,0.024348
740.3,593.45,0.027588
740.3,600.63,0.030513
740.3,607.82,0.030186
740.3,615.0,0.029774
740.3,622.18,0.029331
740.3,629.36,0.029254
740.3,636.54,0.029279
740.3,643.72,0.02929
740.3,650.9,0.029419
740.3,658.08,0.0
740.3,665.27,0.0
740.3,672.45,0.0
740.3,679.63,0.0
740.3,686.81,0.0
740.3,693.99,0.0
740.3,701.17,0.0
740.3,708.35,0.0
740.3,715.53,0.0
740.3,722.72,0.0
740.3,729.9,0.0
740.3,737.08,0.0
740.3,744.26,0.0
740.3,751.44,0.0
740.3,758.62,0.0
740.3,765.8,0.0
740.3,772.98,0.0
740.3,780.17,0.0
740.3,787.35,0.0
740.3,794.53,0.0
740.3,801.71,0.0
740.3,808.89,0.0
740.3,816.07,0.0
740.3,823.25,0.0
740.3,830.43,0.0
740.3,837.62,0.0
740.3,844.8,0.0
740.3,851.98,0.0
740.3,859.16,0.0
740.3,866.34,0.0
740.3,873.52,0.0
740.3,880.7,0.0
740.3,887.88,0.0
740.3,895.07,0.0
740.3,902.25,0.0
740.3,909.43,0.0
740.3,916.61,0.0
740.3,923.79,0.0
740.3,930.97,0.0
740.3,938.15,0.0
740.3,945.33,0.0
740.3,952.52,0.0
740.3,959.7,0.0
740.3,966.88,0.0
740.3,974.06,0.0
740.3,981.24,0.0
740.3,988.42,0.0
740.3,995.6,0.0
740.3,1002.8,0.0
740.3,1010.0,0.0
740.3,1017.1,0.0
740.3,1024.3,0.0
740.3,1031.5,0.0
740.3,1038.7,0.0
740.3,1045.9,0.0
740.3,1053.1,0.0
740.3,1060.2,0.0
740.3,1067.4,0.0
740.3,1074.6,0.0
740.3,1081.8,0.0
740.3,1089.0,0.0
740.3,1096.1,0.0
740.3,1103.3,0.0
740.3,1110.5,0.0
740.3,1117.7,0.0
740.3,1124.9,0.0
740.3,1132.0,0.0
740.3,1139.2,0.0
740.3,1146.4,0.0
752.47,4.5906,0.29166
752.47,11.772,0.29184
752.47,18.953,0.29202
752.47,26.134,0.2922
752.47,33.316,0.29238
752.47,40.497,0.29257
752.47,47.678,0.29274
752.47,54.859,0.29206
752.47,62.041,0.29108
752.47,69.222,0.2901
752.47,76.403,0.28911
752.47,83.584,0.28813
752.47,90.766,0.28715
752.47,97.947,0.28618
752.47,105.13,0.28521
752.47,112.31,0.28415
752.47,119.49,0.28309
752.47,126.67,0.28203
752.47,133.85,0.28097
752.47,141.03,0.27991
752.47,148.22,0.27892
752.47,155.4,0.27767
752.47,162.58,0.27613
752.47,169.76,0.27459
752.47,176.94,0.27304
752.47,184.12,0.2715
752.47,191.3,0.26995
752.47,198.48,0.26841
752.47,205.67,0.26701
752.47,212.85,0.26514
752.47,220.03,0.26327
752.47,227.21,0.26141
752.47,234.39,0.25954
752.47,241.57,0.25767
752.47,248.75,0.25581
752.47,255.93,0.2531
752.47,263.12,0.25022
752.47,270.3,0.24733
752.47,277.48,0.24445
752.47,284.66,0.24156
752.47,291.84,0.23868
752.47,299.02,0.23582
752.47,306.2,0.23198
752.47,313.38,0.22798
752.47,320.57,0.22397
752.47,327.75,0.21997
752.47,334.93,0.21596
752.47,342.11,0.21195
752.47,349.29,0.20817
752.47,356.47,0.20369
752.47,363.65,0.19867
752.47,370.83,0.19364
752.47,378.02,0.18861
752.47,385.2,0.18358
752.47,392.38,0.17855
752.47,399.56,0.17353
752.47,406.74,0.16681
752.47,413.92,0.15932
752.47,421.1,0.15184
752.47,428.28,0.14435
752.47,435.47,0.13687
752.47,442.65,0.12938
752.47,449.83,0.12189
752.47,457.01,0.11415
752.47,464.19,0.10595
752.47,471.37,0.097752
752.47,478.55,0.0895
752.47,485.73,0.081236
752.47,492.92,0.072972
752.47,500.1,0.064733
752.47,507.28,0.058324
752.47,514.46,0.051915
752.47,521.64,0.045506
752.47,528.82,0.039743
752.47,536.0,0.036168
752.47,543.18,0.032594
752.47,550.37,0.028275
752.47,557.55,0.02632
752.47,564.73,0.024364
752.47,571.91,0.022409
752.47,579.09,0.022717
752.47,586.27,0.025957
752.47,593.45,0.029196
752.47,600.63,0.030257
752.47,607.82,0.029814
752.47,615.0,0.029371
752.47,622.18,0.028928
752.47,629.36,0.030081
752.47,636.54,0.030092
752.47,643.72,0.030102
752.47,650.9,0.030171
752.47,658.08,0.030334
752.47,665.27,0.030069
752.47,672.45,0.0
752.47,679.63,0.0
752.47,686.81,0.0
752.47,693.99,0.0
752.47,701.17,0.0
752.47,708.35,0.0
752.47,715.53,0.0
752.47,722.72,0.0
752.47,729.9,0.0
752.47,737.08,0.0
752.47,744.26,0.0
752.47,751.44,0.0
752.47,758.62,0.0
752.47,765.8,0.0
752.47,772.98,0.0
752.47,780.17,0.0
752.47,787.35,0.0
752.47,794.53,0.0
752.47,801.71,0.0
752.47,808.89,0.0
752.47,816.07,0.0
752.47,823.25,0.0
752.47,830.43,0.0
752.47,837.62,0.0
752.47,844.8,0.0
752.47,851.98,0.0
752.47,859.16,0.0
752.47,866.34,0.0
752.47,873.52,0.0
752.47,880.7,0.0
752.47,887.88,0.0
752.47,895.07,0.0
752.47,902.25,0.0
752.47,909.43,0.0
752.47,916.61,0.0
752.47,923.79,0.0
752.47,930.97,0.0
752.47,938.15,0.0
752.47,945.33,0.0
752.47,952.52,0.0
752.47,959.7,0.0
752.47,966.88,0.0
752.47,974.06,0.0
752.47,981.24,0.0
752.47,988.42,0.0
752.47,995.6,0.0
752.47,1002.8,0.0
752.47,1010.0,0.0
752.47,1017.1,0.0
752.47,1024.3,0.0
752.47,1031.5,0.0
752.47,1038.7,0.0
752.47,1045.9,0.0
752.47,1053.1,0.0
752.47,1060.2,0.0
752.47,1067.4,0.0
752.47,1074.6,0.0
752.47,1081.8,0.0
752.47,1089.0,0.0
752.47,1096.1,0.0
752.47,1103.3,0.0
752.47,1110.5,0.0
752.47,1117.7,0.0
